Shop,AFFECTED_COMPONENT,FAILURE_NAME,CURRENT_UTILITY,OPTIMAL_UTILITY,CRITICALITY,COSTS,CONNECTIVITY,RELIABILITY,IMPORTANCE,PROVIDED_INTERFACE,REQUIRED_INTERFACE,ADT,RULE, PMax,alpha,In Use REPLICA,LOAD
mRUBiS #1,Category Item Filter,CF3,0.0,25643.134856802855,20.0,1.7799999999999998,7,0.5,22.0,6,1,1.0066333636273284,HwRedeployComponent,9.717121663045125,137.96068754082563,10.0,338.0
mRUBiS #1,Seller Reputation Item Filter,CF3,0.0,14894.546519524016,30.0,1.66,3,0.5,22.0,2,1,1.4886393972299505,HwRedeployComponent,11.295024934466905,99.0982168102818,6.0,133.0
mRUBiS #1,Inventory Service,CF3,-3.637978807091713E-12,29310.161608197155,11.0,1.8099999999999998,8,0.5,22.0,6,2,1.2034417871620937,HwRedeployComponent,13.462899920141773,85.65241198212163,18.0,377.0
mRUBiS #1,Last Second Sales Item Filter,CF3,-9.094947017729282E-13,7670.671661395993,12.0,1.7499999999999998,6,0.5,22.0,5,1,1.1604415902664231,HwRedeployComponent,5.8861767600299455,77.14137943510077,11.0,328.0
mRUBiS #1,Bid and Buy Service,CF5,-1.8189894035458565E-12,14350.321102950571,27.0,0.6,5,0.5,22.0,0,5,1.3561341802413516,RemoveReplica,8.06065708747934,73.95946339621557,13.0,150.0
mRUBiS #1,Last Second Sales Item Filter,CF5,-9.094947017729282E-13,7618.6052184014525,12.0,0.6,6,0.5,22.0,5,1,1.1604415902664231,RemoveReplica,5.8861767600299455,77.14137943510077,11.0,328.0
mRUBiS #1,Past Sales Item Filter,CF2,0.0,28968.22400748124,16.0,0.35,6,0.5,22.0,5,1,1.2672395839304218,RestartComponent,16.46641841097758,88.50170647587598,4.0,73.0
mRUBiS #1,Persistence Service,CF1,1.4551915228366852E-11,101775.3548385305,21.0,2.3499999999999996,26,0.5,22.0,26,0,1.3297309527465526,HwRedeployComponent,16.94782753047918,97.04633434801788,14.0,336.0
mRUBiS #1,Seller Reputation Item Filter,CF2,0.0,14894.546519524016,30.0,1.66,3,0.5,22.0,2,1,1.4886393972299505,HwRedeployComponent,11.295024934466905,99.0982168102818,6.0,133.0
mRUBiS #1,Persistence Service,CF3,1.4551915228366852E-11,101775.3548385305,21.0,2.3499999999999996,26,0.5,22.0,26,0,1.3297309527465526,HwRedeployComponent,16.94782753047918,97.04633434801788,14.0,336.0
mRUBiS #1,Last Second Sales Item Filter,CF1,9.094947017729282E-13,7618.605218401453,12.0,1.7499999999999998,6,0.5,22.0,5,1,1.1604415902664231,HwRedeployComponent,5.8861767600299455,77.14137943510077,10.0,328.0
mRUBiS #1,Seller Reputation Item Filter,CF3,0.0,14894.546519524016,30.0,1.66,3,0.5,22.0,2,1,1.4886393972299505,HwRedeployComponent,11.295024934466905,99.0982168102818,6.0,133.0
mRUBiS #1,Last Second Sales Item Filter,CF5,9.094947017729282E-13,7670.671661395994,12.0,0.5,6,0.5,22.0,5,1,1.1604415902664231,AddReplica,5.8861767600299455,77.14137943510077,10.0,328.0
mRUBiS #1,Future Sales Item Filter,CF3,0.0,18007.134254246463,13.0,1.7199999999999998,5,0.5,22.0,4,1,1.2402625082182024,HwRedeployComponent,15.751343425986576,151.31823850861798,2.0,62.0
mRUBiS #1,Comment Item Filter,CF2,0.0,14658.863660538078,23.0,1.64,6,0.5,22.0,5,1,1.0555586777885382,LwRedeployComponent,5.798189425816586,73.83963856894468,6.0,95.0
mRUBiS #1,Buy Now Item Filter,CF3,0.0,18051.492492193225,13.0,1.7499999999999998,6,0.5,22.0,5,1,1.0094603613799904,HwRedeployComponent,12.80042434199084,79.38079925152111,10.0,317.0
mRUBiS #1,Buy Now Item Filter,CF5,0.0,18146.848708980433,13.0,0.5,6,0.5,22.0,5,1,1.0094603613799904,AddReplica,12.80042434199084,79.38079925152111,10.0,317.0
mRUBiS #1,Recommendation Item Filter,CF2,3.637978807091713E-12,19116.643020762574,30.0,0.35,6,0.5,22.0,5,1,1.1976517633224057,RestartComponent,5.804851082669145,144.24966512464175,6.0,239.0
mRUBiS #1,Category Item Filter,CF1,0.0,25643.134856802855,20.0,1.53,7,0.5,22.0,6,1,1.0066333636273284,LwRedeployComponent,9.717121663045125,137.96068754082563,10.0,338.0
mRUBiS #1,Inventory Service,CF2,-3.637978807091713E-12,29310.161608197155,11.0,1.64,8,0.5,22.0,6,2,1.2034417871620937,LwRedeployComponent,13.462899920141773,85.65241198212163,18.0,377.0
mRUBiS #1,Region Item Filter,CF5,0.0,8362.969427498852,24.0,0.5,4,0.5,22.0,3,1,1.175641638639615,AddReplica,5.323259164684098,154.1970895537866,4.0,380.0
mRUBiS #1,Item Management Service,CF2,0.0,18480.55529891842,25.0,0.35,4,0.5,22.0,0,4,1.0771552504234878,RestartComponent,13.448237720602824,126.90117522485181,7.0,82.0
mRUBiS #1,Bid and Buy Service,CF5,0.0,14135.25778006614,27.0,0.6,5,0.5,22.0,0,5,1.3561341802413516,RemoveReplica,8.06065708747934,73.95946339621557,12.0,333.0
mRUBiS #1,Query Service,CF3,0.0,182887.74161065367,27.0,3.0999999999999996,51,0.5,22.0,50,1,1.1016192018337365,HwRedeployComponent,6.1646314621001395,85.67035108530558,21.0,476.0
mRUBiS #1,Past Sales Item Filter,CF3,0.0,34764.403288145346,16.0,1.7799999999999998,7,0.5,22.0,6,1,1.2672395839304218,HwRedeployComponent,16.46641841097758,88.50170647587598,4.0,73.0
mRUBiS #1,Query Service,CF5,0.0,182805.13663088414,27.0,0.6,51,0.5,22.0,50,1,1.1016192018337365,RemoveReplica,6.1646314621001395,85.67035108530558,21.0,476.0
mRUBiS #1,Last Second Sales Item Filter,CF2,0.0,9207.126876855726,12.0,1.64,7,0.5,22.0,6,1,1.1604415902664231,LwRedeployComponent,5.8861767600299455,77.14137943510077,11.0,328.0
mRUBiS #1,Comment Item Filter,CF1,0.0,14658.863660538078,23.0,1.7499999999999998,6,0.5,22.0,5,1,1.0555586777885382,HwRedeployComponent,5.798189425816586,73.83963856894468,6.0,95.0
mRUBiS #1,Recommendation Item Filter,CF5,3.637978807091713E-12,18979.052790054826,30.0,0.6,6,0.5,22.0,5,1,1.1976517633224057,RemoveReplica,5.804851082669145,144.24966512464175,6.0,265.0
mRUBiS #1,Recommendation Item Filter,CF1,0.0,18979.052790054822,30.0,0.35,6,0.5,22.0,5,1,1.1976517633224057,RestartComponent,5.804851082669145,144.24966512464175,5.0,265.0
mRUBiS #1,Category Item Filter,CF5,0.0,29905.0694325874,20.0,0.6,8,0.5,22.0,7,1,1.0066333636273284,RemoveReplica,9.717121663045125,137.96068754082563,10.0,296.0
mRUBiS #1,Availability Item Filter,CF1,0.0,8991.582362689129,23.0,1.69,4,0.5,22.0,3,1,1.1102981576479085,HwRedeployComponent,5.972367310611631,77.34298858308269,11.0,301.0
mRUBiS #1,Past Sales Item Filter,CF2,0.0,34764.403288145346,16.0,1.7799999999999998,7,0.5,22.0,6,1,1.2672395839304218,HwRedeployComponent,16.46641841097758,88.50170647587598,4.0,73.0
mRUBiS #1,Availability Item Filter,CF5,0.0,8949.259094326833,23.0,0.6,4,0.5,22.0,3,1,1.1102981576479085,RemoveReplica,5.972367310611631,77.34298858308269,11.0,301.0
mRUBiS #1,Recommendation Item Filter,CF1,0.0,18979.052790054822,30.0,1.7499999999999998,6,0.5,22.0,5,1,1.1976517633224057,HwRedeployComponent,5.804851082669145,144.24966512464175,5.0,265.0
mRUBiS #1,Recommendation Item Filter,CF5,0.0,18658.110293943817,30.0,0.6,6,0.5,22.0,5,1,1.1976517633224057,RemoveReplica,5.804851082669145,144.24966512464175,5.0,265.0
mRUBiS #1,Query Service,CF2,2.9103830456733704E-11,182805.13663088414,27.0,1.64,51,0.5,22.0,50,1,1.1016192018337365,LwRedeployComponent,6.1646314621001395,85.67035108530558,20.0,476.0
mRUBiS #1,User Management Service,CF3,-3.637978807091713E-12,21275.37507399806,30.0,1.6899999999999997,4,0.5,22.0,0,4,1.4601284359665698,HwRedeployComponent,12.903071031381682,167.7922012582917,10.0,257.0
mRUBiS #1,User Management Service,CF5,-3.637978807091713E-12,21275.13065702365,30.0,0.6,4,0.5,22.0,0,4,1.4601284359665698,RemoveReplica,12.903071031381682,167.7922012582917,10.0,257.0
mRUBiS #1,Region Item Filter,CF2,0.0,11154.544708793934,24.0,1.64,5,0.5,22.0,4,1,1.175641638639615,LwRedeployComponent,5.323259164684098,154.1970895537866,7.0,380.0
mRUBiS #1,Comment Item Filter,CF1,0.0,14658.863660538078,23.0,1.53,6,0.5,22.0,5,1,1.0555586777885382,LwRedeployComponent,5.798189425816586,73.83963856894468,6.0,95.0
mRUBiS #1,Query Service,CF1,0.0,190117.78274380023,27.0,1.53,53,0.5,22.0,52,1,1.1016192018337365,LwRedeployComponent,6.1646314621001395,85.67035108530558,20.0,476.0
mRUBiS #1,Inventory Service,CF5,0.0,29300.826365994777,11.0,0.6,8,0.5,22.0,6,2,1.2034417871620937,RemoveReplica,13.462899920141773,85.65241198212163,18.0,333.0
mRUBiS #1,Category Item Filter,CF2,3.637978807091713E-12,29905.0694325874,20.0,1.64,8,0.5,22.0,7,1,1.0066333636273284,LwRedeployComponent,9.717121663045125,137.96068754082563,9.0,296.0
mRUBiS #1,Availability Item Filter,CF5,0.0,8863.17180805165,23.0,0.5,4,0.5,22.0,3,1,1.1102981576479085,AddReplica,5.972367310611631,77.34298858308269,10.0,409.0
mRUBiS #1,Inventory Service,CF1,0.0,29300.826365994777,11.0,1.8099999999999998,8,0.5,22.0,6,2,1.2034417871620937,HwRedeployComponent,13.462899920141773,85.65241198212163,17.0,333.0
mRUBiS #1,Past Sales Item Filter,CF2,0.0,34764.403288145346,16.0,0.35,7,0.5,22.0,6,1,1.2672395839304218,RestartComponent,16.46641841097758,88.50170647587598,4.0,73.0
mRUBiS #1,Inventory Service,CF5,0.0,29294.548379496908,11.0,0.6,8,0.5,22.0,6,2,1.2034417871620937,RemoveReplica,13.462899920141773,85.65241198212163,17.0,333.0
mRUBiS #1,Google Authentication Service,CF5,0.0,207454.5118322494,22.0,0.6,21,0.9,22.0,20,1,1.2112512772664892,RemoveReplica,11.913207967664766,105.9324130771619,11.0,257.0
mRUBiS #1,Reputation Service,CF3,0.0,16142.131272479992,23.0,1.6899999999999997,4,0.5,22.0,0,4,1.2968167080751751,HwRedeployComponent,12.901919461091776,123.4888734227509,5.0,234.0
mRUBiS #1,Reputation Service,CF5,0.0,16250.054449675714,23.0,0.5,4,0.5,22.0,0,4,1.2968167080751751,AddReplica,12.901919461091776,123.4888734227509,5.0,234.0
mRUBiS #1,Buy Now Item Filter,CF5,0.0,25577.494121667598,13.0,0.6,8,0.5,22.0,7,1,1.0094603613799904,RemoveReplica,12.80042434199084,79.38079925152111,11.0,221.0
mRUBiS #1,Seller Reputation Item Filter,CF1,0.0,14894.546519524016,30.0,0.35,3,0.5,22.0,2,1,1.4886393972299505,RestartComponent,11.295024934466905,99.0982168102818,6.0,133.0
mRUBiS #1,Reputation Service,CF1,0.0,16250.054449675714,23.0,0.35,4,0.5,22.0,0,4,1.2968167080751751,RestartComponent,12.901919461091776,123.4888734227509,6.0,234.0
mRUBiS #1,Seller Reputation Item Filter,CF3,0.0,14894.546519524016,30.0,1.66,3,0.5,22.0,2,1,1.4886393972299505,HwRedeployComponent,11.295024934466905,99.0982168102818,6.0,133.0
mRUBiS #1,Bid and Buy Service,CF5,-1.8189894035458565E-12,14032.42372303678,27.0,0.5,5,0.5,22.0,0,5,1.3561341802413516,AddReplica,8.06065708747934,73.95946339621557,11.0,461.0
mRUBiS #1,Category Item Filter,CF5,0.0,29918.621499308596,20.0,0.6,8,0.5,22.0,7,1,1.0066333636273284,RemoveReplica,9.717121663045125,137.96068754082563,9.0,157.0
mRUBiS #1,Reputation Service,CF5,1.8189894035458565E-12,16307.47890299342,23.0,0.6,4,0.5,22.0,0,4,1.2968167080751751,RemoveReplica,12.901919461091776,123.4888734227509,6.0,111.0
mRUBiS #1,Category Item Filter,CF1,0.0,29918.621499308596,20.0,0.35,8,0.5,22.0,7,1,1.0066333636273284,RestartComponent,9.717121663045125,137.96068754082563,8.0,157.0
mRUBiS #1,Category Item Filter,CF5,-3.637978807091713E-12,29918.668385013865,20.0,0.6,8,0.5,22.0,7,1,1.0066333636273284,RemoveReplica,9.717121663045125,137.96068754082563,8.0,82.0
mRUBiS #1,Google Authentication Service,CF3,-2.9103830456733704E-11,217827.8430495005,22.0,2.23,22,0.9,22.0,21,1,1.2112512772664892,HwRedeployComponent,11.913207967664766,105.9324130771619,10.0,257.0
mRUBiS #1,Reputation Service,CF5,0.0,16143.059886918563,23.0,0.5,4,0.5,22.0,0,4,1.2968167080751751,AddReplica,12.901919461091776,123.4888734227509,5.0,374.0
mRUBiS #1,Google Authentication Service,CF5,-2.9103830456733704E-11,217681.23278870914,22.0,0.6,22,0.9,22.0,21,1,1.2112512772664892,RemoveReplica,11.913207967664766,105.9324130771619,10.0,257.0
mRUBiS #1,Query Service,CF2,2.9103830456733704E-11,204743.07496963243,27.0,3.28,57,0.5,22.0,56,1,1.1016192018337365,HwRedeployComponent,6.1646314621001395,85.67035108530558,20.0,476.0
mRUBiS #1,Category Item Filter,CF1,-3.637978807091713E-12,29918.66838501387,20.0,1.53,8,0.5,22.0,7,1,1.0066333636273284,LwRedeployComponent,9.717121663045125,137.96068754082563,7.0,82.0
mRUBiS #1,Query Service,CF5,2.9103830456733704E-11,204610.54498244656,27.0,0.6,57,0.5,22.0,56,1,1.1016192018337365,RemoveReplica,6.1646314621001395,85.67035108530558,20.0,476.0
mRUBiS #1,Comment Item Filter,CF2,0.0,17592.74751000127,23.0,1.7799999999999998,7,0.5,22.0,6,1,1.0555586777885382,HwRedeployComponent,5.798189425816586,73.83963856894468,6.0,95.0
mRUBiS #1,Query Service,CF3,0.0,204610.54498244653,27.0,3.28,57,0.5,22.0,56,1,1.1016192018337365,HwRedeployComponent,6.1646314621001395,85.67035108530558,19.0,476.0
mRUBiS #1,Seller Reputation Item Filter,CF2,0.0,14894.546519524016,30.0,1.64,3,0.5,22.0,2,1,1.4886393972299505,LwRedeployComponent,11.295024934466905,99.0982168102818,6.0,133.0
mRUBiS #1,Query Service,CF5,0.0,204420.74295742388,27.0,0.6,57,0.5,22.0,56,1,1.1016192018337365,RemoveReplica,6.1646314621001395,85.67035108530558,19.0,476.0
mRUBiS #1,Bid and Buy Service,CF1,0.0,14032.423723036782,27.0,1.7199999999999998,5,0.5,22.0,0,5,1.3561341802413516,HwRedeployComponent,8.06065708747934,73.95946339621557,14.0,461.0
mRUBiS #1,Bid and Buy Service,CF5,-14032.423723036782,86.60981574315338,27.0,0.5,5,0.5,22.0,0,5,1.3561341802413516,AddReplica,8.06065708747934,73.95946339621557,14.0,461.0
mRUBiS #1,Bid and Buy Service,CF2,-14032.423723036782,0.0,27.0,0.35,5,0.5,22.0,0,5,1.3561341802413516,RestartComponent,8.06065708747934,73.95946339621557,14.0,461.0
mRUBiS #1,Seller Reputation Item Filter,CF1,0.0,14894.546519524016,30.0,0.35,3,0.5,22.0,2,1,1.4886393972299505,RestartComponent,11.295024934466905,99.0982168102818,6.0,133.0
mRUBiS #1,Category Item Filter,CF3,0.0,34194.20191624961,20.0,1.8399999999999999,9,0.5,22.0,8,1,1.0066333636273284,HwRedeployComponent,9.717121663045125,137.96068754082563,7.0,82.0
mRUBiS #1,Buy Now Item Filter,CF5,0.0,25605.4462914402,13.0,0.6,8,0.5,22.0,7,1,1.0094603613799904,RemoveReplica,12.80042434199084,79.38079925152111,10.0,169.0
mRUBiS #1,Category Item Filter,CF5,0.0,34194.201803607306,20.0,0.6,9,0.5,22.0,8,1,1.0066333636273284,RemoveReplica,9.717121663045125,137.96068754082563,7.0,82.0
mRUBiS #1,Bid and Buy Service,CF5,0.0,14262.469022799933,27.0,0.6,5,0.5,22.0,0,5,1.3561341802413516,RemoveReplica,8.06065708747934,73.95946339621557,15.0,358.0
mRUBiS #1,Availability Item Filter,CF2,0.0,8863.17180805165,23.0,1.64,4,0.5,22.0,3,1,1.1102981576479085,LwRedeployComponent,5.972367310611631,77.34298858308269,12.0,409.0
mRUBiS #1,Inventory Service,CF3,-1.4551915228366852E-11,34178.978845724996,11.0,1.8399999999999999,9,0.5,22.0,7,2,1.2034417871620937,HwRedeployComponent,13.462899920141773,85.65241198212163,16.0,333.0
mRUBiS #1,Recommendation Item Filter,CF1,0.0,22392.127656259225,30.0,0.35,7,0.5,22.0,6,1,1.1976517633224057,RestartComponent,5.804851082669145,144.24966512464175,4.0,265.0
mRUBiS #1,Inventory Service,CF5,-1.4551915228366852E-11,34166.731089711764,11.0,0.6,9,0.5,22.0,7,2,1.2034417871620937,RemoveReplica,13.462899920141773,85.65241198212163,16.0,333.0
mRUBiS #1,Recommendation Item Filter,CF3,0.0,22392.127656259225,30.0,1.7799999999999998,7,0.5,22.0,6,1,1.1976517633224057,HwRedeployComponent,5.804851082669145,144.24966512464175,4.0,265.0
mRUBiS #1,Recommendation Item Filter,CF5,0.0,22908.392199574013,30.0,0.5,7,0.5,22.0,6,1,1.1976517633224057,AddReplica,5.804851082669145,144.24966512464175,4.0,265.0
mRUBiS #1,Region Item Filter,CF1,0.0,11154.544708793934,24.0,1.53,5,0.5,22.0,4,1,1.175641638639615,LwRedeployComponent,5.323259164684098,154.1970895537866,7.0,380.0
mRUBiS #1,Persistence Service,CF2,0.0,121350.09563623395,21.0,2.5,31,0.5,22.0,31,0,1.3297309527465526,HwRedeployComponent,16.94782753047918,97.04633434801788,14.0,336.0
mRUBiS #1,Buy Now Item Filter,CF3,0.0,25605.4462914402,13.0,1.8099999999999998,8,0.5,22.0,7,1,1.0094603613799904,HwRedeployComponent,12.80042434199084,79.38079925152111,9.0,169.0
mRUBiS #1,Last Second Sales Item Filter,CF3,0.0,12280.037307775188,12.0,1.8399999999999999,9,0.5,22.0,8,1,1.1604415902664231,HwRedeployComponent,5.8861767600299455,77.14137943510077,11.0,328.0
mRUBiS #1,Buy Now Item Filter,CF5,0.0,25588.454529597366,13.0,0.6,8,0.5,22.0,7,1,1.0094603613799904,RemoveReplica,12.80042434199084,79.38079925152111,9.0,169.0
mRUBiS #1,Last Second Sales Item Filter,CF5,0.0,12196.730998983923,12.0,0.6,9,0.5,22.0,8,1,1.1604415902664231,RemoveReplica,5.8861767600299455,77.14137943510077,11.0,328.0
mRUBiS #1,Region Item Filter,CF1,0.0,11154.544708793934,24.0,1.7199999999999998,5,0.5,22.0,4,1,1.175641638639615,HwRedeployComponent,5.323259164684098,154.1970895537866,7.0,380.0
mRUBiS #1,Region Item Filter,CF5,0.0,11059.63668492784,24.0,0.6,5,0.5,22.0,4,1,1.175641638639615,RemoveReplica,5.323259164684098,154.1970895537866,7.0,380.0
mRUBiS #1,Comment Item Filter,CF2,0.0,17592.74751000127,23.0,1.7799999999999998,7,0.5,22.0,6,1,1.0555586777885382,HwRedeployComponent,5.798189425816586,73.83963856894468,6.0,95.0
mRUBiS #1,Availability Item Filter,CF1,0.0,11821.26340459436,23.0,0.35,5,0.5,22.0,4,1,1.1102981576479085,RestartComponent,5.972367310611631,77.34298858308269,12.0,409.0
mRUBiS #1,Last Second Sales Item Filter,CF2,0.0,12196.730998983923,12.0,1.64,9,0.5,22.0,8,1,1.1604415902664231,LwRedeployComponent,5.8861767600299455,77.14137943510077,10.0,328.0
mRUBiS #1,Last Second Sales Item Filter,CF5,-1.8189894035458565E-12,12411.099181171985,12.0,0.6,9,0.5,22.0,8,1,1.1604415902664231,RemoveReplica,5.8861767600299455,77.14137943510077,10.0,175.0
mRUBiS #1,Availability Item Filter,CF2,0.0,11821.26340459436,23.0,1.64,5,0.5,22.0,4,1,1.1102981576479085,LwRedeployComponent,5.972367310611631,77.34298858308269,12.0,409.0
mRUBiS #1,Recommendation Item Filter,CF2,0.0,22908.392199574013,30.0,1.64,7,0.5,22.0,6,1,1.1976517633224057,LwRedeployComponent,5.804851082669145,144.24966512464175,6.0,265.0
mRUBiS #1,Persistence Service,CF1,0.0,121350.09563623395,21.0,2.5,31,0.5,22.0,31,0,1.3297309527465526,HwRedeployComponent,16.94782753047918,97.04633434801788,14.0,336.0
mRUBiS #1,Recommendation Item Filter,CF3,0.0,22908.392199574013,30.0,1.7799999999999998,7,0.5,22.0,6,1,1.1976517633224057,HwRedeployComponent,5.804851082669145,144.24966512464175,6.0,265.0
mRUBiS #1,Availability Item Filter,CF3,0.0,11821.26340459436,23.0,1.7199999999999998,5,0.5,22.0,4,1,1.1102981576479085,HwRedeployComponent,5.972367310611631,77.34298858308269,12.0,409.0
mRUBiS #1,Recommendation Item Filter,CF5,0.0,22777.258651592434,30.0,0.6,7,0.5,22.0,6,1,1.1976517633224057,RemoveReplica,5.804851082669145,144.24966512464175,6.0,265.0
mRUBiS #1,Availability Item Filter,CF5,0.0,11901.202098023532,23.0,0.5,5,0.5,22.0,4,1,1.1102981576479085,AddReplica,5.972367310611631,77.34298858308269,12.0,409.0
mRUBiS #1,Last Second Sales Item Filter,CF3,-1.8189894035458565E-12,12411.099181171987,12.0,1.8399999999999999,9,0.5,22.0,8,1,1.1604415902664231,HwRedeployComponent,5.8861767600299455,77.14137943510077,9.0,175.0
mRUBiS #1,Recommendation Item Filter,CF5,3.637978807091713E-12,22974.88019136336,30.0,0.6,7,0.5,22.0,6,1,1.1976517633224057,RemoveReplica,5.804851082669145,144.24966512464175,5.0,98.0
mRUBiS #1,Last Second Sales Item Filter,CF5,-1.8189894035458565E-12,12398.515925610418,12.0,0.6,9,0.5,22.0,8,1,1.1604415902664231,RemoveReplica,5.8861767600299455,77.14137943510077,9.0,175.0
mRUBiS #1,Recommendation Item Filter,CF2,0.0,22974.880191363358,30.0,1.64,7,0.5,22.0,6,1,1.1976517633224057,LwRedeployComponent,5.804851082669145,144.24966512464175,4.0,98.0
mRUBiS #1,Item Management Service,CF1,0.0,18480.55529891842,25.0,1.6899999999999997,4,0.5,22.0,0,4,1.0771552504234878,HwRedeployComponent,13.448237720602824,126.90117522485181,7.0,82.0
mRUBiS #1,Reputation Service,CF2,0.0,16143.059886918563,23.0,1.6899999999999997,4,0.5,22.0,0,4,1.2968167080751751,HwRedeployComponent,12.901919461091776,123.4888734227509,8.0,374.0
mRUBiS #1,Item Management Service,CF5,0.0,18480.554995082963,25.0,0.6,4,0.5,22.0,0,4,1.0771552504234878,RemoveReplica,13.448237720602824,126.90117522485181,7.0,82.0
mRUBiS #1,Last Second Sales Item Filter,CF3,0.0,12398.51592561042,12.0,1.8399999999999999,9,0.5,22.0,8,1,1.1604415902664231,HwRedeployComponent,5.8861767600299455,77.14137943510077,8.0,175.0
mRUBiS #1,Reputation Service,CF5,0.0,16222.553979109987,23.0,0.5,4,0.5,22.0,0,4,1.2968167080751751,AddReplica,12.901919461091776,123.4888734227509,8.0,374.0
mRUBiS #1,Last Second Sales Item Filter,CF5,0.0,12368.182370059538,12.0,0.6,9,0.5,22.0,8,1,1.1604415902664231,RemoveReplica,5.8861767600299455,77.14137943510077,8.0,175.0
mRUBiS #1,Seller Reputation Item Filter,CF2,0.0,22349.262976272174,30.0,0.35,4,0.5,22.0,3,1,1.4886393972299505,RestartComponent,11.295024934466905,99.0982168102818,6.0,133.0
mRUBiS #1,Reputation Service,CF2,3.637978807091713E-12,16222.553979109987,23.0,1.6899999999999997,4,0.5,22.0,0,4,1.2968167080751751,HwRedeployComponent,12.901919461091776,123.4888734227509,9.0,374.0
mRUBiS #1,Region Item Filter,CF3,1.8189894035458565E-12,13827.484960256399,24.0,1.7499999999999998,6,0.5,22.0,5,1,1.175641638639615,HwRedeployComponent,5.323259164684098,154.1970895537866,6.0,380.0
mRUBiS #1,Reputation Service,CF5,3.637978807091713E-12,16143.059886918567,23.0,0.6,4,0.5,22.0,0,4,1.2968167080751751,RemoveReplica,12.901919461091776,123.4888734227509,9.0,374.0
mRUBiS #1,User Management Service,CF3,3.637978807091713E-12,21275.130657023652,30.0,1.6899999999999997,4,0.5,22.0,0,4,1.4601284359665698,HwRedeployComponent,12.903071031381682,167.7922012582917,9.0,257.0
mRUBiS #1,Region Item Filter,CF5,1.8189894035458565E-12,13564.030379499985,24.0,0.6,6,0.5,22.0,5,1,1.175641638639615,RemoveReplica,5.323259164684098,154.1970895537866,6.0,380.0
mRUBiS #1,User Management Service,CF5,3.637978807091713E-12,21274.22864789615,30.0,0.6,4,0.5,22.0,0,4,1.4601284359665698,RemoveReplica,12.903071031381682,167.7922012582917,9.0,257.0
mRUBiS #1,Availability Item Filter,CF5,0.0,11779.023727322692,23.0,0.5,5,0.5,22.0,4,1,1.1102981576479085,AddReplica,5.972367310611631,77.34298858308269,13.0,494.0
mRUBiS #1,Buy Now Item Filter,CF1,3.637978807091713E-12,25588.454529597366,13.0,1.53,8,0.5,22.0,7,1,1.0094603613799904,LwRedeployComponent,12.80042434199084,79.38079925152111,8.0,169.0
mRUBiS #1,Past Sales Item Filter,CF2,0.0,52152.941130137675,16.0,0.35,10,0.5,22.0,9,1,1.2672395839304218,RestartComponent,16.46641841097758,88.50170647587598,4.0,73.0
mRUBiS #1,Last Second Sales Item Filter,CF2,1.8189894035458565E-12,12368.182370059538,12.0,0.35,9,0.5,22.0,8,1,1.1604415902664231,RestartComponent,5.8861767600299455,77.14137943510077,7.0,175.0
mRUBiS #1,Reputation Service,CF1,0.0,16143.059886918563,23.0,0.35,4,0.5,22.0,0,4,1.2968167080751751,RestartComponent,12.901919461091776,123.4888734227509,8.0,374.0
mRUBiS #1,Query Service,CF2,-2.9103830456733704E-11,244576.9813617786,27.0,3.6099999999999994,68,0.5,22.0,67,1,1.1016192018337365,HwRedeployComponent,6.1646314621001395,85.67035108530558,18.0,476.0
mRUBiS #1,Buy Now Item Filter,CF1,3.637978807091713E-12,25588.454529597366,13.0,1.53,8,0.5,22.0,7,1,1.0094603613799904,LwRedeployComponent,12.80042434199084,79.38079925152111,8.0,169.0
mRUBiS #1,Query Service,CF5,-2.9103830456733704E-11,244251.87423721838,27.0,0.6,68,0.5,22.0,67,1,1.1016192018337365,RemoveReplica,6.1646314621001395,85.67035108530558,18.0,476.0
mRUBiS #1,Query Service,CF3,2.9103830456733704E-11,244251.8742372184,27.0,3.6099999999999994,68,0.5,22.0,67,1,1.1016192018337365,HwRedeployComponent,6.1646314621001395,85.67035108530558,17.0,476.0
mRUBiS #1,Comment Item Filter,CF2,0.0,17592.74751000127,23.0,1.7799999999999998,7,0.5,22.0,6,1,1.0555586777885382,HwRedeployComponent,5.798189425816586,73.83963856894468,6.0,95.0
mRUBiS #1,Query Service,CF5,2.9103830456733704E-11,243786.65919342052,27.0,0.6,68,0.5,22.0,67,1,1.1016192018337365,RemoveReplica,6.1646314621001395,85.67035108530558,17.0,476.0
mRUBiS #1,Seller Reputation Item Filter,CF3,0.0,29803.979433020333,30.0,1.7199999999999998,5,0.5,22.0,4,1,1.4886393972299505,HwRedeployComponent,11.295024934466905,99.0982168102818,6.0,133.0
mRUBiS #1,Persistence Service,CF5,0.0,136414.24939440156,21.0,0.5,35,0.5,22.0,35,0,1.3297309527465526,AddReplica,16.94782753047918,97.04633434801788,14.0,475.0
mRUBiS #1,Past Sales Item Filter,CF3,0.0,52152.941130137675,16.0,1.8699999999999999,10,0.5,22.0,9,1,1.2672395839304218,HwRedeployComponent,16.46641841097758,88.50170647587598,4.0,73.0
mRUBiS #1,Google Authentication Service,CF1,0.0,269512.9816700144,22.0,0.35,27,0.9,22.0,26,1,1.2112512772664892,RestartComponent,11.913207967664766,105.9324130771619,9.0,257.0
