Shop,AFFECTED_COMPONENT,FAILURE_NAME,CURRENT_UTILITY,OPTIMAL_UTILITY,CRITICALITY,COSTS,CONNECTIVITY,RELIABILITY,IMPORTANCE,PROVIDED_INTERFACE,REQUIRED_INTERFACE,ADT,RULE, PMax,alpha,In Use REPLICA,LOAD
mRUBiS #1,Seller Reputation Item Filter,CF5,17702.315924207844,54522.58614984923,30.0,0.5,6,0.5,22.0,5,1,1.4886393972299505,AddReplica,11.295024934466905,99.0982168102818,11.0,431.0
mRUBiS #1,Region Item Filter,CF2,7377.520278650999,15709.178228400364,24.0,1.69,4,0.5,22.0,3,1,1.175641638639615,HwRedeployComponent,5.323259164684098,154.1970895537866,7.0,242.0
mRUBiS #1,Inventory Service,CF3,12027.616914708102,31450.086110353528,11.0,1.75,6,0.5,22.0,4,2,1.2034417871620937,HwRedeployComponent,13.462899920141773,85.65241198212163,18.0,377.0
mRUBiS #1,Inventory Service,CF5,11805.169080754771,31238.5175659155,11.0,0.6,6,0.5,22.0,4,2,1.2034417871620937,RemoveReplica,13.462899920141773,85.65241198212163,18.0,198.0
mRUBiS #1,Last Second Sales Item Filter,CF3,3484.378807909039,8038.428517306439,12.0,1.69,4,0.5,22.0,3,1,1.1604415902664231,HwRedeployComponent,5.8861767600299455,77.14137943510077,15.0,484.0
mRUBiS #1,Seller Reputation Item Filter,CF3,17427.5180016694,61657.035116421146,30.0,1.7799999999999998,7,0.5,22.0,6,1,1.4886393972299505,HwRedeployComponent,11.295024934466905,99.0982168102818,12.0,431.0
mRUBiS #1,Last Second Sales Item Filter,CF5,3447.2480810071415,7972.889290228119,12.0,0.6,4,0.5,22.0,3,1,1.1604415902664231,RemoveReplica,5.8861767600299455,77.14137943510077,15.0,484.0
mRUBiS #1,Seller Reputation Item Filter,CF5,17182.233127205076,61216.47246103345,30.0,0.6,7,0.5,22.0,6,1,1.4886393972299505,RemoveReplica,11.295024934466905,99.0982168102818,12.0,431.0
mRUBiS #1,Item Management Service,CF2,27260.41887132387,45303.073626412544,25.0,1.64,4,0.5,22.0,0,4,1.0771552504234878,LwRedeployComponent,13.448237720602824,126.90117522485181,12.0,373.0
mRUBiS #1,Inventory Service,CF2,11605.238652148737,31049.12392158604,11.0,1.75,6,0.5,22.0,4,2,1.2034417871620937,HwRedeployComponent,13.462899920141773,85.65241198212163,17.0,198.0
mRUBiS #1,Inventory Service,CF2,11427.006604862334,30880.607194506207,11.0,1.64,6,0.5,22.0,4,2,1.2034417871620937,LwRedeployComponent,13.462899920141773,85.65241198212163,17.0,198.0
mRUBiS #1,Inventory Service,CF5,11265.810329055821,30726.227259917283,11.0,0.6,6,0.5,22.0,4,2,1.2034417871620937,RemoveReplica,13.462899920141773,85.65241198212163,17.0,198.0
mRUBiS #1,Availability Item Filter,CF3,8139.949165584269,17090.007507132927,23.0,1.69,4,0.5,22.0,3,1,1.1102981576479085,HwRedeployComponent,5.972367310611631,77.34298858308269,15.0,285.0
mRUBiS #1,Buy Now Item Filter,CF2,9190.188396955204,23728.25978587431,13.0,0.35,5,0.5,22.0,4,1,1.0094603613799904,RestartComponent,12.80042434199084,79.38079925152111,8.0,134.0
mRUBiS #1,Region Item Filter,CF5,7203.796238462371,18274.699853128222,24.0,0.5,5,0.5,22.0,4,1,1.175641638639615,AddReplica,5.323259164684098,154.1970895537866,7.0,493.0
mRUBiS #1,User Management Service,CF3,25721.259183016806,46763.592783391214,30.0,1.6899999999999997,4,0.5,22.0,0,4,1.4601284359665698,HwRedeployComponent,12.903071031381682,167.7922012582917,9.0,361.0
mRUBiS #1,Query Service,CF2,44258.85165762047,190331.56005305573,27.0,1.64,41,0.5,22.0,40,1,1.1016192018337365,LwRedeployComponent,6.1646314621001395,85.67035108530558,22.0,340.0
mRUBiS #1,User Management Service,CF5,25287.46035424524,46336.60378438413,30.0,0.6,4,0.5,22.0,0,4,1.4601284359665698,RemoveReplica,12.903071031381682,167.7922012582917,9.0,361.0
mRUBiS #1,Past Sales Item Filter,CF3,13554.351725823271,53442.098342210105,16.0,1.8099999999999998,8,0.5,22.0,7,1,1.2672395839304218,HwRedeployComponent,16.46641841097758,88.50170647587598,5.0,179.0
mRUBiS #1,Inventory Service,CF3,11119.19785049524,30589.657243408612,11.0,1.75,6,0.5,22.0,4,2,1.2034417871620937,HwRedeployComponent,13.462899920141773,85.65241198212163,16.0,198.0
mRUBiS #1,Past Sales Item Filter,CF5,13363.242660722726,53620.50924732763,16.0,0.5,8,0.5,22.0,7,1,1.2672395839304218,AddReplica,16.46641841097758,88.50170647587598,5.0,179.0
mRUBiS #1,Inventory Service,CF5,10988.793962610254,30461.797039447854,11.0,0.6,6,0.5,22.0,4,2,1.2034417871620937,RemoveReplica,13.462899920141773,85.65241198212163,16.0,198.0
mRUBiS #1,Item Management Service,CF1,26405.558822844443,44489.69210016282,25.0,1.53,4,0.5,22.0,0,4,1.0771552504234878,LwRedeployComponent,13.448237720602824,126.90117522485181,12.0,373.0
mRUBiS #1,Last Second Sales Item Filter,CF3,3413.07663721052,7939.892159303054,12.0,1.69,4,0.5,22.0,3,1,1.1604415902664231,HwRedeployComponent,5.8861767600299455,77.14137943510077,14.0,484.0
mRUBiS #1,Last Second Sales Item Filter,CF5,3380.8976491956832,7938.658061574159,12.0,0.5,4,0.5,22.0,3,1,1.1604415902664231,AddReplica,5.8861767600299455,77.14137943510077,14.0,484.0
mRUBiS #1,Reputation Service,CF2,20498.006971364943,36596.43588381099,23.0,0.35,4,0.5,22.0,0,4,1.2968167080751751,RestartComponent,12.901919461091776,123.4888734227509,10.0,135.0
mRUBiS #1,Availability Item Filter,CF3,7934.074864573509,16892.30327257904,23.0,1.69,4,0.5,22.0,3,1,1.1102981576479085,HwRedeployComponent,5.972367310611631,77.34298858308269,15.0,285.0
mRUBiS #1,Category Item Filter,CF3,9608.969881574068,22249.934792805583,20.0,1.69,4,0.5,22.0,3,1,1.0066333636273284,HwRedeployComponent,9.717121663045125,137.96068754082563,7.0,361.0
mRUBiS #1,Category Item Filter,CF5,9505.38007368732,22014.228734430588,20.0,0.6,4,0.5,22.0,3,1,1.0066333636273284,RemoveReplica,9.717121663045125,137.96068754082563,7.0,361.0
mRUBiS #1,Bid and Buy Service,CF1,18433.876111577396,32580.90662921476,27.0,1.7199999999999998,5,0.5,22.0,0,5,1.3561341802413516,HwRedeployComponent,8.06065708747934,73.95946339621557,14.0,241.0
mRUBiS #1,Inventory Service,CF1,10868.613503672841,35236.19147285224,11.0,0.35,7,0.5,22.0,5,2,1.2034417871620937,RestartComponent,13.462899920141773,85.65241198212163,15.0,198.0
mRUBiS #1,Past Sales Item Filter,CF2,13190.143081770653,59220.50531009566,16.0,1.64,9,0.5,22.0,8,1,1.2672395839304218,LwRedeployComponent,16.46641841097758,88.50170647587598,6.0,179.0
mRUBiS #1,Future Sales Item Filter,CF3,10696.122655115776,32837.869798771644,13.0,1.7499999999999998,6,0.5,22.0,5,1,1.2402625082182024,HwRedeployComponent,15.751343425986576,151.31823850861798,7.0,419.0
mRUBiS #1,Last Second Sales Item Filter,CF3,3353.214420058528,7912.596468091229,12.0,1.69,4,0.5,22.0,3,1,1.1604415902664231,HwRedeployComponent,5.8861767600299455,77.14137943510077,15.0,484.0
mRUBiS #1,Future Sales Item Filter,CF5,10532.836113133659,32829.34597310093,13.0,0.5,6,0.5,22.0,5,1,1.2402625082182024,AddReplica,15.751343425986576,151.31823850861798,7.0,419.0
mRUBiS #1,Last Second Sales Item Filter,CF5,3326.5303808413723,7859.263737774378,12.0,0.6,4,0.5,22.0,3,1,1.1604415902664231,RemoveReplica,5.8861767600299455,77.14137943510077,15.0,484.0
mRUBiS #1,Query Service,CF3,43511.46042033385,200605.9782463173,27.0,2.8899999999999997,44,0.5,22.0,43,1,1.1016192018337365,HwRedeployComponent,6.1646314621001395,85.67035108530558,22.0,340.0
mRUBiS #1,Query Service,CF5,42835.23360408181,199961.93155145698,27.0,0.6,44,0.5,22.0,43,1,1.1016192018337365,RemoveReplica,6.1646314621001395,85.67035108530558,22.0,340.0
mRUBiS #1,Last Second Sales Item Filter,CF5,3302.9681215088385,9496.231474456596,12.0,0.6,5,0.5,22.0,4,1,1.1604415902664231,RemoveReplica,5.8861767600299455,77.14137943510077,14.0,188.0
mRUBiS #1,Inventory Service,CF3,10758.580539447781,35131.77240287998,11.0,1.7799999999999998,7,0.5,22.0,5,2,1.2034417871620937,HwRedeployComponent,13.462899920141773,85.65241198212163,15.0,198.0
mRUBiS #1,Inventory Service,CF5,10661.44461460169,35039.97806718885,11.0,0.6,7,0.5,22.0,5,2,1.2034417871620937,RemoveReplica,13.462899920141773,85.65241198212163,15.0,198.0
mRUBiS #1,Category Item Filter,CF2,9409.913978427576,21926.274707935037,20.0,0.35,4,0.5,22.0,3,1,1.0066333636273284,RestartComponent,9.717121663045125,137.96068754082563,6.0,361.0
mRUBiS #1,Google Authentication Service,CF2,78936.12389436105,252604.32952462113,22.0,0.35,18,0.9,22.0,17,1,1.2112512772664892,RestartComponent,11.913207967664766,105.9324130771619,7.0,292.0
mRUBiS #1,Persistence Service,CF5,25724.893351268845,118707.80194593187,21.0,0.6,24,0.5,22.0,24,0,1.3297309527465526,RemoveReplica,16.94782753047918,97.04633434801788,14.0,446.0
mRUBiS #1,Reputation Service,CF5,20089.87044471364,36208.937435337226,23.0,0.6,4,0.5,22.0,0,4,1.2968167080751751,RemoveReplica,12.901919461091776,123.4888734227509,10.0,111.0
mRUBiS #1,Item Management Service,CF5,25633.611045232672,43739.95975736706,25.0,0.6,4,0.5,22.0,0,4,1.0771552504234878,RemoveReplica,13.448237720602824,126.90117522485181,12.0,364.0
mRUBiS #1,Buy Now Item Filter,CF3,9007.445182092824,27214.33843406455,13.0,1.7499999999999998,6,0.5,22.0,5,1,1.0094603613799904,HwRedeployComponent,12.80042434199084,79.38079925152111,8.0,134.0
mRUBiS #1,Buy Now Item Filter,CF5,8842.693469449126,27049.845908491516,13.0,0.6,6,0.5,22.0,5,1,1.0094603613799904,RemoveReplica,12.80042434199084,79.38079925152111,8.0,134.0
mRUBiS #1,Category Item Filter,CF5,9326.464222101597,21995.1785458534,20.0,0.5,4,0.5,22.0,3,1,1.0066333636273284,AddReplica,9.717121663045125,137.96068754082563,6.0,404.0
mRUBiS #1,Past Sales Item Filter,CF3,13031.748319074099,64836.973718965935,16.0,1.8699999999999999,10,0.5,22.0,9,1,1.2672395839304218,HwRedeployComponent,16.46641841097758,88.50170647587598,6.0,179.0
mRUBiS #1,Past Sales Item Filter,CF5,12889.809055625983,64238.613976871464,16.0,0.6,10,0.5,22.0,9,1,1.2672395839304218,RemoveReplica,16.46641841097758,88.50170647587598,6.0,179.0
mRUBiS #1,Persistence Service,CF3,25123.285420629192,118136.47539581003,21.0,2.29,24,0.5,22.0,24,0,1.3297309527465526,HwRedeployComponent,16.94782753047918,97.04633434801788,13.0,446.0
mRUBiS #1,Persistence Service,CF5,24581.4672956831,117851.67181216573,21.0,0.5,24,0.5,22.0,24,0,1.3297309527465526,AddReplica,16.94782753047918,97.04633434801788,13.0,446.0
mRUBiS #1,Query Service,CF5,42227.11207859202,203023.5952642309,27.0,0.6,45,0.5,22.0,44,1,1.1016192018337365,RemoveReplica,6.1646314621001395,85.67035108530558,21.0,371.0
mRUBiS #1,Seller Reputation Item Filter,CF3,16958.835283639124,61005.1062479901,30.0,1.7799999999999998,7,0.5,22.0,6,1,1.4886393972299505,HwRedeployComponent,11.295024934466905,99.0982168102818,11.0,431.0
mRUBiS #1,Seller Reputation Item Filter,CF5,16757.68273283944,61019.30316608769,30.0,0.5,7,0.5,22.0,6,1,1.4886393972299505,AddReplica,11.295024934466905,99.0982168102818,11.0,431.0
mRUBiS #1,Query Service,CF2,41680.56887529436,202502.22713194246,27.0,2.92,45,0.5,22.0,44,1,1.1016192018337365,HwRedeployComponent,6.1646314621001395,85.67035108530558,20.0,371.0
mRUBiS #1,Query Service,CF5,41184.949673716605,202013.78143907356,27.0,0.6,45,0.5,22.0,44,1,1.1016192018337365,RemoveReplica,6.1646314621001395,85.67035108530558,20.0,371.0
mRUBiS #1,User Management Service,CF3,24896.960200713347,45964.87012613805,30.0,1.6899999999999997,4,0.5,22.0,0,4,1.4601284359665698,HwRedeployComponent,12.903071031381682,167.7922012582917,8.0,361.0
mRUBiS #1,User Management Service,CF5,24542.795217598945,45590.70132626196,30.0,0.6,4,0.5,22.0,0,4,1.4601284359665698,RemoveReplica,12.903071031381682,167.7922012582917,8.0,361.0
mRUBiS #1,User Management Service,CF2,24224.278187708216,45325.31422002187,30.0,1.64,4,0.5,22.0,0,4,1.4601284359665698,LwRedeployComponent,12.903071031381682,167.7922012582917,8.0,361.0
mRUBiS #1,Recommendation Item Filter,CF5,9096.070977489433,31811.32385880375,30.0,0.5,7,0.5,22.0,6,1,1.1976517633224057,AddReplica,5.804851082669145,144.24966512464175,7.0,473.0
mRUBiS #1,Recommendation Item Filter,CF3,8953.914173128514,31675.21103276128,30.0,1.7799999999999998,7,0.5,22.0,6,1,1.1976517633224057,HwRedeployComponent,5.804851082669145,144.24966512464175,9.0,473.0
mRUBiS #1,Recommendation Item Filter,CF5,8826.427679933782,31394.536935575838,30.0,0.6,7,0.5,22.0,6,1,1.1976517633224057,RemoveReplica,5.804851082669145,144.24966512464175,9.0,473.0
mRUBiS #1,User Management Service,CF2,23936.634373495686,45016.65882451393,30.0,0.35,4,0.5,22.0,0,4,1.4601284359665698,RestartComponent,12.903071031381682,167.7922012582917,7.0,361.0
mRUBiS #1,Past Sales Item Filter,CF3,12763.11219226594,64116.92025413027,16.0,1.8699999999999999,10,0.5,22.0,9,1,1.2672395839304218,HwRedeployComponent,16.46641841097758,88.50170647587598,5.0,179.0
mRUBiS #1,Seller Reputation Item Filter,CF2,16575.384163084287,60845.47932421843,30.0,1.64,7,0.5,22.0,6,1,1.4886393972299505,LwRedeployComponent,11.295024934466905,99.0982168102818,12.0,431.0
mRUBiS #1,Past Sales Item Filter,CF5,12645.826682574223,64469.151667060854,16.0,0.5,10,0.5,22.0,9,1,1.2672395839304218,AddReplica,16.46641841097758,88.50170647587598,5.0,179.0
mRUBiS #1,Google Authentication Service,CF5,77814.83064187234,262114.87092618184,22.0,0.6,19,0.9,22.0,18,1,1.2112512772664892,RemoveReplica,11.913207967664766,105.9324130771619,7.0,243.0
mRUBiS #1,Category Item Filter,CF2,9248.497913946621,21920.94520526736,20.0,1.64,4,0.5,22.0,3,1,1.0066333636273284,LwRedeployComponent,9.717121663045125,137.96068754082563,8.0,404.0
mRUBiS #1,Region Item Filter,CF1,7048.569591007266,20918.244945492464,24.0,1.7499999999999998,6,0.5,22.0,5,1,1.175641638639615,HwRedeployComponent,5.323259164684098,154.1970895537866,9.0,493.0
mRUBiS #1,Region Item Filter,CF5,6906.953054883521,20696.049396560364,24.0,0.6,6,0.5,22.0,5,1,1.175641638639615,RemoveReplica,5.323259164684098,154.1970895537866,9.0,493.0
mRUBiS #1,Inventory Service,CF3,10574.831126339057,34957.36945972336,11.0,1.7799999999999998,7,0.5,22.0,5,2,1.2034417871620937,HwRedeployComponent,13.462899920141773,85.65241198212163,14.0,198.0
mRUBiS #1,Inventory Service,CF5,10494.114333267442,34879.88929695524,11.0,0.6,7,0.5,22.0,5,2,1.2034417871620937,RemoveReplica,13.462899920141773,85.65241198212163,14.0,198.0
mRUBiS #1,Availability Item Filter,CF1,7746.242904762919,19737.49961000136,23.0,0.35,5,0.5,22.0,4,1,1.1102981576479085,RestartComponent,5.972367310611631,77.34298858308269,15.0,285.0
mRUBiS #1,Future Sales Item Filter,CF1,10383.054507089397,37164.89789554131,13.0,0.35,7,0.5,22.0,6,1,1.2402625082182024,RestartComponent,15.751343425986576,151.31823850861798,8.0,419.0
mRUBiS #1,Comment Item Filter,CF3,7083.815477985795,21509.17830627007,23.0,1.7499999999999998,6,0.5,22.0,5,1,1.0555586777885382,HwRedeployComponent,5.798189425816586,73.83963856894468,13.0,374.0
mRUBiS #1,Comment Item Filter,CF5,6964.767438240399,21314.260290515376,23.0,0.6,6,0.5,22.0,5,1,1.0555586777885382,RemoveReplica,5.798189425816586,73.83963856894468,13.0,374.0
mRUBiS #1,Future Sales Item Filter,CF3,10249.755703048377,37038.22706319358,13.0,1.7799999999999998,7,0.5,22.0,6,1,1.2402625082182024,HwRedeployComponent,15.751343425986576,151.31823850861798,8.0,419.0
mRUBiS #1,Future Sales Item Filter,CF5,10127.504605598588,36744.93299865977,13.0,0.6,7,0.5,22.0,6,1,1.2402625082182024,RemoveReplica,15.751343425986576,151.31823850861798,8.0,419.0
mRUBiS #1,Persistence Service,CF1,24092.828524039618,125182.43689985566,21.0,0.35,26,0.5,22.0,26,0,1.3297309527465526,RestartComponent,16.94782753047918,97.04633434801788,14.0,446.0
mRUBiS #1,Region Item Filter,CF1,6780.75018699624,20577.158017383957,24.0,1.53,6,0.5,22.0,5,1,1.175641638639615,LwRedeployComponent,5.323259164684098,154.1970895537866,8.0,493.0
mRUBiS #1,Region Item Filter,CF1,6667.68755661609,20469.387718482343,24.0,0.35,6,0.5,22.0,5,1,1.175641638639615,RestartComponent,5.323259164684098,154.1970895537866,8.0,493.0
mRUBiS #1,Buy Now Item Filter,CF5,8691.688828588904,33767.30081081516,13.0,0.5,8,0.5,22.0,7,1,1.0094603613799904,AddReplica,12.80042434199084,79.38079925152111,7.0,475.0
mRUBiS #1,Persistence Service,CF3,23650.593110070004,124762.75604743537,21.0,2.3499999999999996,26,0.5,22.0,26,0,1.3297309527465526,HwRedeployComponent,16.94782753047918,97.04633434801788,14.0,446.0
mRUBiS #1,Item Management Service,CF3,24936.92781260476,43077.1994279016,25.0,1.6899999999999997,4,0.5,22.0,0,4,1.0771552504234878,HwRedeployComponent,13.448237720602824,126.90117522485181,11.0,364.0
mRUBiS #1,Persistence Service,CF5,23251.45484850997,124134.58490662,21.0,0.6,26,0.5,22.0,26,0,1.3297309527465526,RemoveReplica,16.94782753047918,97.04633434801788,14.0,446.0
mRUBiS #1,Comment Item Filter,CF3,6855.979457093822,21210.94342818461,23.0,1.7499999999999998,6,0.5,22.0,5,1,1.0555586777885382,HwRedeployComponent,5.798189425816586,73.83963856894468,12.0,374.0
mRUBiS #1,Item Management Service,CF5,24306.74020766079,42461.52164976578,25.0,0.6,4,0.5,22.0,0,4,1.0771552504234878,RemoveReplica,13.448237720602824,126.90117522485181,11.0,364.0
mRUBiS #1,Bid and Buy Service,CF3,18035.72846288872,32202.229251945362,27.0,1.7199999999999998,5,0.5,22.0,0,5,1.3561341802413516,HwRedeployComponent,8.06065708747934,73.95946339621557,14.0,241.0
mRUBiS #1,Comment Item Filter,CF5,6761.428213155657,21203.50415502138,23.0,0.5,6,0.5,22.0,5,1,1.0555586777885382,AddReplica,5.798189425816586,73.83963856894468,12.0,374.0
mRUBiS #1,Availability Item Filter,CF3,7579.148864254601,19579.534333449756,23.0,1.7199999999999998,5,0.5,22.0,4,1,1.1102981576479085,HwRedeployComponent,5.972367310611631,77.34298858308269,15.0,285.0
mRUBiS #1,Category Item Filter,CF1,9179.619499876491,30335.83041203041,20.0,0.35,6,0.5,22.0,5,1,1.0066333636273284,RestartComponent,9.717121663045125,137.96068754082563,8.0,404.0
mRUBiS #1,Inventory Service,CF3,10422.905900460417,39700.87113822128,11.0,1.8099999999999998,8,0.5,22.0,6,2,1.2034417871620937,HwRedeployComponent,13.462899920141773,85.65241198212163,13.0,198.0
mRUBiS #1,Item Management Service,CF5,23741.16233713519,41960.17472591769,25.0,0.6,4,0.5,22.0,0,4,1.0771552504234878,RemoveReplica,13.448237720602824,126.90117522485181,10.0,147.0
mRUBiS #1,Inventory Service,CF5,10360.090139514587,39639.589233801926,11.0,0.6,8,0.5,22.0,6,2,1.2034417871620937,RemoveReplica,13.462899920141773,85.65241198212163,13.0,198.0
mRUBiS #1,Inventory Service,CF2,10302.973495896047,39584.3894958179,11.0,1.8099999999999998,8,0.5,22.0,6,2,1.2034417871620937,HwRedeployComponent,13.462899920141773,85.65241198212163,12.0,198.0
mRUBiS #1,Bid and Buy Service,CF2,17674.868891094582,31859.530373470676,27.0,0.35,5,0.5,22.0,0,5,1.3561341802413516,RestartComponent,8.06065708747934,73.95946339621557,14.0,241.0
mRUBiS #1,Inventory Service,CF5,10249.273985825617,39531.660569372274,11.0,0.6,8,0.5,22.0,6,2,1.2034417871620937,RemoveReplica,13.462899920141773,85.65241198212163,12.0,198.0
mRUBiS #1,Future Sales Item Filter,CF1,10015.46067025436,36638.11988718737,13.0,0.35,7,0.5,22.0,6,1,1.2402625082182024,RestartComponent,15.751343425986576,151.31823850861798,7.0,419.0
mRUBiS #1,Availability Item Filter,CF3,7429.508305672045,19437.45299604805,23.0,1.7199999999999998,5,0.5,22.0,4,1,1.1102981576479085,HwRedeployComponent,5.972367310611631,77.34298858308269,15.0,285.0
mRUBiS #1,Category Item Filter,CF1,9117.971625211963,30275.850545922884,20.0,0.35,6,0.5,22.0,5,1,1.0066333636273284,RestartComponent,9.717121663045125,137.96068754082563,8.0,404.0
mRUBiS #1,Past Sales Item Filter,CF5,12541.21124746972,63933.27580575445,16.0,0.5,10,0.5,22.0,9,1,1.2672395839304218,AddReplica,16.46641841097758,88.50170647587598,6.0,391.0
mRUBiS #1,Category Item Filter,CF3,9061.78909669658,30222.741198888063,20.0,1.7499999999999998,6,0.5,22.0,5,1,1.0066333636273284,HwRedeployComponent,9.717121663045125,137.96068754082563,8.0,404.0
mRUBiS #1,Google Authentication Service,CF2,76803.49311587066,281692.3356883022,22.0,2.1999999999999997,21,0.9,22.0,20,1,1.2112512772664892,HwRedeployComponent,11.913207967664766,105.9324130771619,6.0,243.0
mRUBiS #1,Category Item Filter,CF5,9010.663589301743,29997.54673240143,20.0,0.6,6,0.5,22.0,5,1,1.0066333636273284,RemoveReplica,9.717121663045125,137.96068754082563,8.0,404.0
mRUBiS #1,Google Authentication Service,CF5,75893.34756293755,282109.56506791187,22.0,0.5,21,0.9,22.0,20,1,1.2112512772664892,AddReplica,11.913207967664766,105.9324130771619,6.0,243.0
mRUBiS #1,Last Second Sales Item Filter,CF5,3284.0309948747877,10855.508236489512,12.0,0.6,6,0.5,22.0,5,1,1.1604415902664231,RemoveReplica,5.8861767600299455,77.14137943510077,13.0,415.0
mRUBiS #1,Availability Item Filter,CF5,7297.285850076336,19311.349772950936,23.0,0.6,5,0.5,22.0,4,1,1.1102981576479085,RemoveReplica,5.972367310611631,77.34298858308269,15.0,128.0
mRUBiS #1,Google Authentication Service,CF5,75071.01469318602,279389.1542111061,22.0,0.5,21,0.9,22.0,20,1,1.2112512772664892,AddReplica,11.913207967664766,105.9324130771619,7.0,469.0
mRUBiS #1,Future Sales Item Filter,CF3,9914.488708520312,36543.780680685086,13.0,1.7799999999999998,7,0.5,22.0,6,1,1.2402625082182024,HwRedeployComponent,15.751343425986576,151.31823850861798,7.0,419.0
mRUBiS #1,Future Sales Item Filter,CF5,9827.384336944186,36636.06656986751,13.0,0.5,7,0.5,22.0,6,1,1.2402625082182024,AddReplica,15.751343425986576,151.31823850861798,7.0,419.0
mRUBiS #1,Availability Item Filter,CF5,7173.534409854551,19193.404216654806,23.0,0.6,5,0.5,22.0,4,1,1.1102981576479085,RemoveReplica,5.972367310611631,77.34298858308269,14.0,56.0
mRUBiS #1,Query Service,CF2,40739.28136725974,238196.42498141841,27.0,1.64,55,0.5,22.0,54,1,1.1016192018337365,LwRedeployComponent,6.1646314621001395,85.67035108530558,19.0,371.0
mRUBiS #1,Comment Item Filter,CF1,6673.848490371129,21119.524621418495,23.0,1.7499999999999998,6,0.5,22.0,5,1,1.0555586777885382,HwRedeployComponent,5.798189425816586,73.83963856894468,13.0,374.0
mRUBiS #1,Future Sales Item Filter,CF3,9747.573988181945,36560.7070547721,13.0,1.7799999999999998,7,0.5,22.0,6,1,1.2402625082182024,HwRedeployComponent,15.751343425986576,151.31823850861798,8.0,419.0
mRUBiS #1,Comment Item Filter,CF5,6593.82609305718,20962.789525097167,23.0,0.6,6,0.5,22.0,5,1,1.0555586777885382,RemoveReplica,5.798189425816586,73.83963856894468,13.0,374.0
mRUBiS #1,Buy Now Item Filter,CF3,8556.110499290116,33638.296811421,13.0,1.8099999999999998,8,0.5,22.0,7,1,1.0094603613799904,HwRedeployComponent,12.80042434199084,79.38079925152111,14.0,475.0
mRUBiS #1,Future Sales Item Filter,CF5,9675.615746895053,36317.55821410997,13.0,0.6,7,0.5,22.0,6,1,1.2402625082182024,RemoveReplica,15.751343425986576,151.31823850861798,8.0,419.0
mRUBiS #1,Last Second Sales Item Filter,CF1,3265.9535544410314,10839.038184496496,12.0,1.7499999999999998,6,0.5,22.0,5,1,1.1604415902664231,HwRedeployComponent,5.8861767600299455,77.14137943510077,12.0,415.0
mRUBiS #1,Buy Now Item Filter,CF5,8435.079976627367,33657.02532800491,13.0,0.5,8,0.5,22.0,7,1,1.0094603613799904,AddReplica,12.80042434199084,79.38079925152111,14.0,475.0
mRUBiS #1,Reputation Service,CF3,19722.864978276943,35861.059846095646,23.0,1.6899999999999997,4,0.5,22.0,0,4,1.2968167080751751,HwRedeployComponent,12.901919461091776,123.4888734227509,9.0,111.0
mRUBiS #1,Last Second Sales Item Filter,CF5,3249.6248359112037,10875.863226227391,12.0,0.5,6,0.5,22.0,5,1,1.1604415902664231,AddReplica,5.8861767600299455,77.14137943510077,12.0,415.0
mRUBiS #1,Future Sales Item Filter,CF3,9611.235939885577,36254.264989732255,13.0,1.7799999999999998,7,0.5,22.0,6,1,1.2402625082182024,HwRedeployComponent,15.751343425986576,151.31823850861798,7.0,419.0
mRUBiS #1,Reputation Service,CF5,19390.487946466514,35543.90090351611,23.0,0.6,4,0.5,22.0,0,4,1.2968167080751751,RemoveReplica,12.901919461091776,123.4888734227509,9.0,111.0
mRUBiS #1,Persistence Service,CF2,22892.12557537018,143232.5028997765,21.0,1.64,31,0.5,22.0,31,0,1.3297309527465526,LwRedeployComponent,16.94782753047918,97.04633434801788,13.0,446.0
mRUBiS #1,Future Sales Item Filter,CF5,9549.857122917843,36372.41254480762,13.0,0.5,7,0.5,22.0,6,1,1.2402625082182024,AddReplica,15.751343425986576,151.31823850861798,7.0,419.0
mRUBiS #1,Last Second Sales Item Filter,CF2,3232.5894575314915,10859.721469351696,12.0,1.64,6,0.5,22.0,5,1,1.1604415902664231,LwRedeployComponent,5.8861767600299455,77.14137943510077,13.0,415.0
mRUBiS #1,Persistence Service,CF1,22570.690167778277,142925.56048045968,21.0,2.5,31,0.5,22.0,31,0,1.3297309527465526,HwRedeployComponent,16.94782753047918,97.04633434801788,13.0,446.0
mRUBiS #1,Persistence Service,CF5,22278.66973203802,142943.71061731575,21.0,0.5,31,0.5,22.0,31,0,1.3297309527465526,AddReplica,16.94782753047918,97.04633434801788,13.0,446.0
mRUBiS #1,Google Authentication Service,CF1,74329.15089883574,288921.3219981711,22.0,0.35,22,0.9,22.0,21,1,1.2112512772664892,RestartComponent,11.913207967664766,105.9324130771619,11.0,469.0
mRUBiS #1,Future Sales Item Filter,CF5,9497.693995980499,36489.65689018501,13.0,0.6,7,0.5,22.0,6,1,1.2402625082182024,RemoveReplica,15.751343425986576,151.31823850861798,8.0,169.0
mRUBiS #1,Google Authentication Service,CF1,73661.39487930622,288284.2778167183,22.0,2.23,22,0.9,22.0,21,1,1.2112512772664892,HwRedeployComponent,11.913207967664766,105.9324130771619,11.0,469.0
mRUBiS #1,Google Authentication Service,CF5,73055.28086334464,288797.40770120214,22.0,0.5,22,0.9,22.0,21,1,1.2112512772664892,AddReplica,11.913207967664766,105.9324130771619,11.0,469.0
