,Optimal_Affected_Component_Uid,Optimal_Failure,log2
3594,_SE-zxOcdEeet0YmmfbMwkw,CF3,8.1088
3595,_SE-zxOcdEeet0YmmfbMwkw,CF3,8.3834
3596,_SE-zxOcdEeet0YmmfbMwkw,CF3,7.9623
3597,_SE-zxOcdEeet0YmmfbMwkw,CF3,7.1416
3598,_SE-zxOcdEeet0YmmfbMwkw,CF3,7.5677
3599,_SE-zxOcdEeet0YmmfbMwkw,CF3,7.3119
3600,_SE-zxOcdEeet0YmmfbMwkw,CF3,7.7332
3601,_SE-zxOcdEeet0YmmfbMwkw,CF3,7.4869
3602,_SE-zxOcdEeet0YmmfbMwkw,CF3,7.434
3603,_SE-zxOcdEeet0YmmfbMwkw,CF3,7.7802
3604,_SE-zxOcdEeet0YmmfbMwkw,CF3,8.3246
3605,_SE-zxOcdEeet0YmmfbMwkw,CF3,7.3797
3606,_SE-zxOcdEeet0YmmfbMwkw,CF3,6.8658
3607,_SE-zxOcdEeet0YmmfbMwkw,CF3,8.5693
3608,_SE-zxOcdEeet0YmmfbMwkw,CF3,7.3234
3609,_SE-zxOcdEeet0YmmfbMwkw,CF3,7.2607
3610,_SE-zxOcdEeet0YmmfbMwkw,CF3,7.3375
3611,_SE-zxOcdEeet0YmmfbMwkw,CF3,7.8701
3612,_SE-zxOcdEeet0YmmfbMwkw,CF3,7.2507
3613,_SE-zxOcdEeet0YmmfbMwkw,CF3,8.1292
3614,_SE-zxOcdEeet0YmmfbMwkw,CF3,7.5315
3615,_SE-zxOcdEeet0YmmfbMwkw,CF3,7.8269
3616,_SE-zxOcdEeet0YmmfbMwkw,CF3,7.9407
3617,_SE-zxOcdEeet0YmmfbMwkw,CF3,7.289
3618,_SE-zxOcdEeet0YmmfbMwkw,CF3,7.4989
3619,_SE-zxOcdEeet0YmmfbMwkw,CF3,8.1666
3620,_SE-zxOcdEeet0YmmfbMwkw,CF3,7.6388
3621,_SE-zxOcdEeet0YmmfbMwkw,CF3,7.3268
3622,_SE-zxOcdEeet0YmmfbMwkw,CF3,7.2061
3623,_SE-zxOcdEeet0YmmfbMwkw,CF3,7.6647
3624,_SE-zxOcdEeet0YmmfbMwkw,CF3,7.6593
3625,_SE-zxOcdEeet0YmmfbMwkw,CF3,7.6
3626,_SE-zxOcdEeet0YmmfbMwkw,CF3,7.5712
3627,_SE-zxOcdEeet0YmmfbMwkw,CF3,7.9521
3628,_SE-zxOcdEeet0YmmfbMwkw,CF3,7.4423
3629,_SE-zxOcdEeet0YmmfbMwkw,CF3,7.5642
3630,_SE-zxOcdEeet0YmmfbMwkw,CF3,7.8035
3631,_SE-zxOcdEeet0YmmfbMwkw,CF3,7.676
3632,_SE-zxOcdEeet0YmmfbMwkw,CF3,7.6237
3633,_SE-zxOcdEeet0YmmfbMwkw,CF3,8.6089
3634,_SE-zxOcdEeet0YmmfbMwkw,CF3,7.1926
3635,_SE-zxOcdEeet0YmmfbMwkw,CF3,7.5134
3636,_SE0bNecdEeet0YmmfbMwkw,CF1,7.5178
3637,_SE0bNecdEeet0YmmfbMwkw,CF1,8.9137
3638,_SE0bNecdEeet0YmmfbMwkw,CF1,8.06
3639,_SE0bNecdEeet0YmmfbMwkw,CF1,8.6054
3640,_SE0bNecdEeet0YmmfbMwkw,CF1,7.667
3641,_SE0bNecdEeet0YmmfbMwkw,CF1,8.0915
3642,_SE0bNecdEeet0YmmfbMwkw,CF1,8.5732
3643,_SE0bNecdEeet0YmmfbMwkw,CF1,8.917
3644,_SE0bNecdEeet0YmmfbMwkw,CF1,8.7469
3645,_SE0bNecdEeet0YmmfbMwkw,CF1,8.51
3646,_SE0bNecdEeet0YmmfbMwkw,CF1,7.7921
3647,_SE0bNecdEeet0YmmfbMwkw,CF1,9.7264
3648,_SE0bNecdEeet0YmmfbMwkw,CF1,8.8274
3649,_SE0bNecdEeet0YmmfbMwkw,CF1,8.2972
3650,_SE0bNecdEeet0YmmfbMwkw,CF1,8.4851
3651,_SE0bNecdEeet0YmmfbMwkw,CF1,8.5663
3652,_SE0bNecdEeet0YmmfbMwkw,CF1,8.4153
3653,_SE0bNecdEeet0YmmfbMwkw,CF1,8.9516
3654,_SE0bNecdEeet0YmmfbMwkw,CF1,8.9599
3655,_SE0bNecdEeet0YmmfbMwkw,CF1,8.1897
3656,_SE0bNecdEeet0YmmfbMwkw,CF1,8.5131
3657,_SE0bNecdEeet0YmmfbMwkw,CF1,8.1742
3658,_SE0bNecdEeet0YmmfbMwkw,CF1,8.8142
3659,_SE0bNecdEeet0YmmfbMwkw,CF1,7.8134
3660,_SE0bNecdEeet0YmmfbMwkw,CF1,8.7818
3661,_SE0bNecdEeet0YmmfbMwkw,CF1,9.0041
3662,_SE0bNecdEeet0YmmfbMwkw,CF1,8.6614
3663,_SE0bNecdEeet0YmmfbMwkw,CF1,8.2413
3664,_SE0bNecdEeet0YmmfbMwkw,CF1,8.9498
3665,_SE0bNecdEeet0YmmfbMwkw,CF1,7.9941
3666,_SE0bNecdEeet0YmmfbMwkw,CF1,8.6384
3667,_SE0bNecdEeet0YmmfbMwkw,CF1,8.7042
3668,_SE0bNecdEeet0YmmfbMwkw,CF1,8.0102
3669,_SE0bNecdEeet0YmmfbMwkw,CF1,8.9904
3670,_SE0bNecdEeet0YmmfbMwkw,CF1,9.0282
3671,_SE0bNecdEeet0YmmfbMwkw,CF1,8.7749
3672,_SE0bNecdEeet0YmmfbMwkw,CF1,8.3997
3673,_SE0bNecdEeet0YmmfbMwkw,CF1,8.2838
3674,_SE0bNecdEeet0YmmfbMwkw,CF1,8.5113
3675,_SE0bNecdEeet0YmmfbMwkw,CF1,8.4855
3676,_SE0bNecdEeet0YmmfbMwkw,CF1,8.5423
3677,_SE0bNecdEeet0YmmfbMwkw,CF1,9.0677
3678,_SE0bNecdEeet0YmmfbMwkw,CF1,8.8086
3679,_SE0bNecdEeet0YmmfbMwkw,CF1,8.7105
3680,_SE0bNecdEeet0YmmfbMwkw,CF1,8.4012
3681,_SE0bNecdEeet0YmmfbMwkw,CF1,8.8036
3682,_SE0bNecdEeet0YmmfbMwkw,CF1,7.6184
3683,_SE0bNecdEeet0YmmfbMwkw,CF1,7.5032
3684,_SE0bNecdEeet0YmmfbMwkw,CF1,8.137
3685,_SE0bNecdEeet0YmmfbMwkw,CF1,7.9504
3686,_SE0bNecdEeet0YmmfbMwkw,CF1,8.0867
3687,_SE0bNecdEeet0YmmfbMwkw,CF1,8.2281
3688,_SE0bNecdEeet0YmmfbMwkw,CF1,8.5381
3689,_SE0bNecdEeet0YmmfbMwkw,CF1,8.1821
3690,_SE0bNecdEeet0YmmfbMwkw,CF1,8.3868
3691,_SE0bNecdEeet0YmmfbMwkw,CF1,9.1456
3692,_SE0bNecdEeet0YmmfbMwkw,CF1,7.0797
3693,_SE0bNecdEeet0YmmfbMwkw,CF1,7.4605
3694,_SE0bNecdEeet0YmmfbMwkw,CF1,6.7953
3695,_SE0bNecdEeet0YmmfbMwkw,CF1,7.13
3696,_SE0bNecdEeet0YmmfbMwkw,CF1,8.4992
3697,_SE0bNecdEeet0YmmfbMwkw,CF1,8.5847
3698,_SE0bNecdEeet0YmmfbMwkw,CF1,8.6554
3699,_SE0bNecdEeet0YmmfbMwkw,CF1,8.7552
3700,_SE0bNecdEeet0YmmfbMwkw,CF1,8.3924
3701,_SE0bNecdEeet0YmmfbMwkw,CF1,8.4882
3702,_SE0bNecdEeet0YmmfbMwkw,CF1,8.1227
3703,_SE0bNecdEeet0YmmfbMwkw,CF1,9.047
3704,_SE0bNecdEeet0YmmfbMwkw,CF1,8.1478
3705,_SE0bNecdEeet0YmmfbMwkw,CF1,8.4492
3706,_SE0bNecdEeet0YmmfbMwkw,CF1,8.4974
3707,_SE0bNecdEeet0YmmfbMwkw,CF1,8.4533
3708,_SE0bNecdEeet0YmmfbMwkw,CF1,8.3482
3709,_SE0bNecdEeet0YmmfbMwkw,CF1,7.8129
3710,_SE0bNecdEeet0YmmfbMwkw,CF1,7.7009
3711,_SE0bNecdEeet0YmmfbMwkw,CF1,8.2339
3712,_SE0bNecdEeet0YmmfbMwkw,CF1,8.4076
3713,_SE0bNecdEeet0YmmfbMwkw,CF1,8.1812
3714,_SE0bNecdEeet0YmmfbMwkw,CF1,8.7027
3715,_SE0bNecdEeet0YmmfbMwkw,CF1,8.8421
3716,_SE0bNecdEeet0YmmfbMwkw,CF1,8.5595
3717,_SE0bNecdEeet0YmmfbMwkw,CF1,8.3711
3718,_SE0bNecdEeet0YmmfbMwkw,CF1,8.1671
3719,_SE0bNecdEeet0YmmfbMwkw,CF1,8.2683
3720,_SE0bNecdEeet0YmmfbMwkw,CF1,8.5047
3721,_SE0bNecdEeet0YmmfbMwkw,CF1,8.6546
3722,_SE0bNecdEeet0YmmfbMwkw,CF1,8.0043
3723,_SE0bNecdEeet0YmmfbMwkw,CF1,7.7295
3724,_SE0bNecdEeet0YmmfbMwkw,CF1,8.2928
3725,_SE0bNecdEeet0YmmfbMwkw,CF1,7.7676
3726,_SE0bNecdEeet0YmmfbMwkw,CF1,7.5537
3727,_SE0bNecdEeet0YmmfbMwkw,CF1,8.6143
3728,_SE0bNecdEeet0YmmfbMwkw,CF1,9.119
3729,_SE0bNecdEeet0YmmfbMwkw,CF1,7.2032
3730,_SE0bNecdEeet0YmmfbMwkw,CF1,8.6251
3731,_SE0bNecdEeet0YmmfbMwkw,CF1,8.3852
3732,_SE0bNecdEeet0YmmfbMwkw,CF1,8.4582
3733,_SE0bNecdEeet0YmmfbMwkw,CF1,8.0947
3734,_SE0bNecdEeet0YmmfbMwkw,CF1,8.6486
3735,_SE0bNecdEeet0YmmfbMwkw,CF1,8.2561
3736,_SE0bNecdEeet0YmmfbMwkw,CF1,8.128
3737,_SE0bSucdEeet0YmmfbMwkw,CF1,4.8302
3738,_SE0bSucdEeet0YmmfbMwkw,CF1,5.7575
3739,_SE0bSucdEeet0YmmfbMwkw,CF1,5.7936
3740,_SE0bSucdEeet0YmmfbMwkw,CF1,4.9799
3741,_SE0bSucdEeet0YmmfbMwkw,CF1,4.6639
3742,_SE0bSucdEeet0YmmfbMwkw,CF1,6.2864
3743,_SE0bSucdEeet0YmmfbMwkw,CF1,6.4099
3744,_SE0bSucdEeet0YmmfbMwkw,CF1,5.6659
3745,_SE0bSucdEeet0YmmfbMwkw,CF1,6.0788
3746,_SE0bSucdEeet0YmmfbMwkw,CF1,6.2245
3747,_SE0bSucdEeet0YmmfbMwkw,CF1,5.8302
3748,_SE0bSucdEeet0YmmfbMwkw,CF1,6.0557
3749,_SE0bSucdEeet0YmmfbMwkw,CF1,5.7099
3750,_SE0bSucdEeet0YmmfbMwkw,CF1,5.76
3751,_SE0bSucdEeet0YmmfbMwkw,CF1,5.9567
3752,_SE0bSucdEeet0YmmfbMwkw,CF1,5.812
3753,_SE0bSucdEeet0YmmfbMwkw,CF1,6.3317
3754,_SE0bSucdEeet0YmmfbMwkw,CF1,5.6864
3755,_SE0bSucdEeet0YmmfbMwkw,CF1,5.7724
3756,_SE0bSucdEeet0YmmfbMwkw,CF1,6.4407
3757,_SE0bSucdEeet0YmmfbMwkw,CF1,6.089
3758,_SE0bSucdEeet0YmmfbMwkw,CF1,6.4258
3759,_SE0bSucdEeet0YmmfbMwkw,CF1,6.6288
3760,_SE0bSucdEeet0YmmfbMwkw,CF1,6.9334
3761,_SE0bSucdEeet0YmmfbMwkw,CF1,5.9903
3762,_SE0bSucdEeet0YmmfbMwkw,CF1,5.9383
3763,_SE0bSucdEeet0YmmfbMwkw,CF1,5.8625
3764,_SE0bSucdEeet0YmmfbMwkw,CF1,6.504
3765,_SE0bSucdEeet0YmmfbMwkw,CF1,5.9547
3766,_SE0bSucdEeet0YmmfbMwkw,CF1,6.58
3767,_SE0bSucdEeet0YmmfbMwkw,CF1,6.4191
3768,_SE0bSucdEeet0YmmfbMwkw,CF1,6.1696
3769,_SE0bSucdEeet0YmmfbMwkw,CF1,6.245
3770,_SE0bSucdEeet0YmmfbMwkw,CF1,5.628
3771,_SE0bSucdEeet0YmmfbMwkw,CF1,5.7526
3772,_SE0bSucdEeet0YmmfbMwkw,CF1,5.8382
3773,_SE0bSucdEeet0YmmfbMwkw,CF1,6.2888
3774,_SE0bSucdEeet0YmmfbMwkw,CF1,6.7183
3775,_SE0bSucdEeet0YmmfbMwkw,CF1,5.6403
3776,_SE0bSucdEeet0YmmfbMwkw,CF1,5.6891
3777,_SE0bSucdEeet0YmmfbMwkw,CF1,5.7764
3778,_SE0bSucdEeet0YmmfbMwkw,CF1,5.3016
3779,_SE0bSucdEeet0YmmfbMwkw,CF1,6.2875
3780,_SE0bSucdEeet0YmmfbMwkw,CF1,6.1433
3781,_SE0bSucdEeet0YmmfbMwkw,CF1,5.9698
3782,_SE0bSucdEeet0YmmfbMwkw,CF1,6.3395
3783,_SE0bSucdEeet0YmmfbMwkw,CF1,6.4946
3784,_SE0bSucdEeet0YmmfbMwkw,CF1,6.0969
3785,_SE0bSucdEeet0YmmfbMwkw,CF1,6.1072
3786,_SE0bSucdEeet0YmmfbMwkw,CF1,5.6028
3787,_SE0bSucdEeet0YmmfbMwkw,CF1,6.2865
3788,_SE0bSucdEeet0YmmfbMwkw,CF1,6.2924
3789,_SE0bSucdEeet0YmmfbMwkw,CF1,5.8427
3790,_SE0bSucdEeet0YmmfbMwkw,CF1,6.3203
3791,_SE0bSucdEeet0YmmfbMwkw,CF1,6.2664
3792,_SE0bSucdEeet0YmmfbMwkw,CF1,6.1874
3793,_SE0bSucdEeet0YmmfbMwkw,CF1,5.664
3794,_SE0bSucdEeet0YmmfbMwkw,CF1,6.192
3795,_SE0bSucdEeet0YmmfbMwkw,CF1,5.4255
3796,_SE0bSucdEeet0YmmfbMwkw,CF1,5.6589
3797,_SE0bSucdEeet0YmmfbMwkw,CF1,5.8426
3798,_SE0bSucdEeet0YmmfbMwkw,CF1,6.4746
3799,_SE0bSucdEeet0YmmfbMwkw,CF1,6.0008
3800,_SE0bSucdEeet0YmmfbMwkw,CF1,5.9513
3801,_SE0bSucdEeet0YmmfbMwkw,CF1,5.9199
3802,_SE0bSucdEeet0YmmfbMwkw,CF1,6.0784
3803,_SE0bSucdEeet0YmmfbMwkw,CF1,6.0817
3804,_SE0bSucdEeet0YmmfbMwkw,CF1,6.5603
3805,_SE0bSucdEeet0YmmfbMwkw,CF1,6.4896
3806,_SE0bSucdEeet0YmmfbMwkw,CF1,5.59
3807,_SE0bSucdEeet0YmmfbMwkw,CF1,6.5588
3808,_SE0bSucdEeet0YmmfbMwkw,CF1,5.6476
3809,_SE0bSucdEeet0YmmfbMwkw,CF1,6.7278
3810,_SE0bSucdEeet0YmmfbMwkw,CF1,6.0519
3811,_SE0bSucdEeet0YmmfbMwkw,CF1,6.6727
3812,_SE0bSucdEeet0YmmfbMwkw,CF1,4.3851
3813,_SE0bSucdEeet0YmmfbMwkw,CF1,4.7926
3814,_SE0bSucdEeet0YmmfbMwkw,CF1,5.9389
3815,_SE0bSucdEeet0YmmfbMwkw,CF1,6.1502
3816,_SE0bSucdEeet0YmmfbMwkw,CF1,6.2396
3817,_SE0bSucdEeet0YmmfbMwkw,CF1,6.0582
3818,_SE0bSucdEeet0YmmfbMwkw,CF1,6.247
3819,_SE0bSucdEeet0YmmfbMwkw,CF1,5.7513
3820,_SE0bSucdEeet0YmmfbMwkw,CF1,6.3186
3821,_SE0bSucdEeet0YmmfbMwkw,CF1,5.3756
3822,_SE0bSucdEeet0YmmfbMwkw,CF1,5.8415
3823,_SE0bSucdEeet0YmmfbMwkw,CF1,5.9057
3824,_SE0bSucdEeet0YmmfbMwkw,CF1,6.653
3825,_SE0bSucdEeet0YmmfbMwkw,CF1,7.0153
3826,_SE0bSucdEeet0YmmfbMwkw,CF1,6.5624
3827,_SE0bSucdEeet0YmmfbMwkw,CF1,6.2935
3828,_SE0bSucdEeet0YmmfbMwkw,CF1,5.7978
3829,_SE0bSucdEeet0YmmfbMwkw,CF1,5.9241
3830,_SE0bSucdEeet0YmmfbMwkw,CF1,5.9879
3831,_SE0bSucdEeet0YmmfbMwkw,CF1,6.519
3832,_SE0bSucdEeet0YmmfbMwkw,CF1,5.1377
3833,_SE0bSucdEeet0YmmfbMwkw,CF1,4.9415
3834,_SE0bSucdEeet0YmmfbMwkw,CF1,6.2836
3835,_SE0bSucdEeet0YmmfbMwkw,CF1,5.9147
3836,_SE0bSucdEeet0YmmfbMwkw,CF1,5.6327
3837,_SE0bSucdEeet0YmmfbMwkw,CF1,5.7287
3838,_SE0bSucdEeet0YmmfbMwkw,CF3,6.7297
3839,_SE0bSucdEeet0YmmfbMwkw,CF3,6.0619
3840,_SE0bSucdEeet0YmmfbMwkw,CF3,5.9409
3841,_SE0bSucdEeet0YmmfbMwkw,CF3,5.2422
3842,_SE0bSucdEeet0YmmfbMwkw,CF3,6.8926
3843,_SE0bSucdEeet0YmmfbMwkw,CF3,6.7684
3844,_SE0bSucdEeet0YmmfbMwkw,CF3,6.666
3845,_SE0bSucdEeet0YmmfbMwkw,CF3,5.9316
3846,_SE0bSucdEeet0YmmfbMwkw,CF3,5.7851
3847,_SE0bSucdEeet0YmmfbMwkw,CF3,5.9275
3848,_SE0bSucdEeet0YmmfbMwkw,CF3,6.2767
3849,_SE0bSucdEeet0YmmfbMwkw,CF3,6.1333
3850,_SE0bSucdEeet0YmmfbMwkw,CF3,6.9518
3851,_SE0bSucdEeet0YmmfbMwkw,CF3,7.3728
3852,_SE0bSucdEeet0YmmfbMwkw,CF3,6.6106
3853,_SE0bSucdEeet0YmmfbMwkw,CF3,6.8756
3854,_SE0bSucdEeet0YmmfbMwkw,CF3,6.1906
3855,_SE0bSucdEeet0YmmfbMwkw,CF3,5.7819
3856,_SE0bSucdEeet0YmmfbMwkw,CF3,5.7524
3857,_SE0bSucdEeet0YmmfbMwkw,CF3,6.4322
3858,_SE0bSucdEeet0YmmfbMwkw,CF3,6.2629
3859,_SE0bSucdEeet0YmmfbMwkw,CF3,6.1055
3860,_SE0bSucdEeet0YmmfbMwkw,CF3,5.8912
3861,_SE0bSucdEeet0YmmfbMwkw,CF3,6.2648
3862,_SE0bSucdEeet0YmmfbMwkw,CF3,5.8906
3863,_SE0bSucdEeet0YmmfbMwkw,CF3,5.4288
3864,_SE0bSucdEeet0YmmfbMwkw,CF3,6.1459
3865,_SE0bSucdEeet0YmmfbMwkw,CF3,6.2498
3866,_SE0bSucdEeet0YmmfbMwkw,CF3,6.2397
3867,_SE0bSucdEeet0YmmfbMwkw,CF3,5.3201
3868,_SE0bSucdEeet0YmmfbMwkw,CF3,4.7222
3869,_SE0bSucdEeet0YmmfbMwkw,CF3,5.5198
3870,_SE0bSucdEeet0YmmfbMwkw,CF3,6.3329
3871,_SE0bSucdEeet0YmmfbMwkw,CF3,5.3949
3872,_SE0bSucdEeet0YmmfbMwkw,CF3,6.2041
3873,_SE0bSucdEeet0YmmfbMwkw,CF3,6.1341
3874,_SE0bSucdEeet0YmmfbMwkw,CF3,5.9795
3875,_SE0bSucdEeet0YmmfbMwkw,CF3,5.9079
3876,_SE0bSucdEeet0YmmfbMwkw,CF3,5.9351
3877,_SE0bSucdEeet0YmmfbMwkw,CF3,5.9776
3878,_SE0bSucdEeet0YmmfbMwkw,CF3,5.7259
3879,_SE0bSucdEeet0YmmfbMwkw,CF3,5.9936
3880,_SE0bSucdEeet0YmmfbMwkw,CF3,6.1157
3881,_SE0bSucdEeet0YmmfbMwkw,CF3,5.7689
3882,_SE0bSucdEeet0YmmfbMwkw,CF3,6.3147
3883,_SE0bSucdEeet0YmmfbMwkw,CF3,5.3685
3884,_SE0bSucdEeet0YmmfbMwkw,CF3,6.1167
3885,_SE0bSucdEeet0YmmfbMwkw,CF3,6.1753
3886,_SE0bSucdEeet0YmmfbMwkw,CF3,6.1662
3887,_SE0bSucdEeet0YmmfbMwkw,CF3,6.5573
3888,_SE0bSucdEeet0YmmfbMwkw,CF3,6.2577
3889,_SE0bSucdEeet0YmmfbMwkw,CF3,5.9361
3890,_SE0bSucdEeet0YmmfbMwkw,CF3,6.4069
3891,_SE0bSucdEeet0YmmfbMwkw,CF3,6.1186
3892,_SE0bSucdEeet0YmmfbMwkw,CF3,5.8716
3893,_SE0bSucdEeet0YmmfbMwkw,CF3,6.1784
3894,_SE0bSucdEeet0YmmfbMwkw,CF3,6.109
3895,_SE0bSucdEeet0YmmfbMwkw,CF3,6.4545
3896,_SE0bSucdEeet0YmmfbMwkw,CF3,4.9607
3897,_SE0bSucdEeet0YmmfbMwkw,CF3,6.7866
3898,_SE0bSucdEeet0YmmfbMwkw,CF3,4.9975
3899,_SE0bSucdEeet0YmmfbMwkw,CF3,5.7151
3900,_SE0bSucdEeet0YmmfbMwkw,CF3,6.2361
3901,_SE0bSucdEeet0YmmfbMwkw,CF3,5.7448
3902,_SE0bSucdEeet0YmmfbMwkw,CF3,6.5238
3903,_SE0bSucdEeet0YmmfbMwkw,CF3,5.9196
3904,_SE0bSucdEeet0YmmfbMwkw,CF3,5.9023
3905,_SE0bSucdEeet0YmmfbMwkw,CF3,5.8277
3906,_SE0bSucdEeet0YmmfbMwkw,CF3,5.9221
3907,_SE0bSucdEeet0YmmfbMwkw,CF3,5.8869
3908,_SE0bSucdEeet0YmmfbMwkw,CF3,6.6859
3909,_SE0bSucdEeet0YmmfbMwkw,CF3,6.7754
3910,_SE0bSucdEeet0YmmfbMwkw,CF3,5.895
3911,_SE0bSucdEeet0YmmfbMwkw,CF3,6.122
3912,_SE0bSucdEeet0YmmfbMwkw,CF3,6.1699
3913,_SE0bSucdEeet0YmmfbMwkw,CF3,6.3205
3914,_SE0bSucdEeet0YmmfbMwkw,CF3,6.0768
3915,_SE0bSucdEeet0YmmfbMwkw,CF3,6.028
3916,_SE0bSucdEeet0YmmfbMwkw,CF3,5.8703
3917,_SE0bSucdEeet0YmmfbMwkw,CF3,5.9754
3918,_SE0bSucdEeet0YmmfbMwkw,CF3,6.2693
3919,_SE0bSucdEeet0YmmfbMwkw,CF3,5.5306
3920,_SE0bSucdEeet0YmmfbMwkw,CF3,6.6588
3921,_SE0bSucdEeet0YmmfbMwkw,CF3,6.2624
3922,_SE0bSucdEeet0YmmfbMwkw,CF3,5.5788
3923,_SE0bSucdEeet0YmmfbMwkw,CF3,5.9164
3924,_SE0bSucdEeet0YmmfbMwkw,CF3,6.14
3925,_SE0bSucdEeet0YmmfbMwkw,CF3,6.1113
3926,_SE0bSucdEeet0YmmfbMwkw,CF3,6.4859
3927,_SE0bSucdEeet0YmmfbMwkw,CF3,6.028
3928,_SE0bSucdEeet0YmmfbMwkw,CF3,6.3641
3929,_SE0bSucdEeet0YmmfbMwkw,CF3,7.1843
3930,_SE0bSucdEeet0YmmfbMwkw,CF3,6.2398
3931,_SE0bSucdEeet0YmmfbMwkw,CF3,5.7136
3932,_SE0bSucdEeet0YmmfbMwkw,CF3,6.1827
3933,_SE0bSucdEeet0YmmfbMwkw,CF3,5.5626
3934,_SE0bSucdEeet0YmmfbMwkw,CF3,5.1602
3935,_SE0bSucdEeet0YmmfbMwkw,CF3,6.0939
3936,_SE0bSucdEeet0YmmfbMwkw,CF3,6.0141
3937,_SE0bSucdEeet0YmmfbMwkw,CF3,6.2916
3938,_SE0bSucdEeet0YmmfbMwkw,CF3,6.0542
3939,_SE0bTOcdEeet0YmmfbMwkw,CF3,9.8474
3940,_SE0bTOcdEeet0YmmfbMwkw,CF3,9.7914
3941,_SE0bTOcdEeet0YmmfbMwkw,CF3,10.2249
3942,_SE0bTOcdEeet0YmmfbMwkw,CF3,9.1366
3943,_SE0bTOcdEeet0YmmfbMwkw,CF3,9.3744
3944,_SE0bTOcdEeet0YmmfbMwkw,CF3,9.9006
3945,_SE0bTOcdEeet0YmmfbMwkw,CF3,10.1277
3946,_SE0bTOcdEeet0YmmfbMwkw,CF3,10.1415
3947,_SE0bTOcdEeet0YmmfbMwkw,CF3,9.7791
3948,_SE0bTOcdEeet0YmmfbMwkw,CF3,10.1639
3949,_SE0bTOcdEeet0YmmfbMwkw,CF3,10.0541
3950,_SE0bTOcdEeet0YmmfbMwkw,CF3,9.9684
3951,_SE0bTOcdEeet0YmmfbMwkw,CF3,9.7719
3952,_SE0bTOcdEeet0YmmfbMwkw,CF3,9.4718
3953,_SE0bTOcdEeet0YmmfbMwkw,CF3,9.4176
3954,_SE0bTOcdEeet0YmmfbMwkw,CF3,10.1175
3955,_SE0bTOcdEeet0YmmfbMwkw,CF3,10.6648
3956,_SE0bTOcdEeet0YmmfbMwkw,CF3,9.7243
3957,_SE0bTOcdEeet0YmmfbMwkw,CF3,9.9467
3958,_SE0bTOcdEeet0YmmfbMwkw,CF3,9.5085
3959,_SE0bTOcdEeet0YmmfbMwkw,CF3,9.7211
3960,_SE0bTOcdEeet0YmmfbMwkw,CF3,10.1438
3961,_SE0bTOcdEeet0YmmfbMwkw,CF3,10.0558
3962,_SE0bTOcdEeet0YmmfbMwkw,CF3,9.8958
3963,_SE0bTOcdEeet0YmmfbMwkw,CF3,9.9007
3964,_SE0bTOcdEeet0YmmfbMwkw,CF3,9.2762
3965,_SE0bTOcdEeet0YmmfbMwkw,CF3,9.838
3966,_SE0bTOcdEeet0YmmfbMwkw,CF3,9.4385
3967,_SE0bTOcdEeet0YmmfbMwkw,CF3,9.8273
3968,_SE0bTOcdEeet0YmmfbMwkw,CF3,9.5942
3969,_SE0bTOcdEeet0YmmfbMwkw,CF3,9.8123
3970,_SE0bTOcdEeet0YmmfbMwkw,CF3,9.868
3971,_SE0bTOcdEeet0YmmfbMwkw,CF3,9.5799
3972,_SE0bTOcdEeet0YmmfbMwkw,CF3,9.8355
3973,_SE0bTOcdEeet0YmmfbMwkw,CF3,9.7088
3974,_SE0bTOcdEeet0YmmfbMwkw,CF3,9.7336
3975,_SE0bTOcdEeet0YmmfbMwkw,CF3,9.9084
3976,_SE0bTOcdEeet0YmmfbMwkw,CF3,9.4388
3977,_SE0bTOcdEeet0YmmfbMwkw,CF3,9.738
3978,_SE0bTOcdEeet0YmmfbMwkw,CF3,9.3637
3979,_SE0bTOcdEeet0YmmfbMwkw,CF3,10.2338
3980,_SE0bTOcdEeet0YmmfbMwkw,CF3,9.5696
3981,_SE0bTOcdEeet0YmmfbMwkw,CF3,9.3096
3982,_SE0bTOcdEeet0YmmfbMwkw,CF3,9.4068
3983,_SE0bTOcdEeet0YmmfbMwkw,CF3,9.4082
3984,_SE0bTOcdEeet0YmmfbMwkw,CF3,9.9425
3985,_SE0bTOcdEeet0YmmfbMwkw,CF3,9.689
3986,_SE0bTOcdEeet0YmmfbMwkw,CF3,9.9059
3987,_SE0bTOcdEeet0YmmfbMwkw,CF3,10.0019
3988,_SE0bTOcdEeet0YmmfbMwkw,CF3,10.241
3989,_SE0bTOcdEeet0YmmfbMwkw,CF3,9.2928
3990,_SE0bTOcdEeet0YmmfbMwkw,CF3,10.6446
3991,_SE0bTOcdEeet0YmmfbMwkw,CF3,9.9069
3992,_SE0bTOcdEeet0YmmfbMwkw,CF3,9.4637
3993,_SE0bTOcdEeet0YmmfbMwkw,CF3,10.1803
3994,_SE0bTOcdEeet0YmmfbMwkw,CF3,10.2246
3995,_SE0bTOcdEeet0YmmfbMwkw,CF3,10.0039
3996,_SE0bTOcdEeet0YmmfbMwkw,CF3,9.2306
3997,_SE0bTOcdEeet0YmmfbMwkw,CF3,9.7254
3998,_SE0bTOcdEeet0YmmfbMwkw,CF3,9.6041
3999,_SE0bTOcdEeet0YmmfbMwkw,CF3,10.0796
4000,_SE0bTOcdEeet0YmmfbMwkw,CF3,9.8474
4001,_SE0bTOcdEeet0YmmfbMwkw,CF3,9.7695
