,Optimal_Affected_Component_Uid,Optimal_Failure,raw
29169,_SEz0XucdEeet0YmmfbMwkw,CF3,1065.0257
29170,_SEz0XucdEeet0YmmfbMwkw,CF3,1063.0158
29171,_SEz0XucdEeet0YmmfbMwkw,CF3,1062.6271
29172,_SEz0XucdEeet0YmmfbMwkw,CF3,1062.0376
29173,_SEz0XucdEeet0YmmfbMwkw,CF3,1061.6727
29174,_SEz0XucdEeet0YmmfbMwkw,CF3,1060.6403
29175,_SEz0XucdEeet0YmmfbMwkw,CF3,1060.3448
29176,_SEz0XucdEeet0YmmfbMwkw,CF3,1058.9972
29177,_SEz0XucdEeet0YmmfbMwkw,CF3,1057.6298
29178,_SEz0XucdEeet0YmmfbMwkw,CF3,1057.492
29179,_SEz0XucdEeet0YmmfbMwkw,CF3,1058.1376
29180,_SEz0XucdEeet0YmmfbMwkw,CF3,1056.2298
29181,_SEz0XucdEeet0YmmfbMwkw,CF3,1055.852
29182,_SEz0XucdEeet0YmmfbMwkw,CF3,1057.1214
29183,_SEz0XucdEeet0YmmfbMwkw,CF3,1057.4991
29184,_SEz0XucdEeet0YmmfbMwkw,CF3,1058.1636
29185,_SEz0XucdEeet0YmmfbMwkw,CF3,1057.8189
29186,_SEz0XucdEeet0YmmfbMwkw,CF3,1057.3981
29187,_SEz0XucdEeet0YmmfbMwkw,CF3,1057.3644
29188,_SEz0XucdEeet0YmmfbMwkw,CF3,1057.653
29189,_SEz0YucdEeet0YmmfbMwkw,CF2,15.623
29190,_SEz0YucdEeet0YmmfbMwkw,CF2,15.3764
29191,_SEz0YucdEeet0YmmfbMwkw,CF2,15.7635
29192,_SEz0YucdEeet0YmmfbMwkw,CF2,15.0157
29193,_SEz0YucdEeet0YmmfbMwkw,CF2,16.1307
29194,_SEz0YucdEeet0YmmfbMwkw,CF2,16.4455
29195,_SEz0YucdEeet0YmmfbMwkw,CF2,15.259
29196,_SEz0YucdEeet0YmmfbMwkw,CF2,14.2966
29197,_SEz0YucdEeet0YmmfbMwkw,CF2,14.6296
29198,_SEz0YucdEeet0YmmfbMwkw,CF2,16.4122
29199,_SEz0YucdEeet0YmmfbMwkw,CF2,18.8242
29200,_SEz0YucdEeet0YmmfbMwkw,CF2,17.7287
29201,_SEz0YucdEeet0YmmfbMwkw,CF2,16.6554
29202,_SEz0YucdEeet0YmmfbMwkw,CF2,16.802
29203,_SEz0YucdEeet0YmmfbMwkw,CF2,17.9265
29204,_SEz0YucdEeet0YmmfbMwkw,CF2,16.8806
29205,_SEz0YucdEeet0YmmfbMwkw,CF2,17.2524
29206,_SEz0YucdEeet0YmmfbMwkw,CF2,16.3991
29207,_SEz0YucdEeet0YmmfbMwkw,CF2,17.8053
29208,_SEz0YucdEeet0YmmfbMwkw,CF2,18.3035
29209,_SEz0YucdEeet0YmmfbMwkw,CF2,19.0074
29210,_SEz0YucdEeet0YmmfbMwkw,CF2,19.7481
29211,_SEz0YucdEeet0YmmfbMwkw,CF2,18.9751
29212,_SEz0YucdEeet0YmmfbMwkw,CF2,18.0559
29213,_SEz0YucdEeet0YmmfbMwkw,CF2,17.4678
29214,_SEz0YucdEeet0YmmfbMwkw,CF2,15.9009
29215,_SEz0YucdEeet0YmmfbMwkw,CF2,15.5078
29216,_SEz0YucdEeet0YmmfbMwkw,CF2,16.4597
29217,_SEz0YucdEeet0YmmfbMwkw,CF2,15.298
29218,_SEz0YucdEeet0YmmfbMwkw,CF2,15.0589
29219,_SEz0YucdEeet0YmmfbMwkw,CF2,15.3728
29220,_SEz0YucdEeet0YmmfbMwkw,CF2,14.7384
29221,_SEz0YucdEeet0YmmfbMwkw,CF2,14.9764
29222,_SEz0YucdEeet0YmmfbMwkw,CF2,15.9806
29223,_SEz0YucdEeet0YmmfbMwkw,CF2,15.1487
29224,_SEz0YucdEeet0YmmfbMwkw,CF2,17.5167
29225,_SEz0YucdEeet0YmmfbMwkw,CF2,15.0409
29226,_SEz0YucdEeet0YmmfbMwkw,CF2,15.3891
29227,_SEz0YucdEeet0YmmfbMwkw,CF2,17.7611
29228,_SEz0YucdEeet0YmmfbMwkw,CF2,16.3015
29229,_SEz0YucdEeet0YmmfbMwkw,CF2,15.479
29230,_SEz0YucdEeet0YmmfbMwkw,CF2,16.644
29231,_SEz0YucdEeet0YmmfbMwkw,CF2,14.6068
29232,_SEz0YucdEeet0YmmfbMwkw,CF2,14.3942
29233,_SEz0YucdEeet0YmmfbMwkw,CF2,13.9584
29234,_SEz0YucdEeet0YmmfbMwkw,CF2,11.1646
29235,_SEz0YucdEeet0YmmfbMwkw,CF2,12.2509
29236,_SEz0YucdEeet0YmmfbMwkw,CF2,12.4027
29237,_SEz0YucdEeet0YmmfbMwkw,CF2,11.3193
29238,_SEz0YucdEeet0YmmfbMwkw,CF2,11.2565
29239,_SEz0YucdEeet0YmmfbMwkw,CF2,11.7568
29240,_SEz0YucdEeet0YmmfbMwkw,CF2,9.7901
29241,_SEz0YucdEeet0YmmfbMwkw,CF2,11.3025
29242,_SEz0YucdEeet0YmmfbMwkw,CF2,12.4709
29243,_SEz0YucdEeet0YmmfbMwkw,CF2,12.3293
29244,_SEz0YucdEeet0YmmfbMwkw,CF2,12.468
29245,_SEz0YucdEeet0YmmfbMwkw,CF2,12.7316
29246,_SEz0YucdEeet0YmmfbMwkw,CF2,12.3953
29247,_SEz0YucdEeet0YmmfbMwkw,CF2,14.3987
29248,_SEz0YucdEeet0YmmfbMwkw,CF2,14.7679
29249,_SEz0YucdEeet0YmmfbMwkw,CF2,15.5856
29250,_SEz0YucdEeet0YmmfbMwkw,CF2,15.5214
29251,_SEz0YucdEeet0YmmfbMwkw,CF2,15.7619
29252,_SEz0YucdEeet0YmmfbMwkw,CF2,14.8466
29253,_SEz0YucdEeet0YmmfbMwkw,CF2,13.7142
29254,_SEz0YucdEeet0YmmfbMwkw,CF2,13.5297
29255,_SEz0YucdEeet0YmmfbMwkw,CF2,13.7988
29256,_SEz0YucdEeet0YmmfbMwkw,CF2,15.7269
29257,_SEz0YucdEeet0YmmfbMwkw,CF2,17.5393
29258,_SEz0YucdEeet0YmmfbMwkw,CF2,15.6653
29259,_SEz0YucdEeet0YmmfbMwkw,CF2,13.8376
29260,_SEz0YucdEeet0YmmfbMwkw,CF2,14.1885
29261,_SEz0YucdEeet0YmmfbMwkw,CF2,15.3445
29262,_SEz0YucdEeet0YmmfbMwkw,CF2,14.9281
29263,_SEz0YucdEeet0YmmfbMwkw,CF2,15.2143
29264,_SEz0YucdEeet0YmmfbMwkw,CF2,14.016
29265,_SEz0YucdEeet0YmmfbMwkw,CF2,14.8925
29266,_SEz0YucdEeet0YmmfbMwkw,CF2,14.7177
29267,_SEz0YucdEeet0YmmfbMwkw,CF2,14.0973
29268,_SEz0YucdEeet0YmmfbMwkw,CF2,16.2036
29269,_SEz0YucdEeet0YmmfbMwkw,CF2,16.3495
29270,_SEz0YucdEeet0YmmfbMwkw,CF2,17.0789
29271,_SEz0YucdEeet0YmmfbMwkw,CF2,15.6473
29272,_SEz0YucdEeet0YmmfbMwkw,CF2,15.6068
29273,_SEz0YucdEeet0YmmfbMwkw,CF2,14.7551
29274,_SEz0YucdEeet0YmmfbMwkw,CF2,14.178
29275,_SEz0YucdEeet0YmmfbMwkw,CF2,13.3607
29276,_SEz0YucdEeet0YmmfbMwkw,CF2,12.6547
29277,_SEz0YucdEeet0YmmfbMwkw,CF2,12.7665
29278,_SEz0YucdEeet0YmmfbMwkw,CF2,12.6429
29279,_SEz0YucdEeet0YmmfbMwkw,CF2,12.0034
29280,_SEz0YucdEeet0YmmfbMwkw,CF2,13.164
29281,_SEz0YucdEeet0YmmfbMwkw,CF2,12.8944
29282,_SEz0YucdEeet0YmmfbMwkw,CF2,14.1534
29283,_SEz0YucdEeet0YmmfbMwkw,CF2,15.9249
29284,_SEz0YucdEeet0YmmfbMwkw,CF2,14.4582
29285,_SEz0YucdEeet0YmmfbMwkw,CF2,13.5857
29286,_SEz0YucdEeet0YmmfbMwkw,CF2,15.498
29287,_SEz0YucdEeet0YmmfbMwkw,CF2,14.5985
29288,_SEz0YucdEeet0YmmfbMwkw,CF2,15.5643
29289,_SEz0YucdEeet0YmmfbMwkw,CF2,16.2678
29290,_SEz0YucdEeet0YmmfbMwkw,CF3,10.537
29291,_SEz0YucdEeet0YmmfbMwkw,CF3,11.256
29292,_SEz0YucdEeet0YmmfbMwkw,CF3,12.0138
29293,_SEz0YucdEeet0YmmfbMwkw,CF3,12.6187
29294,_SEz0YucdEeet0YmmfbMwkw,CF3,12.0187
29295,_SEz0YucdEeet0YmmfbMwkw,CF3,12.1194
29296,_SEz0YucdEeet0YmmfbMwkw,CF3,12.1916
29297,_SEz0YucdEeet0YmmfbMwkw,CF3,13.9515
29298,_SEz0YucdEeet0YmmfbMwkw,CF3,13.4926
29299,_SEz0YucdEeet0YmmfbMwkw,CF3,13.4898
29300,_SEz0YucdEeet0YmmfbMwkw,CF3,14.5316
29301,_SEz0YucdEeet0YmmfbMwkw,CF3,16.6
29302,_SEz0YucdEeet0YmmfbMwkw,CF3,16.2695
29303,_SEz0YucdEeet0YmmfbMwkw,CF3,17.703
29304,_SEz0YucdEeet0YmmfbMwkw,CF3,16.4226
29305,_SEz0YucdEeet0YmmfbMwkw,CF3,17.1035
29306,_SEz0YucdEeet0YmmfbMwkw,CF3,17.6364
29307,_SEz0YucdEeet0YmmfbMwkw,CF3,16.6196
29308,_SEz0YucdEeet0YmmfbMwkw,CF3,17.347
29309,_SEz0YucdEeet0YmmfbMwkw,CF3,15.9681
29310,_SEz0YucdEeet0YmmfbMwkw,CF3,16.5226
29311,_SEz0YucdEeet0YmmfbMwkw,CF3,15.1013
29312,_SEz0YucdEeet0YmmfbMwkw,CF3,13.0196
29313,_SEz0YucdEeet0YmmfbMwkw,CF3,11.5324
29314,_SEz0YucdEeet0YmmfbMwkw,CF3,10.3324
29315,_SEz0YucdEeet0YmmfbMwkw,CF3,10.4132
29316,_SEz0YucdEeet0YmmfbMwkw,CF3,9.1345
29317,_SEz0YucdEeet0YmmfbMwkw,CF3,9.9998
29318,_SEz0YucdEeet0YmmfbMwkw,CF3,9.1301
29319,_SEz0YucdEeet0YmmfbMwkw,CF3,9.0359
29320,_SEz0YucdEeet0YmmfbMwkw,CF3,7.7012
29321,_SEz0YucdEeet0YmmfbMwkw,CF3,8.0668
29322,_SEz0YucdEeet0YmmfbMwkw,CF3,7.0064
29323,_SEz0YucdEeet0YmmfbMwkw,CF3,8.8245
29324,_SEz0YucdEeet0YmmfbMwkw,CF3,8.8104
29325,_SEz0YucdEeet0YmmfbMwkw,CF3,9.693
29326,_SEz0YucdEeet0YmmfbMwkw,CF3,9.3979
29327,_SEz0YucdEeet0YmmfbMwkw,CF3,9.2741
29328,_SEz0YucdEeet0YmmfbMwkw,CF3,9.1805
29329,_SEz0YucdEeet0YmmfbMwkw,CF3,10.2908
29330,_SEz0YucdEeet0YmmfbMwkw,CF3,9.0078
29331,_SEz0YucdEeet0YmmfbMwkw,CF3,10.4706
29332,_SEz0YucdEeet0YmmfbMwkw,CF3,10.2973
29333,_SEz0YucdEeet0YmmfbMwkw,CF3,8.828
29334,_SEz0YucdEeet0YmmfbMwkw,CF3,9.3326
29335,_SEz0YucdEeet0YmmfbMwkw,CF3,9.9041
29336,_SEz0YucdEeet0YmmfbMwkw,CF3,9.2154
29337,_SEz0YucdEeet0YmmfbMwkw,CF3,9.8352
29338,_SEz0YucdEeet0YmmfbMwkw,CF3,9.2675
29339,_SEz0YucdEeet0YmmfbMwkw,CF3,9.4272
29340,_SEz0YucdEeet0YmmfbMwkw,CF3,9.7809
29341,_SEz0YucdEeet0YmmfbMwkw,CF3,9.0719
29342,_SEz0YucdEeet0YmmfbMwkw,CF3,9.9592
29343,_SEz0YucdEeet0YmmfbMwkw,CF3,10.2356
29344,_SEz0YucdEeet0YmmfbMwkw,CF3,10.0972
29345,_SEz0YucdEeet0YmmfbMwkw,CF3,11.9024
29346,_SEz0YucdEeet0YmmfbMwkw,CF3,11.9758
29347,_SEz0YucdEeet0YmmfbMwkw,CF3,11.1076
29348,_SEz0YucdEeet0YmmfbMwkw,CF3,10.415
29349,_SEz0YucdEeet0YmmfbMwkw,CF3,9.6359
29350,_SEz0YucdEeet0YmmfbMwkw,CF3,10.5238
29351,_SEz0YucdEeet0YmmfbMwkw,CF3,11.4923
29352,_SEz0YucdEeet0YmmfbMwkw,CF3,11.2138
29353,_SEz0YucdEeet0YmmfbMwkw,CF3,11.9427
29354,_SEz0YucdEeet0YmmfbMwkw,CF3,10.557
29355,_SEz0YucdEeet0YmmfbMwkw,CF3,10.1567
29356,_SEz0YucdEeet0YmmfbMwkw,CF3,10.7802
29357,_SEz0YucdEeet0YmmfbMwkw,CF3,10.105
29358,_SEz0YucdEeet0YmmfbMwkw,CF3,10.3359
29359,_SEz0YucdEeet0YmmfbMwkw,CF3,11.4467
29360,_SEz0YucdEeet0YmmfbMwkw,CF3,10.0788
29361,_SEz0YucdEeet0YmmfbMwkw,CF3,11.3794
29362,_SEz0YucdEeet0YmmfbMwkw,CF3,11.6114
29363,_SEz0YucdEeet0YmmfbMwkw,CF3,12.454
29364,_SEz0YucdEeet0YmmfbMwkw,CF3,14.001
29365,_SEz0YucdEeet0YmmfbMwkw,CF3,13.8264
29366,_SEz0YucdEeet0YmmfbMwkw,CF3,13.7043
29367,_SEz0YucdEeet0YmmfbMwkw,CF3,13.2717
29368,_SEz0YucdEeet0YmmfbMwkw,CF3,13.8045
29369,_SEz0YucdEeet0YmmfbMwkw,CF3,13.4148
29370,_SEz0YucdEeet0YmmfbMwkw,CF3,12.1239
29371,_SEz0YucdEeet0YmmfbMwkw,CF3,12.8403
29372,_SEz0YucdEeet0YmmfbMwkw,CF3,11.6282
29373,_SEz0YucdEeet0YmmfbMwkw,CF3,13.0784
29374,_SEz0YucdEeet0YmmfbMwkw,CF3,12.9838
29375,_SEz0YucdEeet0YmmfbMwkw,CF3,13.5169
29376,_SEz0YucdEeet0YmmfbMwkw,CF3,13.0039
29377,_SEz0YucdEeet0YmmfbMwkw,CF3,13.8524
29378,_SEz0YucdEeet0YmmfbMwkw,CF3,13.9061
29379,_SEz0YucdEeet0YmmfbMwkw,CF3,13.3539
29380,_SEz0YucdEeet0YmmfbMwkw,CF3,12.798
29381,_SEz0YucdEeet0YmmfbMwkw,CF3,14.1178
29382,_SEz0YucdEeet0YmmfbMwkw,CF3,12.3187
29383,_SEz0YucdEeet0YmmfbMwkw,CF3,13.5903
29384,_SEz0YucdEeet0YmmfbMwkw,CF3,12.897
29385,_SEz0YucdEeet0YmmfbMwkw,CF3,11.9839
29386,_SEz0YucdEeet0YmmfbMwkw,CF3,12.8395
29387,_SEz0YucdEeet0YmmfbMwkw,CF3,11.3297
29388,_SEz0YucdEeet0YmmfbMwkw,CF3,11.3575
29389,_SEz0YucdEeet0YmmfbMwkw,CF3,12.3497
29390,_SEz0YucdEeet0YmmfbMwkw,CF3,12.7182
29391,_SEz0cucdEeet0YmmfbMwkw,CF1,8.438
29392,_SEz0cucdEeet0YmmfbMwkw,CF1,5.8017
29393,_SEz0cucdEeet0YmmfbMwkw,CF1,3.2547
29394,_SEz0cucdEeet0YmmfbMwkw,CF1,3.3644
29395,_SEz0cucdEeet0YmmfbMwkw,CF1,4.0305
29396,_SEz0cucdEeet0YmmfbMwkw,CF1,4.2738
29397,_SEz0cucdEeet0YmmfbMwkw,CF1,5.9901
29398,_SEz0cucdEeet0YmmfbMwkw,CF1,6.9604
29399,_SEz0cucdEeet0YmmfbMwkw,CF1,8.47
29400,_SEz0cucdEeet0YmmfbMwkw,CF1,6.3443
29401,_SEz0cucdEeet0YmmfbMwkw,CF1,4.9819
29402,_SEz0cucdEeet0YmmfbMwkw,CF1,5.2761
29403,_SEz0cucdEeet0YmmfbMwkw,CF1,7.4122
29404,_SEz0cucdEeet0YmmfbMwkw,CF1,8.4033
29405,_SEz0cucdEeet0YmmfbMwkw,CF1,10.8648
29406,_SEz0cucdEeet0YmmfbMwkw,CF1,10.6389
29407,_SEz0cucdEeet0YmmfbMwkw,CF1,10.429
29408,_SEz0cucdEeet0YmmfbMwkw,CF1,11.6047
29409,_SEz0cucdEeet0YmmfbMwkw,CF1,9.4387
29410,_SEz0cucdEeet0YmmfbMwkw,CF1,10.3268
29411,_SEz0cucdEeet0YmmfbMwkw,CF1,12.8649
29412,_SEz0cucdEeet0YmmfbMwkw,CF1,10.9063
29413,_SEz0cucdEeet0YmmfbMwkw,CF1,9.6688
29414,_SEz0cucdEeet0YmmfbMwkw,CF1,11.2089
29415,_SEz0cucdEeet0YmmfbMwkw,CF1,10.3996
29416,_SEz0cucdEeet0YmmfbMwkw,CF1,11.63
29417,_SEz0cucdEeet0YmmfbMwkw,CF1,9.3559
29418,_SEz0cucdEeet0YmmfbMwkw,CF1,10.9426
29419,_SEz0cucdEeet0YmmfbMwkw,CF1,10.5256
29420,_SEz0cucdEeet0YmmfbMwkw,CF1,11.0436
29421,_SEz0cucdEeet0YmmfbMwkw,CF1,12.0142
29422,_SEz0cucdEeet0YmmfbMwkw,CF1,11.8234
29423,_SEz0cucdEeet0YmmfbMwkw,CF1,10.076
29424,_SEz0cucdEeet0YmmfbMwkw,CF1,10.7681
29425,_SEz0cucdEeet0YmmfbMwkw,CF1,10.639
29426,_SEz0cucdEeet0YmmfbMwkw,CF1,9.7374
29427,_SEz0cucdEeet0YmmfbMwkw,CF1,7.4223
29428,_SEz0cucdEeet0YmmfbMwkw,CF1,9.0639
29429,_SEz0cucdEeet0YmmfbMwkw,CF1,7.6719
29430,_SEz0cucdEeet0YmmfbMwkw,CF1,4.1874
29431,_SEz0cucdEeet0YmmfbMwkw,CF1,4.771
29432,_SEz0cucdEeet0YmmfbMwkw,CF1,3.3166
29433,_SEz0cucdEeet0YmmfbMwkw,CF1,3.6374
29434,_SEz0cucdEeet0YmmfbMwkw,CF1,4.3944
29435,_SEz0cucdEeet0YmmfbMwkw,CF1,4.6979
29436,_SEz0cucdEeet0YmmfbMwkw,CF1,3.8048
29437,_SEz0cucdEeet0YmmfbMwkw,CF1,4.1101
29438,_SEz0cucdEeet0YmmfbMwkw,CF1,5.0018
29439,_SEz0cucdEeet0YmmfbMwkw,CF1,5.4235
29440,_SEz0cucdEeet0YmmfbMwkw,CF1,5.4498
29441,_SEz0cucdEeet0YmmfbMwkw,CF1,6.2187
29442,_SEz0cucdEeet0YmmfbMwkw,CF1,5.7176
29443,_SEz0cucdEeet0YmmfbMwkw,CF1,6.2865
29444,_SEz0cucdEeet0YmmfbMwkw,CF1,6.8394
29445,_SEz0cucdEeet0YmmfbMwkw,CF1,8.8379
29446,_SEz0cucdEeet0YmmfbMwkw,CF1,8.5689
29447,_SEz0cucdEeet0YmmfbMwkw,CF1,9.5072
29448,_SEz0cucdEeet0YmmfbMwkw,CF1,9.1273
29449,_SEz0cucdEeet0YmmfbMwkw,CF1,8.4824
29450,_SEz0cucdEeet0YmmfbMwkw,CF1,8.1477
29451,_SEz0cucdEeet0YmmfbMwkw,CF1,7.6514
29452,_SEz0cucdEeet0YmmfbMwkw,CF1,6.5051
29453,_SEz0cucdEeet0YmmfbMwkw,CF1,7.6489
29454,_SEz0cucdEeet0YmmfbMwkw,CF1,7.4811
29455,_SEz0cucdEeet0YmmfbMwkw,CF1,6.3657
29456,_SEz0cucdEeet0YmmfbMwkw,CF1,4.5776
29457,_SEz0cucdEeet0YmmfbMwkw,CF1,3.9872
29458,_SEz0cucdEeet0YmmfbMwkw,CF1,5.2075
29459,_SEz0cucdEeet0YmmfbMwkw,CF1,5.0636
29460,_SEz0cucdEeet0YmmfbMwkw,CF1,6.0943
29461,_SEz0cucdEeet0YmmfbMwkw,CF1,6.5747
29462,_SEz0cucdEeet0YmmfbMwkw,CF1,7.273
29463,_SEz0cucdEeet0YmmfbMwkw,CF1,6.5418
29464,_SEz0cucdEeet0YmmfbMwkw,CF1,4.5708
29465,_SEz0cucdEeet0YmmfbMwkw,CF1,4.5103
29466,_SEz0cucdEeet0YmmfbMwkw,CF1,6.4266
29467,_SEz0cucdEeet0YmmfbMwkw,CF1,6.2141
29468,_SEz0cucdEeet0YmmfbMwkw,CF1,7.2291
29469,_SEz0cucdEeet0YmmfbMwkw,CF1,8.1773
29470,_SEz0cucdEeet0YmmfbMwkw,CF1,9.5095
29471,_SEz0cucdEeet0YmmfbMwkw,CF1,10.3241
29472,_SEz0cucdEeet0YmmfbMwkw,CF1,9.5898
29473,_SEz0cucdEeet0YmmfbMwkw,CF1,9.1738
29474,_SEz0cucdEeet0YmmfbMwkw,CF1,7.8395
29475,_SEz0cucdEeet0YmmfbMwkw,CF1,6.7387
29476,_SEz0cucdEeet0YmmfbMwkw,CF1,6.5066
29477,_SEz0cucdEeet0YmmfbMwkw,CF1,6.0654
29478,_SEz0cucdEeet0YmmfbMwkw,CF1,5.9304
29479,_SEz0cucdEeet0YmmfbMwkw,CF1,6.0726
29480,_SEz0cucdEeet0YmmfbMwkw,CF1,6.7154
29481,_SEz0cucdEeet0YmmfbMwkw,CF1,7.7778
29482,_SEz0cucdEeet0YmmfbMwkw,CF1,7.3969
29483,_SEz0cucdEeet0YmmfbMwkw,CF1,6.4568
29484,_SEz0cucdEeet0YmmfbMwkw,CF1,6.4156
29485,_SEz0cucdEeet0YmmfbMwkw,CF1,7.6566
29486,_SEz0cucdEeet0YmmfbMwkw,CF1,7.2963
29487,_SEz0cucdEeet0YmmfbMwkw,CF1,6.6
29488,_SEz0cucdEeet0YmmfbMwkw,CF1,6.753
29489,_SEz0cucdEeet0YmmfbMwkw,CF1,8.2974
29490,_SEz0cucdEeet0YmmfbMwkw,CF1,9.6498
29491,_SEz0cucdEeet0YmmfbMwkw,CF1,7.5374
29492,_SEz0d-cdEeet0YmmfbMwkw,CF2,6.345
29493,_SEz0d-cdEeet0YmmfbMwkw,CF2,5.3862
29494,_SEz0d-cdEeet0YmmfbMwkw,CF2,4.6296
29495,_SEz0d-cdEeet0YmmfbMwkw,CF2,4.392
29496,_SEz0d-cdEeet0YmmfbMwkw,CF2,5.0837
29497,_SEz0d-cdEeet0YmmfbMwkw,CF2,5.7043
29498,_SEz0d-cdEeet0YmmfbMwkw,CF2,5.3169
29499,_SEz0d-cdEeet0YmmfbMwkw,CF2,5.5374
29500,_SEz0d-cdEeet0YmmfbMwkw,CF2,7.2822
29501,_SEz0d-cdEeet0YmmfbMwkw,CF2,7.7537
29502,_SEz0d-cdEeet0YmmfbMwkw,CF2,6.9717
29503,_SEz0d-cdEeet0YmmfbMwkw,CF2,8.3617
29504,_SEz0d-cdEeet0YmmfbMwkw,CF2,6.4738
29505,_SEz0d-cdEeet0YmmfbMwkw,CF2,5.8945
29506,_SEz0d-cdEeet0YmmfbMwkw,CF2,6.0083
29507,_SEz0d-cdEeet0YmmfbMwkw,CF2,5.9577
29508,_SEz0d-cdEeet0YmmfbMwkw,CF2,7.8452
29509,_SEz0d-cdEeet0YmmfbMwkw,CF2,5.6693
29510,_SEz0d-cdEeet0YmmfbMwkw,CF2,5.7687
29511,_SEz0d-cdEeet0YmmfbMwkw,CF2,7.7298
29512,_SEz0d-cdEeet0YmmfbMwkw,CF2,7.4809
29513,_SEz0d-cdEeet0YmmfbMwkw,CF2,6.9797
29514,_SEz0d-cdEeet0YmmfbMwkw,CF2,6.2085
29515,_SEz0d-cdEeet0YmmfbMwkw,CF2,6.2591
29516,_SEz0d-cdEeet0YmmfbMwkw,CF2,5.4887
29517,_SEz0d-cdEeet0YmmfbMwkw,CF2,5.3546
29518,_SEz0d-cdEeet0YmmfbMwkw,CF2,5.9172
29519,_SEz0d-cdEeet0YmmfbMwkw,CF2,5.6899
29520,_SEz0d-cdEeet0YmmfbMwkw,CF2,4.1197
29521,_SEz0d-cdEeet0YmmfbMwkw,CF2,3.2773
29522,_SEz0d-cdEeet0YmmfbMwkw,CF2,3.2791
29523,_SEz0d-cdEeet0YmmfbMwkw,CF2,4.8296
29524,_SEz0d-cdEeet0YmmfbMwkw,CF2,4.1005
29525,_SEz0d-cdEeet0YmmfbMwkw,CF2,3.7612
29526,_SEz0d-cdEeet0YmmfbMwkw,CF2,4.873
29527,_SEz0d-cdEeet0YmmfbMwkw,CF2,6.2361
29528,_SEz0d-cdEeet0YmmfbMwkw,CF2,7.9261
29529,_SEz0d-cdEeet0YmmfbMwkw,CF2,9.3176
29530,_SEz0d-cdEeet0YmmfbMwkw,CF2,8.6389
29531,_SEz0d-cdEeet0YmmfbMwkw,CF2,7.8489
29532,_SEz0d-cdEeet0YmmfbMwkw,CF2,7.5557
29533,_SEz0d-cdEeet0YmmfbMwkw,CF2,8.608
29534,_SEz0d-cdEeet0YmmfbMwkw,CF2,9.5581
29535,_SEz0d-cdEeet0YmmfbMwkw,CF2,9.3303
29536,_SEz0d-cdEeet0YmmfbMwkw,CF2,9.01
29537,_SEz0d-cdEeet0YmmfbMwkw,CF2,7.5167
29538,_SEz0d-cdEeet0YmmfbMwkw,CF2,7.8793
29539,_SEz0d-cdEeet0YmmfbMwkw,CF2,8.1009
29540,_SEz0d-cdEeet0YmmfbMwkw,CF2,10.0491
29541,_SEz0d-cdEeet0YmmfbMwkw,CF2,9.4716
29542,_SEz0d-cdEeet0YmmfbMwkw,CF2,9.4785
29543,_SEz0d-cdEeet0YmmfbMwkw,CF2,8.2384
29544,_SEz0d-cdEeet0YmmfbMwkw,CF2,8.7918
29545,_SEz0d-cdEeet0YmmfbMwkw,CF2,8.4045
29546,_SEz0d-cdEeet0YmmfbMwkw,CF2,8.6387
29547,_SEz0d-cdEeet0YmmfbMwkw,CF2,7.4013
29548,_SEz0d-cdEeet0YmmfbMwkw,CF2,6.6502
29549,_SEz0d-cdEeet0YmmfbMwkw,CF2,7.1568
29550,_SEz0d-cdEeet0YmmfbMwkw,CF2,7.2268
29551,_SEz0d-cdEeet0YmmfbMwkw,CF2,6.236
29552,_SEz0d-cdEeet0YmmfbMwkw,CF2,6.8829
29553,_SEz0d-cdEeet0YmmfbMwkw,CF2,6.2985
29554,_SEz0d-cdEeet0YmmfbMwkw,CF2,7.7987
29555,_SEz0d-cdEeet0YmmfbMwkw,CF2,8.4898
29556,_SEz0d-cdEeet0YmmfbMwkw,CF2,7.7726
29557,_SEz0d-cdEeet0YmmfbMwkw,CF2,6.2012
29558,_SEz0d-cdEeet0YmmfbMwkw,CF2,8.5153
29559,_SEz0d-cdEeet0YmmfbMwkw,CF2,9.2918
29560,_SEz0d-cdEeet0YmmfbMwkw,CF2,9.4916
29561,_SEz0d-cdEeet0YmmfbMwkw,CF2,9.7247
29562,_SEz0d-cdEeet0YmmfbMwkw,CF2,8.6641
29563,_SEz0d-cdEeet0YmmfbMwkw,CF2,8.4505
29564,_SEz0d-cdEeet0YmmfbMwkw,CF2,7.5346
29565,_SEz0d-cdEeet0YmmfbMwkw,CF2,4.7684
29566,_SEz0d-cdEeet0YmmfbMwkw,CF2,4.822
29567,_SEz0d-cdEeet0YmmfbMwkw,CF2,6.0231
29568,_SEz0d-cdEeet0YmmfbMwkw,CF2,5.4599
29569,_SEz0d-cdEeet0YmmfbMwkw,CF2,3.037
29570,_SEz0d-cdEeet0YmmfbMwkw,CF2,3.2268
29571,_SEz0d-cdEeet0YmmfbMwkw,CF2,1.4756
29572,_SEz0d-cdEeet0YmmfbMwkw,CF2,2.1007
29573,_SEz0d-cdEeet0YmmfbMwkw,CF2,1.9721
29574,_SEz0d-cdEeet0YmmfbMwkw,CF2,2.3606
29575,_SEz0d-cdEeet0YmmfbMwkw,CF2,3.1696
29576,_SEz0d-cdEeet0YmmfbMwkw,CF2,3.3588
29577,_SEz0d-cdEeet0YmmfbMwkw,CF2,3.2545
