,Optimal_Affected_Component_Uid,Optimal_Failure,ln
12503,_SE8-M-cdEeet0YmmfbMwkw,CF1,9.0979
12504,_SE8-M-cdEeet0YmmfbMwkw,CF1,8.4765
12505,_SE8-M-cdEeet0YmmfbMwkw,CF1,6.4409
12506,_SE8-M-cdEeet0YmmfbMwkw,CF1,4.1314
12507,_SE8-M-cdEeet0YmmfbMwkw,CF1,3.4405
12508,_SE8-M-cdEeet0YmmfbMwkw,CF1,4.3378
12509,_SE8-M-cdEeet0YmmfbMwkw,CF1,5.3877
12510,_SE8-M-cdEeet0YmmfbMwkw,CF1,6.7427
12511,_SE8-M-cdEeet0YmmfbMwkw,CF1,7.427
12512,_SE8-M-cdEeet0YmmfbMwkw,CF1,5.5176
12513,_SE8-M-cdEeet0YmmfbMwkw,CF1,7.1451
12514,_SE8-M-cdEeet0YmmfbMwkw,CF1,5.4632
12515,_SE8-M-cdEeet0YmmfbMwkw,CF1,6.4843
12516,_SE8-M-cdEeet0YmmfbMwkw,CF1,5.3625
12517,_SE8-M-cdEeet0YmmfbMwkw,CF1,5.1331
12518,_SE8-M-cdEeet0YmmfbMwkw,CF1,5.0098
12519,_SE8-M-cdEeet0YmmfbMwkw,CF1,5.4154
12520,_SE8-M-cdEeet0YmmfbMwkw,CF1,3.8391
12521,_SE8-M-cdEeet0YmmfbMwkw,CF1,3.3178
12522,_SE8-M-cdEeet0YmmfbMwkw,CF1,1.7018
12523,_SE8-M-cdEeet0YmmfbMwkw,CF1,1.6309
12524,_SE8-O-cdEeet0YmmfbMwkw,CF1,7.1657
12525,_SE8-O-cdEeet0YmmfbMwkw,CF1,7.6103
12526,_SE8-O-cdEeet0YmmfbMwkw,CF1,7.4175
12527,_SE8-O-cdEeet0YmmfbMwkw,CF1,6.349
12528,_SE8-O-cdEeet0YmmfbMwkw,CF1,5.6305
12529,_SE8-O-cdEeet0YmmfbMwkw,CF1,6.4836
12530,_SE8-O-cdEeet0YmmfbMwkw,CF1,7.0878
12531,_SE8-O-cdEeet0YmmfbMwkw,CF1,7.9964
12532,_SE8-O-cdEeet0YmmfbMwkw,CF1,8.1994
12533,_SE8-O-cdEeet0YmmfbMwkw,CF1,7.4921
12534,_SE8-O-cdEeet0YmmfbMwkw,CF1,7.9881
12535,_SE8-O-cdEeet0YmmfbMwkw,CF1,6.9153
12536,_SE8-O-cdEeet0YmmfbMwkw,CF1,5.3913
12537,_SE8-O-cdEeet0YmmfbMwkw,CF1,7.0448
12538,_SE8-O-cdEeet0YmmfbMwkw,CF1,7.516
12539,_SE8-O-cdEeet0YmmfbMwkw,CF1,7.3703
12540,_SE8-O-cdEeet0YmmfbMwkw,CF1,8.4938
12541,_SE8-O-cdEeet0YmmfbMwkw,CF1,6.9811
12542,_SE8-O-cdEeet0YmmfbMwkw,CF1,9.1235
12543,_SE8-O-cdEeet0YmmfbMwkw,CF1,9.4975
12544,_SE8-O-cdEeet0YmmfbMwkw,CF1,8.5427
12545,_SE8-O-cdEeet0YmmfbMwkw,CF1,9.2398
12546,_SE8-O-cdEeet0YmmfbMwkw,CF1,10.2974
12547,_SE8-O-cdEeet0YmmfbMwkw,CF1,8.7379
12548,_SE8-O-cdEeet0YmmfbMwkw,CF1,8.5546
12549,_SE8-O-cdEeet0YmmfbMwkw,CF1,8.9054
12550,_SE8-O-cdEeet0YmmfbMwkw,CF1,8.3652
12551,_SE8-O-cdEeet0YmmfbMwkw,CF1,7.557
12552,_SE8-O-cdEeet0YmmfbMwkw,CF1,6.0475
12553,_SE8-O-cdEeet0YmmfbMwkw,CF1,5.6296
12554,_SE8-O-cdEeet0YmmfbMwkw,CF1,6.7682
12555,_SE8-O-cdEeet0YmmfbMwkw,CF1,7.0902
12556,_SE8-O-cdEeet0YmmfbMwkw,CF1,6.9688
12557,_SE8-O-cdEeet0YmmfbMwkw,CF1,6.7865
12558,_SE8-O-cdEeet0YmmfbMwkw,CF1,6.487
12559,_SE8-O-cdEeet0YmmfbMwkw,CF1,5.9096
12560,_SE8-O-cdEeet0YmmfbMwkw,CF1,5.1849
12561,_SE8-O-cdEeet0YmmfbMwkw,CF1,5.5811
12562,_SE8-O-cdEeet0YmmfbMwkw,CF1,4.2354
12563,_SE8-O-cdEeet0YmmfbMwkw,CF1,3.3259
12564,_SE8-O-cdEeet0YmmfbMwkw,CF1,3.3564
12565,_SE8-O-cdEeet0YmmfbMwkw,CF1,5.8411
12566,_SE8-O-cdEeet0YmmfbMwkw,CF1,5.3069
12567,_SE8-O-cdEeet0YmmfbMwkw,CF1,4.5812
12568,_SE8-O-cdEeet0YmmfbMwkw,CF1,5.2678
12569,_SE8-O-cdEeet0YmmfbMwkw,CF1,6.2452
12570,_SE8-O-cdEeet0YmmfbMwkw,CF1,7.5494
12571,_SE8-O-cdEeet0YmmfbMwkw,CF1,8.0843
12572,_SE8-O-cdEeet0YmmfbMwkw,CF1,6.7998
12573,_SE8-O-cdEeet0YmmfbMwkw,CF1,8.1236
12574,_SE8-O-cdEeet0YmmfbMwkw,CF1,8.3522
12575,_SE8-O-cdEeet0YmmfbMwkw,CF1,8.3522
12576,_SE8-O-cdEeet0YmmfbMwkw,CF1,9.4488
12577,_SE8-O-cdEeet0YmmfbMwkw,CF1,9.5718
12578,_SE8-O-cdEeet0YmmfbMwkw,CF1,7.866
12579,_SE8-O-cdEeet0YmmfbMwkw,CF1,7.4914
12580,_SE8-O-cdEeet0YmmfbMwkw,CF1,5.9344
12581,_SE8-O-cdEeet0YmmfbMwkw,CF1,7.3605
12582,_SE8-O-cdEeet0YmmfbMwkw,CF1,7.6533
12583,_SE8-O-cdEeet0YmmfbMwkw,CF1,7.3226
12584,_SE8-O-cdEeet0YmmfbMwkw,CF1,6.812
12585,_SE8-O-cdEeet0YmmfbMwkw,CF1,6.6252
12586,_SE8-O-cdEeet0YmmfbMwkw,CF1,7.3828
12587,_SE8-O-cdEeet0YmmfbMwkw,CF1,9.7608
12588,_SE8-O-cdEeet0YmmfbMwkw,CF1,9.5947
12589,_SE8-O-cdEeet0YmmfbMwkw,CF1,9.8911
12590,_SE8-O-cdEeet0YmmfbMwkw,CF1,9.5773
12591,_SE8-O-cdEeet0YmmfbMwkw,CF1,9.7052
12592,_SE8-O-cdEeet0YmmfbMwkw,CF1,8.5405
12593,_SE8-O-cdEeet0YmmfbMwkw,CF1,9.3778
12594,_SE8-O-cdEeet0YmmfbMwkw,CF1,8.971
12595,_SE8-O-cdEeet0YmmfbMwkw,CF1,9.1791
12596,_SE8-O-cdEeet0YmmfbMwkw,CF1,7.7529
12597,_SE8-O-cdEeet0YmmfbMwkw,CF1,8.5191
12598,_SE8-O-cdEeet0YmmfbMwkw,CF1,8.9206
12599,_SE8-O-cdEeet0YmmfbMwkw,CF1,6.2791
12600,_SE8-O-cdEeet0YmmfbMwkw,CF1,6.5931
12601,_SE8-O-cdEeet0YmmfbMwkw,CF1,7.8959
12602,_SE8-O-cdEeet0YmmfbMwkw,CF1,6.7408
12603,_SE8-O-cdEeet0YmmfbMwkw,CF1,6.4134
12604,_SE8-O-cdEeet0YmmfbMwkw,CF1,8.1263
12605,_SE8-O-cdEeet0YmmfbMwkw,CF1,7.8752
12606,_SE8-O-cdEeet0YmmfbMwkw,CF1,6.2852
12607,_SE8-O-cdEeet0YmmfbMwkw,CF1,6.4222
12608,_SE8-O-cdEeet0YmmfbMwkw,CF1,5.3433
12609,_SE8-O-cdEeet0YmmfbMwkw,CF1,6.0685
12610,_SE8-O-cdEeet0YmmfbMwkw,CF1,5.3038
12611,_SE8-O-cdEeet0YmmfbMwkw,CF1,6.1504
12612,_SE8-O-cdEeet0YmmfbMwkw,CF1,6.7166
12613,_SE8-O-cdEeet0YmmfbMwkw,CF1,6.6552
12614,_SE8-O-cdEeet0YmmfbMwkw,CF1,5.8192
12615,_SE8-O-cdEeet0YmmfbMwkw,CF1,6.8369
12616,_SE8-O-cdEeet0YmmfbMwkw,CF1,7.1144
12617,_SE8-O-cdEeet0YmmfbMwkw,CF1,8.5629
12618,_SE8-O-cdEeet0YmmfbMwkw,CF1,8.3242
12619,_SE8-O-cdEeet0YmmfbMwkw,CF1,9.5265
12620,_SE8-O-cdEeet0YmmfbMwkw,CF1,8.125
12621,_SE8-O-cdEeet0YmmfbMwkw,CF1,6.3806
12622,_SE8-O-cdEeet0YmmfbMwkw,CF1,7.809
12623,_SE8-O-cdEeet0YmmfbMwkw,CF1,5.4784
12624,_SE8-O-cdEeet0YmmfbMwkw,CF1,5.7659
12625,_SE8-P-cdEeet0YmmfbMwkw,CF1,2.9916
12626,_SE8-P-cdEeet0YmmfbMwkw,CF1,4.5431
12627,_SE8-P-cdEeet0YmmfbMwkw,CF1,5.2642
12628,_SE8-P-cdEeet0YmmfbMwkw,CF1,4.8175
12629,_SE8-P-cdEeet0YmmfbMwkw,CF1,5.6101
12630,_SE8-P-cdEeet0YmmfbMwkw,CF1,6.321
12631,_SE8-P-cdEeet0YmmfbMwkw,CF1,4.9745
12632,_SE8-P-cdEeet0YmmfbMwkw,CF1,4.9521
12633,_SE8-P-cdEeet0YmmfbMwkw,CF1,5.2545
12634,_SE8-P-cdEeet0YmmfbMwkw,CF1,4.7397
12635,_SE8-P-cdEeet0YmmfbMwkw,CF1,4.3555
12636,_SE8-P-cdEeet0YmmfbMwkw,CF1,3.6196
12637,_SE8-P-cdEeet0YmmfbMwkw,CF1,4.0129
12638,_SE8-P-cdEeet0YmmfbMwkw,CF1,3.1866
12639,_SE8-P-cdEeet0YmmfbMwkw,CF1,3.1861
12640,_SE8-P-cdEeet0YmmfbMwkw,CF1,2.9633
12641,_SE8-P-cdEeet0YmmfbMwkw,CF1,3.4239
12642,_SE8-P-cdEeet0YmmfbMwkw,CF1,3.9594
12643,_SE8-P-cdEeet0YmmfbMwkw,CF1,4.0901
12644,_SE8-P-cdEeet0YmmfbMwkw,CF1,4.4116
12645,_SE8-P-cdEeet0YmmfbMwkw,CF1,4.3338
12646,_SE8-P-cdEeet0YmmfbMwkw,CF1,2.9191
12647,_SE8-P-cdEeet0YmmfbMwkw,CF1,3.6357
12648,_SE8-P-cdEeet0YmmfbMwkw,CF1,3.9028
12649,_SE8-P-cdEeet0YmmfbMwkw,CF1,3.9966
12650,_SE8-P-cdEeet0YmmfbMwkw,CF1,4.4663
12651,_SE8-P-cdEeet0YmmfbMwkw,CF1,3.7596
12652,_SE8-P-cdEeet0YmmfbMwkw,CF1,2.5654
12653,_SE8-P-cdEeet0YmmfbMwkw,CF1,2.3306
12654,_SE8-P-cdEeet0YmmfbMwkw,CF1,4.44
12655,_SE8-P-cdEeet0YmmfbMwkw,CF1,6.8998
12656,_SE8-P-cdEeet0YmmfbMwkw,CF1,6.303
12657,_SE8-P-cdEeet0YmmfbMwkw,CF1,6.0392
12658,_SE8-P-cdEeet0YmmfbMwkw,CF1,6.5272
12659,_SE8-P-cdEeet0YmmfbMwkw,CF1,5.5561
12660,_SE8-P-cdEeet0YmmfbMwkw,CF1,5.684
12661,_SE8-P-cdEeet0YmmfbMwkw,CF1,6.4568
12662,_SE8-P-cdEeet0YmmfbMwkw,CF1,6.7152
12663,_SE8-P-cdEeet0YmmfbMwkw,CF1,7.7254
12664,_SE8-P-cdEeet0YmmfbMwkw,CF1,8.772
12665,_SE8-P-cdEeet0YmmfbMwkw,CF1,8.9467
12666,_SE8-P-cdEeet0YmmfbMwkw,CF1,8.521
12667,_SE8-P-cdEeet0YmmfbMwkw,CF1,7.0012
12668,_SE8-P-cdEeet0YmmfbMwkw,CF1,6.3161
12669,_SE8-P-cdEeet0YmmfbMwkw,CF1,5.3042
12670,_SE8-P-cdEeet0YmmfbMwkw,CF1,4.2392
12671,_SE8-P-cdEeet0YmmfbMwkw,CF1,3.0792
12672,_SE8-P-cdEeet0YmmfbMwkw,CF1,3.0493
12673,_SE8-P-cdEeet0YmmfbMwkw,CF1,2.8338
12674,_SE8-P-cdEeet0YmmfbMwkw,CF1,2.0829
12675,_SE8-P-cdEeet0YmmfbMwkw,CF1,3.9295
12676,_SE8-P-cdEeet0YmmfbMwkw,CF1,3.3496
12677,_SE8-P-cdEeet0YmmfbMwkw,CF1,3.9989
12678,_SE8-P-cdEeet0YmmfbMwkw,CF1,4.5825
12679,_SE8-P-cdEeet0YmmfbMwkw,CF1,5.6468
12680,_SE8-P-cdEeet0YmmfbMwkw,CF1,5.5474
12681,_SE8-P-cdEeet0YmmfbMwkw,CF1,5.4563
12682,_SE8-P-cdEeet0YmmfbMwkw,CF1,6.2297
12683,_SE8-P-cdEeet0YmmfbMwkw,CF1,7.3419
12684,_SE8-P-cdEeet0YmmfbMwkw,CF1,5.3912
12685,_SE8-P-cdEeet0YmmfbMwkw,CF1,3.5695
12686,_SE8-P-cdEeet0YmmfbMwkw,CF1,3.7758
12687,_SE8-P-cdEeet0YmmfbMwkw,CF1,3.8871
12688,_SE8-P-cdEeet0YmmfbMwkw,CF1,4.6731
12689,_SE8-P-cdEeet0YmmfbMwkw,CF1,5.3593
12690,_SE8-P-cdEeet0YmmfbMwkw,CF1,4.8857
12691,_SE8-P-cdEeet0YmmfbMwkw,CF1,4.4345
12692,_SE8-P-cdEeet0YmmfbMwkw,CF1,5.0049
12693,_SE8-P-cdEeet0YmmfbMwkw,CF1,3.8613
12694,_SE8-P-cdEeet0YmmfbMwkw,CF1,4.307
12695,_SE8-P-cdEeet0YmmfbMwkw,CF1,3.9592
12696,_SE8-P-cdEeet0YmmfbMwkw,CF1,2.6153
12697,_SE8-P-cdEeet0YmmfbMwkw,CF1,3.0857
12698,_SE8-P-cdEeet0YmmfbMwkw,CF1,2.1496
12699,_SE8-P-cdEeet0YmmfbMwkw,CF1,2.6667
12700,_SE8-P-cdEeet0YmmfbMwkw,CF1,2.8835
12701,_SE8-P-cdEeet0YmmfbMwkw,CF1,2.9804
12702,_SE8-P-cdEeet0YmmfbMwkw,CF1,2.248
12703,_SE8-P-cdEeet0YmmfbMwkw,CF1,2.3638
12704,_SE8-P-cdEeet0YmmfbMwkw,CF1,3.8109
12705,_SE8-P-cdEeet0YmmfbMwkw,CF1,2.5526
12706,_SE8-P-cdEeet0YmmfbMwkw,CF1,3.7795
12707,_SE8-P-cdEeet0YmmfbMwkw,CF1,3.6053
12708,_SE8-P-cdEeet0YmmfbMwkw,CF1,2.7306
12709,_SE8-P-cdEeet0YmmfbMwkw,CF1,4.074
12710,_SE8-P-cdEeet0YmmfbMwkw,CF1,4.5183
12711,_SE8-P-cdEeet0YmmfbMwkw,CF1,3.2166
12712,_SE8-P-cdEeet0YmmfbMwkw,CF1,3.8474
12713,_SE8-P-cdEeet0YmmfbMwkw,CF1,2.6864
12714,_SE8-P-cdEeet0YmmfbMwkw,CF1,2.025
12715,_SE8-P-cdEeet0YmmfbMwkw,CF1,3.2017
12716,_SE8-P-cdEeet0YmmfbMwkw,CF1,3.7392
12717,_SE8-P-cdEeet0YmmfbMwkw,CF1,2.7469
12718,_SE8-P-cdEeet0YmmfbMwkw,CF1,2.5881
12719,_SE8-P-cdEeet0YmmfbMwkw,CF1,3.661
12720,_SE8-P-cdEeet0YmmfbMwkw,CF1,1.0487
12721,_SE8-P-cdEeet0YmmfbMwkw,CF1,2.8473
12722,_SE8-P-cdEeet0YmmfbMwkw,CF1,4.4999
12723,_SE8-P-cdEeet0YmmfbMwkw,CF1,1.8971
12724,_SE8-P-cdEeet0YmmfbMwkw,CF1,0.8757
12725,_SE8-P-cdEeet0YmmfbMwkw,CF1,1.6381
12726,_SE8-WecdEeet0YmmfbMwkw,CF2,2.6574
12727,_SE8-WecdEeet0YmmfbMwkw,CF2,1.5289
12728,_SE8-WecdEeet0YmmfbMwkw,CF2,-0.2181
12729,_SE8-WecdEeet0YmmfbMwkw,CF2,0.4072
12730,_SE8-WecdEeet0YmmfbMwkw,CF2,1.3438
12731,_SE8-WecdEeet0YmmfbMwkw,CF2,1.3288
12732,_SE8-WecdEeet0YmmfbMwkw,CF2,1.4091
12733,_SE8-WecdEeet0YmmfbMwkw,CF2,1.0794
12734,_SE8-WecdEeet0YmmfbMwkw,CF2,1.8426
12735,_SE8-WecdEeet0YmmfbMwkw,CF2,1.3373
12736,_SE8-WecdEeet0YmmfbMwkw,CF2,2.4883
12737,_SE8-WecdEeet0YmmfbMwkw,CF2,5.002
12738,_SE8-WecdEeet0YmmfbMwkw,CF2,4.9109
12739,_SE8-WecdEeet0YmmfbMwkw,CF2,5.7315
12740,_SE8-WecdEeet0YmmfbMwkw,CF2,4.591
12741,_SE8-WecdEeet0YmmfbMwkw,CF2,4.067
12742,_SE8-WecdEeet0YmmfbMwkw,CF2,4.126
12743,_SE8-WecdEeet0YmmfbMwkw,CF2,3.83
12744,_SE8-WecdEeet0YmmfbMwkw,CF2,4.0056
12745,_SE8-WecdEeet0YmmfbMwkw,CF2,2.7934
12746,_SE8-WecdEeet0YmmfbMwkw,CF2,3.1916
12747,_SE8-WecdEeet0YmmfbMwkw,CF2,1.226
12748,_SE8-WecdEeet0YmmfbMwkw,CF2,1.7292
12749,_SE8-WecdEeet0YmmfbMwkw,CF2,1.8297
12750,_SE8-WecdEeet0YmmfbMwkw,CF2,2.3125
12751,_SE8-WecdEeet0YmmfbMwkw,CF2,4.6547
12752,_SE8-WecdEeet0YmmfbMwkw,CF2,4.1293
12753,_SE8-WecdEeet0YmmfbMwkw,CF2,4.8084
12754,_SE8-WecdEeet0YmmfbMwkw,CF2,4.756
12755,_SE8-WecdEeet0YmmfbMwkw,CF2,4.6628
12756,_SE8-WecdEeet0YmmfbMwkw,CF2,4.8177
12757,_SE8-WecdEeet0YmmfbMwkw,CF2,3.9333
12758,_SE8-WecdEeet0YmmfbMwkw,CF2,3.6656
12759,_SE8-WecdEeet0YmmfbMwkw,CF2,4.974
12760,_SE8-WecdEeet0YmmfbMwkw,CF2,6.0442
12761,_SE8-WecdEeet0YmmfbMwkw,CF2,6.4342
12762,_SE8-WecdEeet0YmmfbMwkw,CF2,7.1921
12763,_SE8-WecdEeet0YmmfbMwkw,CF2,8.1512
12764,_SE8-WecdEeet0YmmfbMwkw,CF2,6.9106
12765,_SE8-WecdEeet0YmmfbMwkw,CF2,7.0927
12766,_SE8-WecdEeet0YmmfbMwkw,CF2,6.6832
12767,_SE8-WecdEeet0YmmfbMwkw,CF2,6.013
12768,_SE8-WecdEeet0YmmfbMwkw,CF2,6.1429
12769,_SE8-WecdEeet0YmmfbMwkw,CF2,7.9
12770,_SE8-WecdEeet0YmmfbMwkw,CF2,6.93
12771,_SE8-WecdEeet0YmmfbMwkw,CF2,5.0506
12772,_SE8-WecdEeet0YmmfbMwkw,CF2,3.812
12773,_SE8-WecdEeet0YmmfbMwkw,CF2,1.75
12774,_SE8-WecdEeet0YmmfbMwkw,CF2,1.3505
12775,_SE8-WecdEeet0YmmfbMwkw,CF2,2.0566
12776,_SE8-WecdEeet0YmmfbMwkw,CF2,2.1096
12777,_SE8-WecdEeet0YmmfbMwkw,CF2,-0.7134
12778,_SE8-WecdEeet0YmmfbMwkw,CF2,0.5571
12779,_SE8-WecdEeet0YmmfbMwkw,CF2,0.6041
12780,_SE8-WecdEeet0YmmfbMwkw,CF2,1.2326
12781,_SE8-WecdEeet0YmmfbMwkw,CF2,1.138
12782,_SE8-WecdEeet0YmmfbMwkw,CF2,1.0941
12783,_SE8-WecdEeet0YmmfbMwkw,CF2,0.977
12784,_SE8-WecdEeet0YmmfbMwkw,CF2,2.2953
12785,_SE8-WecdEeet0YmmfbMwkw,CF2,3.3069
12786,_SE8-WecdEeet0YmmfbMwkw,CF2,3.4481
12787,_SE8-WecdEeet0YmmfbMwkw,CF2,4.1149
12788,_SE8-WecdEeet0YmmfbMwkw,CF2,3.8017
12789,_SE8-WecdEeet0YmmfbMwkw,CF2,3.878
12790,_SE8-WecdEeet0YmmfbMwkw,CF2,4.3226
12791,_SE8-WecdEeet0YmmfbMwkw,CF2,3.5424
12792,_SE8-WecdEeet0YmmfbMwkw,CF2,3.8931
12793,_SE8-WecdEeet0YmmfbMwkw,CF2,3.1151
12794,_SE8-WecdEeet0YmmfbMwkw,CF2,2.9448
12795,_SE8-WecdEeet0YmmfbMwkw,CF2,4.0159
12796,_SE8-WecdEeet0YmmfbMwkw,CF2,3.8687
12797,_SE8-WecdEeet0YmmfbMwkw,CF2,4.6798
12798,_SE8-WecdEeet0YmmfbMwkw,CF2,1.8892
12799,_SE8-WecdEeet0YmmfbMwkw,CF2,2.207
12800,_SE8-WecdEeet0YmmfbMwkw,CF2,3.5299
12801,_SE8-WecdEeet0YmmfbMwkw,CF2,4.082
12802,_SE8-WecdEeet0YmmfbMwkw,CF2,3.3036
12803,_SE8-WecdEeet0YmmfbMwkw,CF2,1.4595
12804,_SE8-WecdEeet0YmmfbMwkw,CF2,0.5786
12805,_SE8-WecdEeet0YmmfbMwkw,CF2,-0.6695
12806,_SE8-WecdEeet0YmmfbMwkw,CF2,0.5345
12807,_SE8-WecdEeet0YmmfbMwkw,CF2,0.6712
12808,_SE8-WecdEeet0YmmfbMwkw,CF2,0.7643
12809,_SE8-WecdEeet0YmmfbMwkw,CF2,0.8958
12810,_SE8-WecdEeet0YmmfbMwkw,CF2,-0.9018
12811,_SE8-WecdEeet0YmmfbMwkw,CF2,0.4746
12812,_SE8-WecdEeet0YmmfbMwkw,CF2,1.2365
12813,_SE8-WecdEeet0YmmfbMwkw,CF2,1.4925
12814,_SE8-WecdEeet0YmmfbMwkw,CF2,2.4827
12815,_SE8-WecdEeet0YmmfbMwkw,CF2,1.1534
12816,_SE8-WecdEeet0YmmfbMwkw,CF2,3.2032
12817,_SE8-WecdEeet0YmmfbMwkw,CF2,2.3826
12818,_SE8-WecdEeet0YmmfbMwkw,CF2,2.7842
12819,_SE8-WecdEeet0YmmfbMwkw,CF2,3.0741
12820,_SE8-WecdEeet0YmmfbMwkw,CF2,3.5623
12821,_SE8-WecdEeet0YmmfbMwkw,CF2,3.2912
12822,_SE8-WecdEeet0YmmfbMwkw,CF2,2.7251
12823,_SE8-WecdEeet0YmmfbMwkw,CF2,2.0277
12824,_SE8-WecdEeet0YmmfbMwkw,CF2,1.9201
12825,_SE8-WecdEeet0YmmfbMwkw,CF2,2.7622
12826,_SE8-WecdEeet0YmmfbMwkw,CF2,2.3274
12827,_SE8-s-cdEeet0YmmfbMwkw,CF1,4.2219
12828,_SE8-s-cdEeet0YmmfbMwkw,CF1,4.6171
12829,_SE8-s-cdEeet0YmmfbMwkw,CF1,4.0278
12830,_SE8-s-cdEeet0YmmfbMwkw,CF1,4.7099
12831,_SE8-s-cdEeet0YmmfbMwkw,CF1,5.0734
12832,_SE8-s-cdEeet0YmmfbMwkw,CF1,6.824
12833,_SE8-s-cdEeet0YmmfbMwkw,CF1,6.4587
12834,_SE8-s-cdEeet0YmmfbMwkw,CF1,6.0683
12835,_SE8-s-cdEeet0YmmfbMwkw,CF1,5.2008
12836,_SE8-s-cdEeet0YmmfbMwkw,CF1,3.6116
12837,_SE8-s-cdEeet0YmmfbMwkw,CF1,2.1835
12838,_SE8-s-cdEeet0YmmfbMwkw,CF1,2.5118
12839,_SE8-s-cdEeet0YmmfbMwkw,CF1,2.2634
12840,_SE8-s-cdEeet0YmmfbMwkw,CF1,1.6741
12841,_SE8-s-cdEeet0YmmfbMwkw,CF1,1.3428
12842,_SE8-s-cdEeet0YmmfbMwkw,CF1,1.6198
12843,_SE8-s-cdEeet0YmmfbMwkw,CF1,2.0064
12844,_SE8-s-cdEeet0YmmfbMwkw,CF1,2.192
12845,_SE8-s-cdEeet0YmmfbMwkw,CF1,2.7701
12846,_SE8-s-cdEeet0YmmfbMwkw,CF1,1.8176
12847,_SE8-s-cdEeet0YmmfbMwkw,CF1,2.0277
12848,_SE8-s-cdEeet0YmmfbMwkw,CF1,2.1859
12849,_SE8-s-cdEeet0YmmfbMwkw,CF1,2.1203
12850,_SE8-s-cdEeet0YmmfbMwkw,CF1,3.1296
12851,_SE8-s-cdEeet0YmmfbMwkw,CF1,4.3063
12852,_SE8-s-cdEeet0YmmfbMwkw,CF1,3.2713
12853,_SE8-s-cdEeet0YmmfbMwkw,CF1,3.6643
12854,_SE8-s-cdEeet0YmmfbMwkw,CF1,4.7335
12855,_SE8-s-cdEeet0YmmfbMwkw,CF1,4.8326
12856,_SE8-s-cdEeet0YmmfbMwkw,CF1,4.2672
12857,_SE8-s-cdEeet0YmmfbMwkw,CF1,2.0313
12858,_SE8-s-cdEeet0YmmfbMwkw,CF1,1.6091
12859,_SE8-s-cdEeet0YmmfbMwkw,CF1,0.8347
12860,_SE8-s-cdEeet0YmmfbMwkw,CF1,-0.4171
12861,_SE8-s-cdEeet0YmmfbMwkw,CF1,1.5111
12862,_SE8-s-cdEeet0YmmfbMwkw,CF1,2.3444
12863,_SE8-s-cdEeet0YmmfbMwkw,CF1,4.2054
12864,_SE8-s-cdEeet0YmmfbMwkw,CF1,5.5685
12865,_SE8-s-cdEeet0YmmfbMwkw,CF1,6.4762
12866,_SE8-s-cdEeet0YmmfbMwkw,CF1,5.0911
12867,_SE8-s-cdEeet0YmmfbMwkw,CF1,3.8512
12868,_SE8-s-cdEeet0YmmfbMwkw,CF1,5.1811
12869,_SE8-s-cdEeet0YmmfbMwkw,CF1,4.3955
12870,_SE8-s-cdEeet0YmmfbMwkw,CF1,5.1136
12871,_SE8-s-cdEeet0YmmfbMwkw,CF1,3.57
12872,_SE8-s-cdEeet0YmmfbMwkw,CF1,3.0052
12873,_SE8-s-cdEeet0YmmfbMwkw,CF1,3.3663
12874,_SE8-s-cdEeet0YmmfbMwkw,CF1,3.836
12875,_SE8-s-cdEeet0YmmfbMwkw,CF1,3.4842
12876,_SE8-s-cdEeet0YmmfbMwkw,CF1,2.2276
12877,_SE8-s-cdEeet0YmmfbMwkw,CF1,2.5648
12878,_SE8-s-cdEeet0YmmfbMwkw,CF1,1.3231
12879,_SE8-s-cdEeet0YmmfbMwkw,CF1,-0.1521
12880,_SE8-s-cdEeet0YmmfbMwkw,CF1,1.6286
12881,_SE8-s-cdEeet0YmmfbMwkw,CF1,2.3738
12882,_SE8-s-cdEeet0YmmfbMwkw,CF1,3.598
12883,_SE8-s-cdEeet0YmmfbMwkw,CF1,2.86
12884,_SE8-s-cdEeet0YmmfbMwkw,CF1,2.6221
12885,_SE8-s-cdEeet0YmmfbMwkw,CF1,1.0802
12886,_SE8-s-cdEeet0YmmfbMwkw,CF1,3.0776
12887,_SE8-s-cdEeet0YmmfbMwkw,CF1,4.1723
12888,_SE8-s-cdEeet0YmmfbMwkw,CF1,3.6115
12889,_SE8-s-cdEeet0YmmfbMwkw,CF1,5.1734
12890,_SE8-s-cdEeet0YmmfbMwkw,CF1,4.5201
12891,_SE8-s-cdEeet0YmmfbMwkw,CF1,4.5593
12892,_SE8-s-cdEeet0YmmfbMwkw,CF1,4.1345
12893,_SE8-s-cdEeet0YmmfbMwkw,CF1,5.6639
12894,_SE8-s-cdEeet0YmmfbMwkw,CF1,4.2104
12895,_SE8-s-cdEeet0YmmfbMwkw,CF1,4.0396
12896,_SE8-s-cdEeet0YmmfbMwkw,CF1,2.983
12897,_SE8-s-cdEeet0YmmfbMwkw,CF1,3.5503
12898,_SE8-s-cdEeet0YmmfbMwkw,CF1,4.4445
12899,_SE8-s-cdEeet0YmmfbMwkw,CF1,3.5571
12900,_SE8-s-cdEeet0YmmfbMwkw,CF1,3.481
12901,_SE8-s-cdEeet0YmmfbMwkw,CF1,2.6169
12902,_SE8-s-cdEeet0YmmfbMwkw,CF1,1.8941
12903,_SE8-s-cdEeet0YmmfbMwkw,CF1,2.4644
12904,_SE8-s-cdEeet0YmmfbMwkw,CF1,1.704
12905,_SE8-s-cdEeet0YmmfbMwkw,CF1,2.4424
