,Optimal_Affected_Component_Uid,Optimal_Failure,cube
7046,_SE3ehucdEeet0YmmfbMwkw,CF1,11.4334
7047,_SE3ehucdEeet0YmmfbMwkw,CF1,11.2278
7048,_SE3ehucdEeet0YmmfbMwkw,CF1,10.5697
7049,_SE3ehucdEeet0YmmfbMwkw,CF1,9.6888
7050,_SE3ehucdEeet0YmmfbMwkw,CF1,9.7602
7051,_SE3ehucdEeet0YmmfbMwkw,CF1,11.0293
7052,_SE3ehucdEeet0YmmfbMwkw,CF1,11.3724
7053,_SE3ehucdEeet0YmmfbMwkw,CF1,12.3952
7054,_SE3ehucdEeet0YmmfbMwkw,CF1,11.278
7055,_SE3ehucdEeet0YmmfbMwkw,CF1,9.9105
7056,_SE3ehucdEeet0YmmfbMwkw,CF1,11.4162
7057,_SE3ehucdEeet0YmmfbMwkw,CF1,11.3554
7058,_SE3ehucdEeet0YmmfbMwkw,CF1,10.3671
7059,_SE3ehucdEeet0YmmfbMwkw,CF1,9.2984
7060,_SE3ehucdEeet0YmmfbMwkw,CF1,11.532
7061,_SE3ehucdEeet0YmmfbMwkw,CF1,10.5498
7062,_SE3ehucdEeet0YmmfbMwkw,CF1,10.3095
7063,_SE3ehucdEeet0YmmfbMwkw,CF1,10.986
7064,_SE3ehucdEeet0YmmfbMwkw,CF1,11.5833
7065,_SE3ehucdEeet0YmmfbMwkw,CF1,10.3504
7066,_SE3ehucdEeet0YmmfbMwkw,CF1,12.707
7067,_SE3ehucdEeet0YmmfbMwkw,CF1,12.7952
7068,_SE3ehucdEeet0YmmfbMwkw,CF1,12.2009
7069,_SE3ehucdEeet0YmmfbMwkw,CF1,10.1375
7070,_SE3eiucdEeet0YmmfbMwkw,CF1,2.8594
7071,_SE3eiucdEeet0YmmfbMwkw,CF1,1.8796
7072,_SE3eiucdEeet0YmmfbMwkw,CF1,2.1176
7073,_SE3eiucdEeet0YmmfbMwkw,CF1,3.5124
7074,_SE3eiucdEeet0YmmfbMwkw,CF1,3.9813
7075,_SE3eiucdEeet0YmmfbMwkw,CF1,4.4556
7076,_SE3eiucdEeet0YmmfbMwkw,CF1,4.501
7077,_SE3eiucdEeet0YmmfbMwkw,CF1,3.2982
7078,_SE3eiucdEeet0YmmfbMwkw,CF1,3.3479
7079,_SE3eiucdEeet0YmmfbMwkw,CF1,2.8442
7080,_SE3eiucdEeet0YmmfbMwkw,CF1,1.9702
7081,_SE3eiucdEeet0YmmfbMwkw,CF1,0.8716
7082,_SE3eiucdEeet0YmmfbMwkw,CF1,0.7644
7083,_SE3eiucdEeet0YmmfbMwkw,CF1,-0.3834
7084,_SE3eiucdEeet0YmmfbMwkw,CF1,-0.5616
7085,_SE3eiucdEeet0YmmfbMwkw,CF1,0.0516
7086,_SE3eiucdEeet0YmmfbMwkw,CF1,-0.2804
7087,_SE3eiucdEeet0YmmfbMwkw,CF1,0.2263
7088,_SE3eiucdEeet0YmmfbMwkw,CF1,-0.2473
7089,_SE3eiucdEeet0YmmfbMwkw,CF1,-0.6394
7090,_SE3eiucdEeet0YmmfbMwkw,CF1,0.6791
7091,_SE3eiucdEeet0YmmfbMwkw,CF1,-0.1093
7092,_SE3eiucdEeet0YmmfbMwkw,CF1,-0.0459
7093,_SE3eiucdEeet0YmmfbMwkw,CF1,1.0423
7094,_SE3eiucdEeet0YmmfbMwkw,CF1,2.1238
7095,_SE3eiucdEeet0YmmfbMwkw,CF1,4.1662
7096,_SE3eiucdEeet0YmmfbMwkw,CF1,3.7959
7097,_SE3eiucdEeet0YmmfbMwkw,CF1,2.5847
7098,_SE3eiucdEeet0YmmfbMwkw,CF1,1.4277
7099,_SE3eiucdEeet0YmmfbMwkw,CF1,2.8931
7100,_SE3eiucdEeet0YmmfbMwkw,CF1,1.7233
7101,_SE3eiucdEeet0YmmfbMwkw,CF1,1.4823
7102,_SE3eiucdEeet0YmmfbMwkw,CF1,1.4123
7103,_SE3eiucdEeet0YmmfbMwkw,CF1,0.1278
7104,_SE3eiucdEeet0YmmfbMwkw,CF1,0.3119
7105,_SE3eiucdEeet0YmmfbMwkw,CF1,-0.5598
7106,_SE3eiucdEeet0YmmfbMwkw,CF1,2.5303
7107,_SE3eiucdEeet0YmmfbMwkw,CF1,2.3864
7108,_SE3eiucdEeet0YmmfbMwkw,CF1,1.6145
7109,_SE3eiucdEeet0YmmfbMwkw,CF1,3.0987
7110,_SE3eiucdEeet0YmmfbMwkw,CF1,3.1204
7111,_SE3eiucdEeet0YmmfbMwkw,CF1,3.0627
7112,_SE3eiucdEeet0YmmfbMwkw,CF1,4.0546
7113,_SE3eiucdEeet0YmmfbMwkw,CF1,4.3634
7114,_SE3eiucdEeet0YmmfbMwkw,CF1,3.4876
7115,_SE3eiucdEeet0YmmfbMwkw,CF1,5.1519
7116,_SE3eiucdEeet0YmmfbMwkw,CF1,4.8263
7117,_SE3eiucdEeet0YmmfbMwkw,CF1,5.2253
7118,_SE3eiucdEeet0YmmfbMwkw,CF1,4.7941
7119,_SE3eiucdEeet0YmmfbMwkw,CF1,5.3796
7120,_SE3eiucdEeet0YmmfbMwkw,CF1,5.358
7121,_SE3eiucdEeet0YmmfbMwkw,CF1,4.2626
7122,_SE3eiucdEeet0YmmfbMwkw,CF1,3.8457
7123,_SE3eiucdEeet0YmmfbMwkw,CF1,2.5186
7124,_SE3eiucdEeet0YmmfbMwkw,CF1,1.4271
7125,_SE3eiucdEeet0YmmfbMwkw,CF1,0.7598
7126,_SE3eiucdEeet0YmmfbMwkw,CF1,0.5299
7127,_SE3eiucdEeet0YmmfbMwkw,CF1,3.1765
7128,_SE3eiucdEeet0YmmfbMwkw,CF1,3.4336
7129,_SE3eiucdEeet0YmmfbMwkw,CF1,3.9952
7130,_SE3eiucdEeet0YmmfbMwkw,CF1,5.0334
7131,_SE3eiucdEeet0YmmfbMwkw,CF1,4.5761
7132,_SE3eiucdEeet0YmmfbMwkw,CF1,3.4374
7133,_SE3eiucdEeet0YmmfbMwkw,CF1,1.9913
7134,_SE3eiucdEeet0YmmfbMwkw,CF1,2.6389
7135,_SE3eiucdEeet0YmmfbMwkw,CF1,3.2866
7136,_SE3eiucdEeet0YmmfbMwkw,CF1,3.2293
7137,_SE3eiucdEeet0YmmfbMwkw,CF1,4.2097
7138,_SE3eiucdEeet0YmmfbMwkw,CF1,3.6601
7139,_SE3eiucdEeet0YmmfbMwkw,CF1,3.7998
7140,_SE3eiucdEeet0YmmfbMwkw,CF1,4.6078
7141,_SE3eiucdEeet0YmmfbMwkw,CF1,5.6616
7142,_SE3eiucdEeet0YmmfbMwkw,CF1,5.3299
7143,_SE3eiucdEeet0YmmfbMwkw,CF1,4.7462
7144,_SE3eiucdEeet0YmmfbMwkw,CF1,3.3737
7145,_SE3eiucdEeet0YmmfbMwkw,CF1,3.6335
7146,_SE3eiucdEeet0YmmfbMwkw,CF1,4.749
7147,_SE3eiucdEeet0YmmfbMwkw,CF1,3.7487
7148,_SE3eiucdEeet0YmmfbMwkw,CF1,3.899
7149,_SE3eiucdEeet0YmmfbMwkw,CF1,5.1232
7150,_SE3eiucdEeet0YmmfbMwkw,CF1,6.1664
7151,_SE3eiucdEeet0YmmfbMwkw,CF1,5.694
7152,_SE3eiucdEeet0YmmfbMwkw,CF1,5.6776
7153,_SE3eiucdEeet0YmmfbMwkw,CF1,6.0748
7154,_SE3eiucdEeet0YmmfbMwkw,CF1,7.1185
7155,_SE3eiucdEeet0YmmfbMwkw,CF1,7.1839
7156,_SE3eiucdEeet0YmmfbMwkw,CF1,6.4602
7157,_SE3eiucdEeet0YmmfbMwkw,CF1,5.9818
7158,_SE3eiucdEeet0YmmfbMwkw,CF1,5.1592
7159,_SE3eiucdEeet0YmmfbMwkw,CF1,4.4826
7160,_SE3eiucdEeet0YmmfbMwkw,CF1,5.4718
7161,_SE3eiucdEeet0YmmfbMwkw,CF1,3.8983
7162,_SE3eiucdEeet0YmmfbMwkw,CF1,3.38
7163,_SE3eiucdEeet0YmmfbMwkw,CF1,3.0029
7164,_SE3eiucdEeet0YmmfbMwkw,CF1,2.973
7165,_SE3eiucdEeet0YmmfbMwkw,CF1,3.5121
7166,_SE3eiucdEeet0YmmfbMwkw,CF1,3.8386
7167,_SE3eiucdEeet0YmmfbMwkw,CF1,3.4547
7168,_SE3eiucdEeet0YmmfbMwkw,CF1,3.4192
7169,_SE3eiucdEeet0YmmfbMwkw,CF1,4.6356
7170,_SE3eiucdEeet0YmmfbMwkw,CF1,4.0055
7171,_SE3epOcdEeet0YmmfbMwkw,CF3,2.591
7172,_SE3epOcdEeet0YmmfbMwkw,CF3,2.8598
7173,_SE3epOcdEeet0YmmfbMwkw,CF3,1.5556
7174,_SE3epOcdEeet0YmmfbMwkw,CF3,1.9318
7175,_SE3epOcdEeet0YmmfbMwkw,CF3,1.7666
7176,_SE3epOcdEeet0YmmfbMwkw,CF3,1.696
7177,_SE3epOcdEeet0YmmfbMwkw,CF3,1.8812
7178,_SE3epOcdEeet0YmmfbMwkw,CF3,2.8636
7179,_SE3epOcdEeet0YmmfbMwkw,CF3,4.004
7180,_SE3epOcdEeet0YmmfbMwkw,CF3,2.7218
7181,_SE3epOcdEeet0YmmfbMwkw,CF3,1.69
7182,_SE3epOcdEeet0YmmfbMwkw,CF3,1.7519
7183,_SE3epOcdEeet0YmmfbMwkw,CF3,2.0221
7184,_SE3epOcdEeet0YmmfbMwkw,CF3,2.2645
7185,_SE3epOcdEeet0YmmfbMwkw,CF3,1.9875
7186,_SE3epOcdEeet0YmmfbMwkw,CF3,0.1972
7187,_SE3epOcdEeet0YmmfbMwkw,CF3,-0.1477
7188,_SE3epOcdEeet0YmmfbMwkw,CF3,0.8742
7189,_SE3epOcdEeet0YmmfbMwkw,CF3,0.4466
7190,_SE3epOcdEeet0YmmfbMwkw,CF3,1.7622
7191,_SE3epOcdEeet0YmmfbMwkw,CF3,2.9471
7192,_SE3epOcdEeet0YmmfbMwkw,CF3,3.8656
7193,_SE3epOcdEeet0YmmfbMwkw,CF3,5.1873
7194,_SE3epOcdEeet0YmmfbMwkw,CF3,4.2887
7195,_SE3epOcdEeet0YmmfbMwkw,CF3,4.0021
7196,_SE3epOcdEeet0YmmfbMwkw,CF3,3.3316
7197,_SE3epOcdEeet0YmmfbMwkw,CF3,3.5906
7198,_SE3epOcdEeet0YmmfbMwkw,CF3,2.8269
7199,_SE3epOcdEeet0YmmfbMwkw,CF3,1.1257
7200,_SE3epOcdEeet0YmmfbMwkw,CF3,2.9263
7201,_SE3epOcdEeet0YmmfbMwkw,CF3,3.912
7202,_SE3epOcdEeet0YmmfbMwkw,CF3,4.3257
7203,_SE3epOcdEeet0YmmfbMwkw,CF3,4.2724
7204,_SE3epOcdEeet0YmmfbMwkw,CF3,4.5302
7205,_SE3epOcdEeet0YmmfbMwkw,CF3,2.9386
7206,_SE3epOcdEeet0YmmfbMwkw,CF3,2.1156
7207,_SE3epOcdEeet0YmmfbMwkw,CF3,2.9251
7208,_SE3epOcdEeet0YmmfbMwkw,CF3,3.1952
7209,_SE3epOcdEeet0YmmfbMwkw,CF3,4.1009
7210,_SE3epOcdEeet0YmmfbMwkw,CF3,3.9949
7211,_SE3epOcdEeet0YmmfbMwkw,CF3,4.316
7212,_SE3epOcdEeet0YmmfbMwkw,CF3,4.3748
7213,_SE3epOcdEeet0YmmfbMwkw,CF3,4.2717
7214,_SE3epOcdEeet0YmmfbMwkw,CF3,4.5576
7215,_SE3epOcdEeet0YmmfbMwkw,CF3,4.8305
7216,_SE3epOcdEeet0YmmfbMwkw,CF3,4.6196
7217,_SE3epOcdEeet0YmmfbMwkw,CF3,3.9163
7218,_SE3epOcdEeet0YmmfbMwkw,CF3,4.3961
7219,_SE3epOcdEeet0YmmfbMwkw,CF3,4.6709
7220,_SE3epOcdEeet0YmmfbMwkw,CF3,3.5634
7221,_SE3epOcdEeet0YmmfbMwkw,CF3,3.82
7222,_SE3epOcdEeet0YmmfbMwkw,CF3,3.4986
7223,_SE3epOcdEeet0YmmfbMwkw,CF3,4.4054
7224,_SE3epOcdEeet0YmmfbMwkw,CF3,3.6805
7225,_SE3epOcdEeet0YmmfbMwkw,CF3,3.8175
7226,_SE3epOcdEeet0YmmfbMwkw,CF3,3.6531
7227,_SE3epOcdEeet0YmmfbMwkw,CF3,3.6631
7228,_SE3epOcdEeet0YmmfbMwkw,CF3,3.9285
7229,_SE3epOcdEeet0YmmfbMwkw,CF3,5.3595
7230,_SE3epOcdEeet0YmmfbMwkw,CF3,5.6145
7231,_SE3epOcdEeet0YmmfbMwkw,CF3,3.5586
7232,_SE3epOcdEeet0YmmfbMwkw,CF3,4.6997
7233,_SE3epOcdEeet0YmmfbMwkw,CF3,5.1036
7234,_SE3epOcdEeet0YmmfbMwkw,CF3,5.7963
7235,_SE3epOcdEeet0YmmfbMwkw,CF3,5.0132
7236,_SE3epOcdEeet0YmmfbMwkw,CF3,4.024
7237,_SE3epOcdEeet0YmmfbMwkw,CF3,4.0917
7238,_SE3epOcdEeet0YmmfbMwkw,CF3,3.2967
7239,_SE3epOcdEeet0YmmfbMwkw,CF3,2.9385
7240,_SE3epOcdEeet0YmmfbMwkw,CF3,2.6751
7241,_SE3epOcdEeet0YmmfbMwkw,CF3,3.4762
7242,_SE3epOcdEeet0YmmfbMwkw,CF3,4.3197
7243,_SE3epOcdEeet0YmmfbMwkw,CF3,4.3115
7244,_SE3epOcdEeet0YmmfbMwkw,CF3,3.61
7245,_SE3epOcdEeet0YmmfbMwkw,CF3,4.1456
7246,_SE3epOcdEeet0YmmfbMwkw,CF3,4.2439
7247,_SE3epOcdEeet0YmmfbMwkw,CF3,3.8701
7248,_SE3epOcdEeet0YmmfbMwkw,CF3,4.01
7249,_SE3epOcdEeet0YmmfbMwkw,CF3,3.0518
7250,_SE3epOcdEeet0YmmfbMwkw,CF3,2.6635
7251,_SE3epOcdEeet0YmmfbMwkw,CF3,2.8227
7252,_SE3epOcdEeet0YmmfbMwkw,CF3,2.8195
7253,_SE3epOcdEeet0YmmfbMwkw,CF3,1.9426
7254,_SE3epOcdEeet0YmmfbMwkw,CF3,0.8222
7255,_SE3epOcdEeet0YmmfbMwkw,CF3,0.0129
7256,_SE3epOcdEeet0YmmfbMwkw,CF3,1.1399
7257,_SE3epOcdEeet0YmmfbMwkw,CF3,0.6039
7258,_SE3epOcdEeet0YmmfbMwkw,CF3,0.403
7259,_SE3epOcdEeet0YmmfbMwkw,CF3,1.0
7260,_SE3epOcdEeet0YmmfbMwkw,CF3,0.8978
7261,_SE3epOcdEeet0YmmfbMwkw,CF3,2.5832
7262,_SE3epOcdEeet0YmmfbMwkw,CF3,3.5518
7263,_SE3epOcdEeet0YmmfbMwkw,CF3,1.8009
7264,_SE3epOcdEeet0YmmfbMwkw,CF3,4.1119
7265,_SE3epOcdEeet0YmmfbMwkw,CF3,3.8407
7266,_SE3epOcdEeet0YmmfbMwkw,CF3,1.6429
7267,_SE3epOcdEeet0YmmfbMwkw,CF3,1.1666
7268,_SE3epOcdEeet0YmmfbMwkw,CF3,1.7222
7269,_SE3epOcdEeet0YmmfbMwkw,CF3,0.5982
7270,_SE3epOcdEeet0YmmfbMwkw,CF3,2.0452
7271,_SE3epOcdEeet0YmmfbMwkw,CF3,2.159
7272,_SE3equcdEeet0YmmfbMwkw,CF2,2.9388
7273,_SE3equcdEeet0YmmfbMwkw,CF2,1.7852
7274,_SE3equcdEeet0YmmfbMwkw,CF2,1.7725
7275,_SE3equcdEeet0YmmfbMwkw,CF2,2.1038
7276,_SE3equcdEeet0YmmfbMwkw,CF2,2.9396
7277,_SE3equcdEeet0YmmfbMwkw,CF2,3.6129
7278,_SE3equcdEeet0YmmfbMwkw,CF2,3.9964
7279,_SE3equcdEeet0YmmfbMwkw,CF2,5.3983
7280,_SE3equcdEeet0YmmfbMwkw,CF2,5.1489
7281,_SE3equcdEeet0YmmfbMwkw,CF2,4.669
7282,_SE3equcdEeet0YmmfbMwkw,CF2,5.5241
7283,_SE3equcdEeet0YmmfbMwkw,CF2,4.7515
7284,_SE3equcdEeet0YmmfbMwkw,CF2,5.5187
7285,_SE3equcdEeet0YmmfbMwkw,CF2,6.4297
7286,_SE3equcdEeet0YmmfbMwkw,CF2,5.952
7287,_SE3equcdEeet0YmmfbMwkw,CF2,5.126
7288,_SE3equcdEeet0YmmfbMwkw,CF2,6.6765
7289,_SE3equcdEeet0YmmfbMwkw,CF2,6.1498
7290,_SE3equcdEeet0YmmfbMwkw,CF2,5.734
7291,_SE3equcdEeet0YmmfbMwkw,CF2,5.468
7292,_SE3equcdEeet0YmmfbMwkw,CF2,5.5704
7293,_SE3equcdEeet0YmmfbMwkw,CF2,5.3529
7294,_SE3equcdEeet0YmmfbMwkw,CF2,6.2468
7295,_SE3equcdEeet0YmmfbMwkw,CF2,7.0127
7296,_SE3equcdEeet0YmmfbMwkw,CF2,5.2312
7297,_SE3equcdEeet0YmmfbMwkw,CF2,4.3055
7298,_SE3equcdEeet0YmmfbMwkw,CF2,3.0519
7299,_SE3equcdEeet0YmmfbMwkw,CF2,3.1403
7300,_SE3equcdEeet0YmmfbMwkw,CF2,3.0461
7301,_SE3equcdEeet0YmmfbMwkw,CF2,4.1699
7302,_SE3equcdEeet0YmmfbMwkw,CF2,2.8699
7303,_SE3equcdEeet0YmmfbMwkw,CF2,2.0119
7304,_SE3equcdEeet0YmmfbMwkw,CF2,3.163
7305,_SE3equcdEeet0YmmfbMwkw,CF2,4.7971
7306,_SE3equcdEeet0YmmfbMwkw,CF2,2.9709
7307,_SE3equcdEeet0YmmfbMwkw,CF2,3.7932
7308,_SE3equcdEeet0YmmfbMwkw,CF2,3.4541
7309,_SE3equcdEeet0YmmfbMwkw,CF2,2.3404
7310,_SE3equcdEeet0YmmfbMwkw,CF2,2.2638
7311,_SE3equcdEeet0YmmfbMwkw,CF2,2.1585
7312,_SE3equcdEeet0YmmfbMwkw,CF2,3.2296
7313,_SE3equcdEeet0YmmfbMwkw,CF2,2.5176
7314,_SE3equcdEeet0YmmfbMwkw,CF2,2.9164
7315,_SE3equcdEeet0YmmfbMwkw,CF2,1.2463
7316,_SE3equcdEeet0YmmfbMwkw,CF2,2.9444
7317,_SE3equcdEeet0YmmfbMwkw,CF2,3.8202
7318,_SE3equcdEeet0YmmfbMwkw,CF2,3.6807
7319,_SE3equcdEeet0YmmfbMwkw,CF2,2.7281
7320,_SE3equcdEeet0YmmfbMwkw,CF2,2.3865
7321,_SE3equcdEeet0YmmfbMwkw,CF2,3.1825
7322,_SE3equcdEeet0YmmfbMwkw,CF2,3.0129
7323,_SE3equcdEeet0YmmfbMwkw,CF2,2.9921
7324,_SE3equcdEeet0YmmfbMwkw,CF2,3.3422
7325,_SE3equcdEeet0YmmfbMwkw,CF2,4.8732
7326,_SE3equcdEeet0YmmfbMwkw,CF2,5.7387
7327,_SE3equcdEeet0YmmfbMwkw,CF2,6.4187
7328,_SE3equcdEeet0YmmfbMwkw,CF2,5.4956
7329,_SE3equcdEeet0YmmfbMwkw,CF2,7.9998
7330,_SE3equcdEeet0YmmfbMwkw,CF2,6.6631
7331,_SE3equcdEeet0YmmfbMwkw,CF2,7.5612
7332,_SE3equcdEeet0YmmfbMwkw,CF2,7.6901
7333,_SE3equcdEeet0YmmfbMwkw,CF2,7.5183
7334,_SE3equcdEeet0YmmfbMwkw,CF2,7.2615
7335,_SE3equcdEeet0YmmfbMwkw,CF2,6.8715
7336,_SE3equcdEeet0YmmfbMwkw,CF2,6.8266
7337,_SE3equcdEeet0YmmfbMwkw,CF2,5.8532
7338,_SE3equcdEeet0YmmfbMwkw,CF2,5.1324
7339,_SE3equcdEeet0YmmfbMwkw,CF2,5.0801
7340,_SE3equcdEeet0YmmfbMwkw,CF2,4.0125
7341,_SE3equcdEeet0YmmfbMwkw,CF2,3.8792
7342,_SE3equcdEeet0YmmfbMwkw,CF2,2.1054
7343,_SE3equcdEeet0YmmfbMwkw,CF2,1.9956
7344,_SE3equcdEeet0YmmfbMwkw,CF2,-0.2625
7345,_SE3equcdEeet0YmmfbMwkw,CF2,0.4159
7346,_SE3equcdEeet0YmmfbMwkw,CF2,1.2739
7347,_SE3equcdEeet0YmmfbMwkw,CF2,1.4923
7348,_SE3equcdEeet0YmmfbMwkw,CF2,0.7258
7349,_SE3equcdEeet0YmmfbMwkw,CF2,0.7876
7350,_SE3equcdEeet0YmmfbMwkw,CF2,1.6559
7351,_SE3equcdEeet0YmmfbMwkw,CF2,1.223
7352,_SE3equcdEeet0YmmfbMwkw,CF2,-1.021
7353,_SE3equcdEeet0YmmfbMwkw,CF2,-0.6714
7354,_SE3equcdEeet0YmmfbMwkw,CF2,-2.3057
7355,_SE3equcdEeet0YmmfbMwkw,CF2,-2.5348
7356,_SE3equcdEeet0YmmfbMwkw,CF2,-2.1257
7357,_SE3equcdEeet0YmmfbMwkw,CF2,-0.8245
7358,_SE3equcdEeet0YmmfbMwkw,CF2,-0.9112
7359,_SE3equcdEeet0YmmfbMwkw,CF2,-0.4764
7360,_SE3equcdEeet0YmmfbMwkw,CF2,-2.5202
7361,_SE3equcdEeet0YmmfbMwkw,CF2,-2.5352
7362,_SE3equcdEeet0YmmfbMwkw,CF2,-1.0059
7363,_SE3equcdEeet0YmmfbMwkw,CF2,1.8169
7364,_SE3equcdEeet0YmmfbMwkw,CF2,1.9825
7365,_SE3equcdEeet0YmmfbMwkw,CF2,1.1297
7366,_SE3equcdEeet0YmmfbMwkw,CF2,0.2913
7367,_SE3equcdEeet0YmmfbMwkw,CF2,-0.6045
7368,_SE3equcdEeet0YmmfbMwkw,CF2,0.5705
7369,_SE3equcdEeet0YmmfbMwkw,CF2,2.9953
7370,_SE3equcdEeet0YmmfbMwkw,CF2,2.084
7371,_SE3equcdEeet0YmmfbMwkw,CF2,2.6598
7372,_SE3equcdEeet0YmmfbMwkw,CF2,2.1213
7373,_SE4F4ucdEeet0YmmfbMwkw,CF3,5.7434
7374,_SE4F4ucdEeet0YmmfbMwkw,CF3,8.2077
7375,_SE4F4ucdEeet0YmmfbMwkw,CF3,7.7251
7376,_SE4F4ucdEeet0YmmfbMwkw,CF3,9.8493
7377,_SE4F4ucdEeet0YmmfbMwkw,CF3,9.175
7378,_SE4F4ucdEeet0YmmfbMwkw,CF3,10.1452
7379,_SE4F4ucdEeet0YmmfbMwkw,CF3,9.8077
7380,_SE4F4ucdEeet0YmmfbMwkw,CF3,9.2443
7381,_SE4F4ucdEeet0YmmfbMwkw,CF3,9.6172
7382,_SE4F4ucdEeet0YmmfbMwkw,CF3,8.2309
7383,_SE4F4ucdEeet0YmmfbMwkw,CF3,8.6842
7384,_SE4F4ucdEeet0YmmfbMwkw,CF3,7.1398
7385,_SE4F4ucdEeet0YmmfbMwkw,CF3,7.5008
7386,_SE4F4ucdEeet0YmmfbMwkw,CF3,9.1663
7387,_SE4F4ucdEeet0YmmfbMwkw,CF3,8.006
7388,_SE4F4ucdEeet0YmmfbMwkw,CF3,7.5303
7389,_SE4F4ucdEeet0YmmfbMwkw,CF3,7.4102
7390,_SE4F4ucdEeet0YmmfbMwkw,CF3,5.6733
7391,_SE4F4ucdEeet0YmmfbMwkw,CF3,5.8219
7392,_SE4F4ucdEeet0YmmfbMwkw,CF3,4.981
7393,_SE4F4ucdEeet0YmmfbMwkw,CF3,5.2879
7394,_SE4F4ucdEeet0YmmfbMwkw,CF3,4.5772
7395,_SE4F4ucdEeet0YmmfbMwkw,CF3,4.0334
7396,_SE4F4ucdEeet0YmmfbMwkw,CF3,4.1151
7397,_SE4F4ucdEeet0YmmfbMwkw,CF3,2.4533
7398,_SE4F4ucdEeet0YmmfbMwkw,CF3,2.4999
7399,_SE4F4ucdEeet0YmmfbMwkw,CF3,4.3895
7400,_SE4F4ucdEeet0YmmfbMwkw,CF3,5.5914
7401,_SE4F4ucdEeet0YmmfbMwkw,CF3,6.7993
7402,_SE4F4ucdEeet0YmmfbMwkw,CF3,8.9775
7403,_SE4F4ucdEeet0YmmfbMwkw,CF3,9.9504
7404,_SE4F4ucdEeet0YmmfbMwkw,CF3,8.2758
7405,_SE4F4ucdEeet0YmmfbMwkw,CF3,8.5057
7406,_SE4F4ucdEeet0YmmfbMwkw,CF3,9.6047
7407,_SE4F4ucdEeet0YmmfbMwkw,CF3,9.7168
7408,_SE4F4ucdEeet0YmmfbMwkw,CF3,10.954
7409,_SE4F4ucdEeet0YmmfbMwkw,CF3,12.6212
7410,_SE4F4ucdEeet0YmmfbMwkw,CF3,11.3603
7411,_SE4F4ucdEeet0YmmfbMwkw,CF3,9.0608
7412,_SE4F4ucdEeet0YmmfbMwkw,CF3,8.4576
7413,_SE4F4ucdEeet0YmmfbMwkw,CF3,5.7758
7414,_SE4F4ucdEeet0YmmfbMwkw,CF3,5.4483
7415,_SE4F4ucdEeet0YmmfbMwkw,CF3,6.998
7416,_SE4F4ucdEeet0YmmfbMwkw,CF3,5.9173
7417,_SE4F4ucdEeet0YmmfbMwkw,CF3,7.127
7418,_SE4F4ucdEeet0YmmfbMwkw,CF3,6.6611
7419,_SE4F4ucdEeet0YmmfbMwkw,CF3,5.9147
7420,_SE4F4ucdEeet0YmmfbMwkw,CF3,6.4519
7421,_SE4F4ucdEeet0YmmfbMwkw,CF3,5.2139
7422,_SE4F4ucdEeet0YmmfbMwkw,CF3,5.7771
7423,_SE4F4ucdEeet0YmmfbMwkw,CF3,9.0611
7424,_SE4F4ucdEeet0YmmfbMwkw,CF3,8.3019
7425,_SE4F4ucdEeet0YmmfbMwkw,CF3,8.6682
7426,_SE4F4ucdEeet0YmmfbMwkw,CF3,7.9532
7427,_SE4F4ucdEeet0YmmfbMwkw,CF3,9.1136
7428,_SE4F4ucdEeet0YmmfbMwkw,CF3,8.1362
7429,_SE4F4ucdEeet0YmmfbMwkw,CF3,8.3525
7430,_SE4F4ucdEeet0YmmfbMwkw,CF3,6.7283
7431,_SE4F4ucdEeet0YmmfbMwkw,CF3,6.4118
7432,_SE4F4ucdEeet0YmmfbMwkw,CF3,6.9392
7433,_SE4F4ucdEeet0YmmfbMwkw,CF3,6.3182
7434,_SE4F4ucdEeet0YmmfbMwkw,CF3,7.0057
7435,_SE4F4ucdEeet0YmmfbMwkw,CF3,6.4313
7436,_SE4F4ucdEeet0YmmfbMwkw,CF3,4.9228
7437,_SE4F4ucdEeet0YmmfbMwkw,CF3,4.0541
7438,_SE4F4ucdEeet0YmmfbMwkw,CF3,3.9096
7439,_SE4F4ucdEeet0YmmfbMwkw,CF3,5.1832
7440,_SE4F4ucdEeet0YmmfbMwkw,CF3,3.8807
7441,_SE4F4ucdEeet0YmmfbMwkw,CF3,4.5898
7442,_SE4F4ucdEeet0YmmfbMwkw,CF3,6.3581
7443,_SE4F4ucdEeet0YmmfbMwkw,CF3,8.5795
7444,_SE4F4ucdEeet0YmmfbMwkw,CF3,9.5374
7445,_SE4F4ucdEeet0YmmfbMwkw,CF3,8.5801
7446,_SE4F4ucdEeet0YmmfbMwkw,CF3,7.4981
7447,_SE4F4ucdEeet0YmmfbMwkw,CF3,6.6639
7448,_SE4F4ucdEeet0YmmfbMwkw,CF3,7.9327
7449,_SE4F4ucdEeet0YmmfbMwkw,CF3,9.318
7450,_SE4F4ucdEeet0YmmfbMwkw,CF3,8.9456
7451,_SE4F4ucdEeet0YmmfbMwkw,CF3,7.8181
7452,_SE4F4ucdEeet0YmmfbMwkw,CF3,8.7564
7453,_SE4F4ucdEeet0YmmfbMwkw,CF3,7.8382
7454,_SE4F4ucdEeet0YmmfbMwkw,CF3,9.3835
7455,_SE4F4ucdEeet0YmmfbMwkw,CF3,10.6477
7456,_SE4F4ucdEeet0YmmfbMwkw,CF3,9.485
