,Optimal_Affected_Component_Uid,Optimal_Failure,sqt
4434,_SE1B8ucdEeet0YmmfbMwkw,CF3,10.4766
4435,_SE1B8ucdEeet0YmmfbMwkw,CF3,10.2964
4436,_SE1B8ucdEeet0YmmfbMwkw,CF3,8.8011
4437,_SE1B8ucdEeet0YmmfbMwkw,CF3,8.2406
4438,_SE1B8ucdEeet0YmmfbMwkw,CF3,8.4266
4439,_SE1B8ucdEeet0YmmfbMwkw,CF3,11.1549
4440,_SE1B8ucdEeet0YmmfbMwkw,CF3,12.1037
4441,_SE1B8ucdEeet0YmmfbMwkw,CF3,12.5153
4442,_SE1B8ucdEeet0YmmfbMwkw,CF3,13.1662
4443,_SE1B8ucdEeet0YmmfbMwkw,CF3,12.6461
4444,_SE1B9ecdEeet0YmmfbMwkw,CF2,8.9723
4445,_SE1B9ecdEeet0YmmfbMwkw,CF2,9.2084
4446,_SE1B9ecdEeet0YmmfbMwkw,CF2,8.6958
4447,_SE1B9ecdEeet0YmmfbMwkw,CF2,8.8804
4448,_SE1B9ecdEeet0YmmfbMwkw,CF2,10.3575
4449,_SE1B9ecdEeet0YmmfbMwkw,CF2,11.4391
4450,_SE1B9ecdEeet0YmmfbMwkw,CF2,10.6643
4451,_SE1B9ecdEeet0YmmfbMwkw,CF2,10.3085
4452,_SE1B9ecdEeet0YmmfbMwkw,CF2,9.0438
4453,_SE1B9ecdEeet0YmmfbMwkw,CF2,9.0163
4454,_SE1B9ecdEeet0YmmfbMwkw,CF2,7.2142
4455,_SE1B9ecdEeet0YmmfbMwkw,CF2,6.0447
4456,_SE1B9ecdEeet0YmmfbMwkw,CF2,6.7285
4457,_SE1B9ecdEeet0YmmfbMwkw,CF2,7.3331
4458,_SE1B9ecdEeet0YmmfbMwkw,CF2,7.9179
4459,_SE1B9ecdEeet0YmmfbMwkw,CF2,7.814
4460,_SE1B9ecdEeet0YmmfbMwkw,CF2,7.4012
4461,_SE1B9ecdEeet0YmmfbMwkw,CF2,6.8517
4462,_SE1B9ecdEeet0YmmfbMwkw,CF2,5.9242
4463,_SE1B9ecdEeet0YmmfbMwkw,CF2,6.8545
4464,_SE1B9ecdEeet0YmmfbMwkw,CF2,7.695
4465,_SE1B9ecdEeet0YmmfbMwkw,CF2,7.8099
4466,_SE1B9ecdEeet0YmmfbMwkw,CF2,7.7701
4467,_SE1B9ecdEeet0YmmfbMwkw,CF2,6.7918
4468,_SE1B9ecdEeet0YmmfbMwkw,CF2,5.9614
4469,_SE1B9ecdEeet0YmmfbMwkw,CF2,6.5525
4470,_SE1B9ecdEeet0YmmfbMwkw,CF2,6.5788
4471,_SE1B9ecdEeet0YmmfbMwkw,CF2,8.2693
4472,_SE1B9ecdEeet0YmmfbMwkw,CF2,8.8346
4473,_SE1B9ecdEeet0YmmfbMwkw,CF2,8.4796
4474,_SE1B9ecdEeet0YmmfbMwkw,CF2,9.0269
4475,_SE1B9ecdEeet0YmmfbMwkw,CF2,8.8466
4476,_SE1B9ecdEeet0YmmfbMwkw,CF2,9.1001
4477,_SE1B9ecdEeet0YmmfbMwkw,CF2,8.1225
4478,_SE1B9ecdEeet0YmmfbMwkw,CF2,8.2196
4479,_SE1B9ecdEeet0YmmfbMwkw,CF2,8.2386
4480,_SE1B9ecdEeet0YmmfbMwkw,CF2,6.9161
4481,_SE1B9ecdEeet0YmmfbMwkw,CF2,5.8145
4482,_SE1B9ecdEeet0YmmfbMwkw,CF2,8.1695
4483,_SE1B9ecdEeet0YmmfbMwkw,CF2,8.3197
4484,_SE1B9ecdEeet0YmmfbMwkw,CF2,8.6163
4485,_SE1B9ecdEeet0YmmfbMwkw,CF2,7.5582
4486,_SE1B9ecdEeet0YmmfbMwkw,CF2,7.0919
4487,_SE1B9ecdEeet0YmmfbMwkw,CF2,7.8783
4488,_SE1B9ecdEeet0YmmfbMwkw,CF2,6.4374
4489,_SE1B9ecdEeet0YmmfbMwkw,CF2,6.6588
4490,_SE1B9ecdEeet0YmmfbMwkw,CF2,6.9069
4491,_SE1B9ecdEeet0YmmfbMwkw,CF2,8.4958
4492,_SE1B9ecdEeet0YmmfbMwkw,CF2,10.4479
4493,_SE1B9ecdEeet0YmmfbMwkw,CF2,10.1035
4494,_SE1B9ecdEeet0YmmfbMwkw,CF2,8.9898
4495,_SE1B9ecdEeet0YmmfbMwkw,CF2,7.5327
4496,_SE1B9ecdEeet0YmmfbMwkw,CF2,8.5553
4497,_SE1B9ecdEeet0YmmfbMwkw,CF2,6.885
4498,_SE1B9ecdEeet0YmmfbMwkw,CF2,6.3049
4499,_SE1B9ecdEeet0YmmfbMwkw,CF2,6.2253
4500,_SE1B9ecdEeet0YmmfbMwkw,CF2,8.7256
4501,_SE1B9ecdEeet0YmmfbMwkw,CF2,8.0576
4502,_SE1B9ecdEeet0YmmfbMwkw,CF2,9.0614
4503,_SE1B9ecdEeet0YmmfbMwkw,CF2,8.458
4504,_SE1B9ecdEeet0YmmfbMwkw,CF2,9.3459
4505,_SE1B9ecdEeet0YmmfbMwkw,CF2,7.7541
4506,_SE1B9ecdEeet0YmmfbMwkw,CF2,8.6895
4507,_SE1B9ecdEeet0YmmfbMwkw,CF2,7.8589
4508,_SE1B9ecdEeet0YmmfbMwkw,CF2,6.4576
4509,_SE1B9ecdEeet0YmmfbMwkw,CF2,5.1982
4510,_SE1B9ecdEeet0YmmfbMwkw,CF2,7.5974
4511,_SE1B9ecdEeet0YmmfbMwkw,CF2,9.191
4512,_SE1B9ecdEeet0YmmfbMwkw,CF2,7.5773
4513,_SE1B9ecdEeet0YmmfbMwkw,CF2,6.7566
4514,_SE1B9ecdEeet0YmmfbMwkw,CF2,7.4328
4515,_SE1B9ecdEeet0YmmfbMwkw,CF2,6.8253
4516,_SE1B9ecdEeet0YmmfbMwkw,CF2,8.1799
4517,_SE1B9ecdEeet0YmmfbMwkw,CF2,8.2265
4518,_SE1B9ecdEeet0YmmfbMwkw,CF2,9.7521
4519,_SE1B9ecdEeet0YmmfbMwkw,CF2,11.1541
4520,_SE1B9ecdEeet0YmmfbMwkw,CF2,11.0419
4521,_SE1B9ecdEeet0YmmfbMwkw,CF2,10.453
4522,_SE1B9ecdEeet0YmmfbMwkw,CF2,10.1377
4523,_SE1B9ecdEeet0YmmfbMwkw,CF2,9.3258
4524,_SE1B9ecdEeet0YmmfbMwkw,CF2,10.0826
4525,_SE1B9ecdEeet0YmmfbMwkw,CF2,9.7074
4526,_SE1B9ecdEeet0YmmfbMwkw,CF2,8.5511
4527,_SE1B9ecdEeet0YmmfbMwkw,CF2,8.9079
4528,_SE1B9ecdEeet0YmmfbMwkw,CF2,6.954
4529,_SE1B9ecdEeet0YmmfbMwkw,CF2,8.2361
4530,_SE1B9ecdEeet0YmmfbMwkw,CF2,8.3517
4531,_SE1B9ecdEeet0YmmfbMwkw,CF2,9.0765
4532,_SE1B9ecdEeet0YmmfbMwkw,CF2,8.4621
4533,_SE1B9ecdEeet0YmmfbMwkw,CF2,8.7981
4534,_SE1B9ecdEeet0YmmfbMwkw,CF2,8.0296
4535,_SE1B9ecdEeet0YmmfbMwkw,CF2,7.7546
4536,_SE1B9ecdEeet0YmmfbMwkw,CF2,8.7411
4537,_SE1B9ecdEeet0YmmfbMwkw,CF2,9.0835
4538,_SE1B9ecdEeet0YmmfbMwkw,CF2,7.0038
4539,_SE1B9ecdEeet0YmmfbMwkw,CF2,6.7819
4540,_SE1B9ecdEeet0YmmfbMwkw,CF2,7.3073
4541,_SE1B9ecdEeet0YmmfbMwkw,CF2,5.3978
4542,_SE1B9ecdEeet0YmmfbMwkw,CF2,6.0011
4543,_SE1B9ecdEeet0YmmfbMwkw,CF2,6.8939
4544,_SE1B9ecdEeet0YmmfbMwkw,CF2,6.8645
4545,_SE1CB-cdEeet0YmmfbMwkw,CF1,6.4351
4546,_SE1CB-cdEeet0YmmfbMwkw,CF1,7.2471
4547,_SE1CB-cdEeet0YmmfbMwkw,CF1,5.7286
4548,_SE1CB-cdEeet0YmmfbMwkw,CF1,7.5058
4549,_SE1CB-cdEeet0YmmfbMwkw,CF1,8.054
4550,_SE1CB-cdEeet0YmmfbMwkw,CF1,8.0226
4551,_SE1CB-cdEeet0YmmfbMwkw,CF1,8.0942
4552,_SE1CB-cdEeet0YmmfbMwkw,CF1,8.5533
4553,_SE1CB-cdEeet0YmmfbMwkw,CF1,7.9421
4554,_SE1CB-cdEeet0YmmfbMwkw,CF1,7.8428
4555,_SE1CB-cdEeet0YmmfbMwkw,CF1,7.5747
4556,_SE1CB-cdEeet0YmmfbMwkw,CF1,8.0057
4557,_SE1CB-cdEeet0YmmfbMwkw,CF1,8.5276
4558,_SE1CB-cdEeet0YmmfbMwkw,CF1,6.9511
4559,_SE1CB-cdEeet0YmmfbMwkw,CF1,8.9036
4560,_SE1CB-cdEeet0YmmfbMwkw,CF1,8.4465
4561,_SE1CB-cdEeet0YmmfbMwkw,CF1,7.2275
4562,_SE1CB-cdEeet0YmmfbMwkw,CF1,7.3899
4563,_SE1CB-cdEeet0YmmfbMwkw,CF1,5.3842
4564,_SE1CB-cdEeet0YmmfbMwkw,CF1,5.8847
4565,_SE1CB-cdEeet0YmmfbMwkw,CF1,5.7767
4566,_SE1CB-cdEeet0YmmfbMwkw,CF1,5.4987
4567,_SE1CB-cdEeet0YmmfbMwkw,CF1,4.8454
4568,_SE1CB-cdEeet0YmmfbMwkw,CF1,5.056
4569,_SE1CB-cdEeet0YmmfbMwkw,CF1,4.5006
4570,_SE1CB-cdEeet0YmmfbMwkw,CF1,4.4374
4571,_SE1CB-cdEeet0YmmfbMwkw,CF1,2.3836
4572,_SE1CB-cdEeet0YmmfbMwkw,CF1,2.5159
4573,_SE1CB-cdEeet0YmmfbMwkw,CF1,1.9256
4574,_SE1CB-cdEeet0YmmfbMwkw,CF1,1.6149
4575,_SE1CB-cdEeet0YmmfbMwkw,CF1,2.2737
4576,_SE1CB-cdEeet0YmmfbMwkw,CF1,3.9486
4577,_SE1CB-cdEeet0YmmfbMwkw,CF1,3.4361
4578,_SE1CB-cdEeet0YmmfbMwkw,CF1,3.3171
4579,_SE1CB-cdEeet0YmmfbMwkw,CF1,5.5613
4580,_SE1CB-cdEeet0YmmfbMwkw,CF1,4.8828
4581,_SE1CB-cdEeet0YmmfbMwkw,CF1,4.7357
4582,_SE1CB-cdEeet0YmmfbMwkw,CF1,6.9913
4583,_SE1CB-cdEeet0YmmfbMwkw,CF1,7.6047
4584,_SE1CB-cdEeet0YmmfbMwkw,CF1,7.8977
4585,_SE1CB-cdEeet0YmmfbMwkw,CF1,7.6184
4586,_SE1CB-cdEeet0YmmfbMwkw,CF1,6.9196
4587,_SE1CB-cdEeet0YmmfbMwkw,CF1,5.1213
4588,_SE1CB-cdEeet0YmmfbMwkw,CF1,6.8847
4589,_SE1CB-cdEeet0YmmfbMwkw,CF1,7.716
4590,_SE1CB-cdEeet0YmmfbMwkw,CF1,9.0296
4591,_SE1CB-cdEeet0YmmfbMwkw,CF1,9.6526
4592,_SE1CB-cdEeet0YmmfbMwkw,CF1,10.1318
4593,_SE1CB-cdEeet0YmmfbMwkw,CF1,10.3048
4594,_SE1CB-cdEeet0YmmfbMwkw,CF1,9.3219
4595,_SE1CB-cdEeet0YmmfbMwkw,CF1,9.8927
4596,_SE1CB-cdEeet0YmmfbMwkw,CF1,9.1507
4597,_SE1CB-cdEeet0YmmfbMwkw,CF1,9.924
4598,_SE1CB-cdEeet0YmmfbMwkw,CF1,10.4743
4599,_SE1CB-cdEeet0YmmfbMwkw,CF1,9.7931
4600,_SE1CB-cdEeet0YmmfbMwkw,CF1,10.0619
4601,_SE1CB-cdEeet0YmmfbMwkw,CF1,7.7975
4602,_SE1CB-cdEeet0YmmfbMwkw,CF1,9.1823
4603,_SE1CB-cdEeet0YmmfbMwkw,CF1,9.364
4604,_SE1CB-cdEeet0YmmfbMwkw,CF1,9.8589
4605,_SE1CB-cdEeet0YmmfbMwkw,CF1,8.7142
4606,_SE1CB-cdEeet0YmmfbMwkw,CF1,7.298
4607,_SE1CB-cdEeet0YmmfbMwkw,CF1,7.7108
4608,_SE1CB-cdEeet0YmmfbMwkw,CF1,7.7132
4609,_SE1CB-cdEeet0YmmfbMwkw,CF1,7.6022
4610,_SE1CB-cdEeet0YmmfbMwkw,CF1,7.0021
4611,_SE1CB-cdEeet0YmmfbMwkw,CF1,7.262
4612,_SE1CB-cdEeet0YmmfbMwkw,CF1,5.4937
4613,_SE1CB-cdEeet0YmmfbMwkw,CF1,6.5795
4614,_SE1CB-cdEeet0YmmfbMwkw,CF1,6.9302
4615,_SE1CB-cdEeet0YmmfbMwkw,CF1,6.1926
4616,_SE1CB-cdEeet0YmmfbMwkw,CF1,5.5142
4617,_SE1CB-cdEeet0YmmfbMwkw,CF1,6.4307
4618,_SE1CB-cdEeet0YmmfbMwkw,CF1,7.2989
4619,_SE1CB-cdEeet0YmmfbMwkw,CF1,7.9428
4620,_SE1CB-cdEeet0YmmfbMwkw,CF1,7.8837
4621,_SE1CB-cdEeet0YmmfbMwkw,CF1,6.332
4622,_SE1CB-cdEeet0YmmfbMwkw,CF1,6.5169
4623,_SE1CB-cdEeet0YmmfbMwkw,CF1,7.6492
4624,_SE1CB-cdEeet0YmmfbMwkw,CF1,9.181
4625,_SE1CB-cdEeet0YmmfbMwkw,CF1,8.161
4626,_SE1CB-cdEeet0YmmfbMwkw,CF1,8.2645
4627,_SE1CB-cdEeet0YmmfbMwkw,CF1,6.1747
4628,_SE1CB-cdEeet0YmmfbMwkw,CF1,7.0622
4629,_SE1CB-cdEeet0YmmfbMwkw,CF1,6.7856
4630,_SE1CB-cdEeet0YmmfbMwkw,CF1,6.1153
4631,_SE1CB-cdEeet0YmmfbMwkw,CF1,6.4218
4632,_SE1CB-cdEeet0YmmfbMwkw,CF1,6.1927
4633,_SE1CB-cdEeet0YmmfbMwkw,CF1,7.2392
4634,_SE1CB-cdEeet0YmmfbMwkw,CF1,6.7139
4635,_SE1CB-cdEeet0YmmfbMwkw,CF1,6.7084
4636,_SE1CB-cdEeet0YmmfbMwkw,CF1,9.3256
4637,_SE1CB-cdEeet0YmmfbMwkw,CF1,9.3057
4638,_SE1CB-cdEeet0YmmfbMwkw,CF1,9.2409
4639,_SE1CB-cdEeet0YmmfbMwkw,CF1,9.6749
4640,_SE1CB-cdEeet0YmmfbMwkw,CF1,8.5014
4641,_SE1CB-cdEeet0YmmfbMwkw,CF1,9.2067
4642,_SE1CB-cdEeet0YmmfbMwkw,CF1,8.6675
4643,_SE1CB-cdEeet0YmmfbMwkw,CF1,9.3594
4644,_SE1CB-cdEeet0YmmfbMwkw,CF1,8.2503
4645,_SE1CB-cdEeet0YmmfbMwkw,CF1,8.6198
4646,_SE1CCecdEeet0YmmfbMwkw,CF3,13.0825
4647,_SE1CCecdEeet0YmmfbMwkw,CF3,13.0548
4648,_SE1CCecdEeet0YmmfbMwkw,CF3,12.1427
4649,_SE1CCecdEeet0YmmfbMwkw,CF3,12.0283
4650,_SE1CCecdEeet0YmmfbMwkw,CF3,12.3745
4651,_SE1CCecdEeet0YmmfbMwkw,CF3,11.7685
4652,_SE1CCecdEeet0YmmfbMwkw,CF3,13.2611
4653,_SE1CCecdEeet0YmmfbMwkw,CF3,14.7015
4654,_SE1CCecdEeet0YmmfbMwkw,CF3,14.3038
4655,_SE1CCecdEeet0YmmfbMwkw,CF3,13.8545
4656,_SE1CCecdEeet0YmmfbMwkw,CF3,13.1385
4657,_SE1CCecdEeet0YmmfbMwkw,CF3,13.7034
4658,_SE1CCecdEeet0YmmfbMwkw,CF3,14.4688
4659,_SE1CCecdEeet0YmmfbMwkw,CF3,13.5415
4660,_SE1CCecdEeet0YmmfbMwkw,CF3,13.3098
4661,_SE1CCecdEeet0YmmfbMwkw,CF3,14.6094
4662,_SE1CCecdEeet0YmmfbMwkw,CF3,14.492
4663,_SE1CCecdEeet0YmmfbMwkw,CF3,16.9467
4664,_SE1CCecdEeet0YmmfbMwkw,CF3,18.259
4665,_SE1CCecdEeet0YmmfbMwkw,CF3,17.0874
4666,_SE1CCecdEeet0YmmfbMwkw,CF3,16.9379
4667,_SE1CCecdEeet0YmmfbMwkw,CF3,16.7078
4668,_SE1CCecdEeet0YmmfbMwkw,CF3,15.6482
4669,_SE1CCecdEeet0YmmfbMwkw,CF3,16.6036
4670,_SE1CCecdEeet0YmmfbMwkw,CF3,15.8616
4671,_SE1CCecdEeet0YmmfbMwkw,CF3,13.992
4672,_SE1CCecdEeet0YmmfbMwkw,CF3,14.5311
4673,_SE1CCecdEeet0YmmfbMwkw,CF3,12.4641
4674,_SE1CCecdEeet0YmmfbMwkw,CF3,11.9904
4675,_SE1CCecdEeet0YmmfbMwkw,CF3,11.438
4676,_SE1CCecdEeet0YmmfbMwkw,CF3,11.3494
4677,_SE1CCecdEeet0YmmfbMwkw,CF3,10.3849
4678,_SE1CCecdEeet0YmmfbMwkw,CF3,8.6812
4679,_SE1CCecdEeet0YmmfbMwkw,CF3,8.5671
4680,_SE1CCecdEeet0YmmfbMwkw,CF3,8.0165
4681,_SE1CCecdEeet0YmmfbMwkw,CF3,7.5801
4682,_SE1CCecdEeet0YmmfbMwkw,CF3,9.0077
4683,_SE1CCecdEeet0YmmfbMwkw,CF3,9.6568
4684,_SE1CCecdEeet0YmmfbMwkw,CF3,9.5749
4685,_SE1CCecdEeet0YmmfbMwkw,CF3,9.8127
4686,_SE1CCecdEeet0YmmfbMwkw,CF3,9.1083
4687,_SE1CCecdEeet0YmmfbMwkw,CF3,9.5318
4688,_SE1CCecdEeet0YmmfbMwkw,CF3,8.9988
4689,_SE1CCecdEeet0YmmfbMwkw,CF3,8.5926
4690,_SE1CCecdEeet0YmmfbMwkw,CF3,9.354
4691,_SE1CCecdEeet0YmmfbMwkw,CF3,10.7042
4692,_SE1CCecdEeet0YmmfbMwkw,CF3,8.579
4693,_SE1CCecdEeet0YmmfbMwkw,CF3,8.5876
4694,_SE1CCecdEeet0YmmfbMwkw,CF3,9.0145
4695,_SE1CCecdEeet0YmmfbMwkw,CF3,9.2838
4696,_SE1CCecdEeet0YmmfbMwkw,CF3,9.3765
4697,_SE1CCecdEeet0YmmfbMwkw,CF3,9.1091
4698,_SE1CCecdEeet0YmmfbMwkw,CF3,7.9817
4699,_SE1CCecdEeet0YmmfbMwkw,CF3,6.9887
4700,_SE1CCecdEeet0YmmfbMwkw,CF3,8.1034
4701,_SE1CCecdEeet0YmmfbMwkw,CF3,10.7591
4702,_SE1CCecdEeet0YmmfbMwkw,CF3,9.7705
4703,_SE1CCecdEeet0YmmfbMwkw,CF3,9.0085
4704,_SE1CCecdEeet0YmmfbMwkw,CF3,10.5078
4705,_SE1CCecdEeet0YmmfbMwkw,CF3,10.5173
4706,_SE1CCecdEeet0YmmfbMwkw,CF3,12.0092
4707,_SE1CCecdEeet0YmmfbMwkw,CF3,14.2048
4708,_SE1CCecdEeet0YmmfbMwkw,CF3,12.0662
4709,_SE1CCecdEeet0YmmfbMwkw,CF3,11.1597
4710,_SE1CCecdEeet0YmmfbMwkw,CF3,11.1097
4711,_SE1CCecdEeet0YmmfbMwkw,CF3,11.1082
4712,_SE1CCecdEeet0YmmfbMwkw,CF3,12.4478
4713,_SE1CCecdEeet0YmmfbMwkw,CF3,11.0209
4714,_SE1CCecdEeet0YmmfbMwkw,CF3,10.633
4715,_SE1CCecdEeet0YmmfbMwkw,CF3,9.3537
4716,_SE1CCecdEeet0YmmfbMwkw,CF3,10.6043
4717,_SE1CCecdEeet0YmmfbMwkw,CF3,9.4749
4718,_SE1CCecdEeet0YmmfbMwkw,CF3,9.4252
4719,_SE1CCecdEeet0YmmfbMwkw,CF3,10.5002
4720,_SE1CCecdEeet0YmmfbMwkw,CF3,11.8841
4721,_SE1CCecdEeet0YmmfbMwkw,CF3,11.1683
4722,_SE1CCecdEeet0YmmfbMwkw,CF3,11.8819
4723,_SE1CCecdEeet0YmmfbMwkw,CF3,12.8486
4724,_SE1CCecdEeet0YmmfbMwkw,CF3,12.6311
4725,_SE1CCecdEeet0YmmfbMwkw,CF3,13.2442
4726,_SE1CCecdEeet0YmmfbMwkw,CF3,11.3325
4727,_SE1CCecdEeet0YmmfbMwkw,CF3,9.7891
4728,_SE1CCecdEeet0YmmfbMwkw,CF3,9.633
4729,_SE1CCecdEeet0YmmfbMwkw,CF3,8.5533
4730,_SE1CCecdEeet0YmmfbMwkw,CF3,7.5975
4731,_SE1CCecdEeet0YmmfbMwkw,CF3,7.8264
4732,_SE1CCecdEeet0YmmfbMwkw,CF3,7.4291
4733,_SE1CCecdEeet0YmmfbMwkw,CF3,8.9663
4734,_SE1CCecdEeet0YmmfbMwkw,CF3,11.9702
4735,_SE1CCecdEeet0YmmfbMwkw,CF3,12.6851
4736,_SE1CCecdEeet0YmmfbMwkw,CF3,13.409
4737,_SE1CCecdEeet0YmmfbMwkw,CF3,11.2392
4738,_SE1CCecdEeet0YmmfbMwkw,CF3,10.7653
4739,_SE1CCecdEeet0YmmfbMwkw,CF3,11.2124
4740,_SE1CCecdEeet0YmmfbMwkw,CF3,12.7625
4741,_SE1CCecdEeet0YmmfbMwkw,CF3,13.6428
4742,_SE1CCecdEeet0YmmfbMwkw,CF3,13.337
4743,_SE1CCecdEeet0YmmfbMwkw,CF3,15.2613
4744,_SE1CCecdEeet0YmmfbMwkw,CF3,15.1997
4745,_SE1CCecdEeet0YmmfbMwkw,CF3,16.3152
4746,_SE1CCecdEeet0YmmfbMwkw,CF3,14.249
4747,_SE1CDecdEeet0YmmfbMwkw,CF3,4.653
4748,_SE1CDecdEeet0YmmfbMwkw,CF3,4.8339
4749,_SE1CDecdEeet0YmmfbMwkw,CF3,5.7752
4750,_SE1CDecdEeet0YmmfbMwkw,CF3,5.5705
4751,_SE1CDecdEeet0YmmfbMwkw,CF3,6.8285
4752,_SE1CDecdEeet0YmmfbMwkw,CF3,6.0513
4753,_SE1CDecdEeet0YmmfbMwkw,CF3,5.4472
4754,_SE1CDecdEeet0YmmfbMwkw,CF3,6.4191
4755,_SE1CDecdEeet0YmmfbMwkw,CF3,6.5052
4756,_SE1CDecdEeet0YmmfbMwkw,CF3,7.5171
4757,_SE1CDecdEeet0YmmfbMwkw,CF3,6.7885
4758,_SE1CDecdEeet0YmmfbMwkw,CF3,7.2507
4759,_SE1CDecdEeet0YmmfbMwkw,CF3,6.4695
4760,_SE1CDecdEeet0YmmfbMwkw,CF3,4.7781
4761,_SE1CDecdEeet0YmmfbMwkw,CF3,4.2671
4762,_SE1CDecdEeet0YmmfbMwkw,CF3,4.9134
4763,_SE1CDecdEeet0YmmfbMwkw,CF3,4.7984
4764,_SE1CDecdEeet0YmmfbMwkw,CF3,4.2309
4765,_SE1CDecdEeet0YmmfbMwkw,CF3,4.4066
4766,_SE1CDecdEeet0YmmfbMwkw,CF3,4.4688
4767,_SE1CDecdEeet0YmmfbMwkw,CF3,5.0014
4768,_SE1CDecdEeet0YmmfbMwkw,CF3,3.9619
4769,_SE1CDecdEeet0YmmfbMwkw,CF3,3.387
4770,_SE1CDecdEeet0YmmfbMwkw,CF3,3.4129
4771,_SE1CDecdEeet0YmmfbMwkw,CF3,4.7328
4772,_SE1CDecdEeet0YmmfbMwkw,CF3,5.7129
4773,_SE1CDecdEeet0YmmfbMwkw,CF3,4.0136
4774,_SE1CDecdEeet0YmmfbMwkw,CF3,3.7302
4775,_SE1CDecdEeet0YmmfbMwkw,CF3,4.0535
4776,_SE1CDecdEeet0YmmfbMwkw,CF3,3.7727
4777,_SE1CDecdEeet0YmmfbMwkw,CF3,3.1681
4778,_SE1CDecdEeet0YmmfbMwkw,CF3,2.9362
4779,_SE1CDecdEeet0YmmfbMwkw,CF3,2.9399
4780,_SE1CDecdEeet0YmmfbMwkw,CF3,3.8207
4781,_SE1CDecdEeet0YmmfbMwkw,CF3,4.4822
4782,_SE1CDecdEeet0YmmfbMwkw,CF3,4.9634
4783,_SE1CDecdEeet0YmmfbMwkw,CF3,4.0803
4784,_SE1CDecdEeet0YmmfbMwkw,CF3,3.9568
4785,_SE1CDecdEeet0YmmfbMwkw,CF3,3.0379
4786,_SE1CDecdEeet0YmmfbMwkw,CF3,1.8538
4787,_SE1CDecdEeet0YmmfbMwkw,CF3,2.9236
4788,_SE1CDecdEeet0YmmfbMwkw,CF3,2.8446
4789,_SE1CDecdEeet0YmmfbMwkw,CF3,2.4598
4790,_SE1CDecdEeet0YmmfbMwkw,CF3,0.9851
4791,_SE1CDecdEeet0YmmfbMwkw,CF3,2.3714
4792,_SE1CDecdEeet0YmmfbMwkw,CF3,2.9753
4793,_SE1CDecdEeet0YmmfbMwkw,CF3,3.7186
4794,_SE1CDecdEeet0YmmfbMwkw,CF3,4.7554
4795,_SE1CDecdEeet0YmmfbMwkw,CF3,4.3866
4796,_SE1CDecdEeet0YmmfbMwkw,CF3,4.3916
4797,_SE1CDecdEeet0YmmfbMwkw,CF3,2.6705
4798,_SE1CDecdEeet0YmmfbMwkw,CF3,2.4621
4799,_SE1CDecdEeet0YmmfbMwkw,CF3,3.6827
4800,_SE1CDecdEeet0YmmfbMwkw,CF3,4.1305
4801,_SE1CDecdEeet0YmmfbMwkw,CF3,4.4672
4802,_SE1CDecdEeet0YmmfbMwkw,CF3,6.1397
4803,_SE1CDecdEeet0YmmfbMwkw,CF3,6.4797
4804,_SE1CDecdEeet0YmmfbMwkw,CF3,7.304
4805,_SE1CDecdEeet0YmmfbMwkw,CF3,8.2578
4806,_SE1CDecdEeet0YmmfbMwkw,CF3,6.8917
4807,_SE1CDecdEeet0YmmfbMwkw,CF3,6.6137
4808,_SE1CDecdEeet0YmmfbMwkw,CF3,6.2876
4809,_SE1CDecdEeet0YmmfbMwkw,CF3,6.8137
4810,_SE1CDecdEeet0YmmfbMwkw,CF3,7.1212
4811,_SE1CDecdEeet0YmmfbMwkw,CF3,6.5512
4812,_SE1CDecdEeet0YmmfbMwkw,CF3,7.0626
4813,_SE1CDecdEeet0YmmfbMwkw,CF3,6.8667
4814,_SE1CDecdEeet0YmmfbMwkw,CF3,5.1911
4815,_SE1CDecdEeet0YmmfbMwkw,CF3,5.5966
4816,_SE1CDecdEeet0YmmfbMwkw,CF3,5.1637
4817,_SE1CDecdEeet0YmmfbMwkw,CF3,4.7681
4818,_SE1CDecdEeet0YmmfbMwkw,CF3,4.4083
4819,_SE1CDecdEeet0YmmfbMwkw,CF3,5.1775
4820,_SE1CDecdEeet0YmmfbMwkw,CF3,5.2366
4821,_SE1CDecdEeet0YmmfbMwkw,CF3,4.8014
4822,_SE1CDecdEeet0YmmfbMwkw,CF3,5.3322
4823,_SE1CDecdEeet0YmmfbMwkw,CF3,4.6
4824,_SE1CDecdEeet0YmmfbMwkw,CF3,5.4572
4825,_SE1CDecdEeet0YmmfbMwkw,CF3,6.0145
4826,_SE1CDecdEeet0YmmfbMwkw,CF3,4.8381
4827,_SE1CDecdEeet0YmmfbMwkw,CF3,0.9162
4828,_SE1CDecdEeet0YmmfbMwkw,CF3,1.1091
4829,_SE1CDecdEeet0YmmfbMwkw,CF3,1.883
4830,_SE1CDecdEeet0YmmfbMwkw,CF3,3.4333
4831,_SE1CDecdEeet0YmmfbMwkw,CF3,3.2457
4832,_SE1CDecdEeet0YmmfbMwkw,CF3,3.8582
4833,_SE1CDecdEeet0YmmfbMwkw,CF3,3.5995
4834,_SE1CDecdEeet0YmmfbMwkw,CF3,2.3064
4835,_SE1CDecdEeet0YmmfbMwkw,CF3,3.0247
4836,_SE1CDecdEeet0YmmfbMwkw,CF3,2.8264
4837,_SE1CDecdEeet0YmmfbMwkw,CF3,1.8722
4838,_SE1CDecdEeet0YmmfbMwkw,CF3,0.8289
