,Optimal_Affected_Component_Uid,Optimal_Failure,sqt
19181,_SEu7tecdEeet0YmmfbMwkw,CF3,3.4022
19182,_SEu7tecdEeet0YmmfbMwkw,CF3,3.4216
19183,_SEu7tecdEeet0YmmfbMwkw,CF3,3.3893
19184,_SEu7tecdEeet0YmmfbMwkw,CF3,3.4667
19185,_SEu7tecdEeet0YmmfbMwkw,CF3,3.2923
19186,_SEu7tecdEeet0YmmfbMwkw,CF3,3.8489
19187,_SEu7tecdEeet0YmmfbMwkw,CF3,3.4774
19188,_SEu7tecdEeet0YmmfbMwkw,CF3,3.5939
19189,_SEu7tecdEeet0YmmfbMwkw,CF3,3.0251
19190,_SEu7uucdEeet0YmmfbMwkw,CF1,3.0964
19191,_SEu7uucdEeet0YmmfbMwkw,CF1,2.8655
19192,_SEu7uucdEeet0YmmfbMwkw,CF1,3.0181
19193,_SEu7uucdEeet0YmmfbMwkw,CF1,2.8664
19194,_SEu7uucdEeet0YmmfbMwkw,CF1,3.3609
19195,_SEu7uucdEeet0YmmfbMwkw,CF1,3.7181
19196,_SEu7uucdEeet0YmmfbMwkw,CF1,2.6047
19197,_SEu7uucdEeet0YmmfbMwkw,CF1,2.9651
19198,_SEu7uucdEeet0YmmfbMwkw,CF1,3.3653
19199,_SEu7uucdEeet0YmmfbMwkw,CF1,2.6008
19200,_SEu7uucdEeet0YmmfbMwkw,CF1,3.0811
19201,_SEu7uucdEeet0YmmfbMwkw,CF1,3.2026
19202,_SEu7uucdEeet0YmmfbMwkw,CF1,3.3416
19203,_SEu7uucdEeet0YmmfbMwkw,CF1,2.5473
19204,_SEu7uucdEeet0YmmfbMwkw,CF1,2.5415
19205,_SEu7uucdEeet0YmmfbMwkw,CF1,2.5649
19206,_SEu7uucdEeet0YmmfbMwkw,CF1,2.7083
19207,_SEu7uucdEeet0YmmfbMwkw,CF1,2.7387
19208,_SEu7uucdEeet0YmmfbMwkw,CF1,2.1597
19209,_SEu7uucdEeet0YmmfbMwkw,CF1,3.8664
19210,_SEu7uucdEeet0YmmfbMwkw,CF1,2.8987
19211,_SEu7uucdEeet0YmmfbMwkw,CF1,2.765
19212,_SEu7uucdEeet0YmmfbMwkw,CF1,2.5252
19213,_SEu7uucdEeet0YmmfbMwkw,CF1,3.7601
19214,_SEu7uucdEeet0YmmfbMwkw,CF1,3.6921
19215,_SEu7uucdEeet0YmmfbMwkw,CF1,2.8991
19216,_SEu7uucdEeet0YmmfbMwkw,CF1,3.1734
19217,_SEu7uucdEeet0YmmfbMwkw,CF1,2.5186
19218,_SEu7uucdEeet0YmmfbMwkw,CF1,2.6443
19219,_SEu7uucdEeet0YmmfbMwkw,CF1,3.2189
19220,_SEu7uucdEeet0YmmfbMwkw,CF1,2.6154
19221,_SEu7uucdEeet0YmmfbMwkw,CF1,2.9611
19222,_SEu7uucdEeet0YmmfbMwkw,CF1,2.6924
19223,_SEu7uucdEeet0YmmfbMwkw,CF1,2.7653
19224,_SEu7uucdEeet0YmmfbMwkw,CF1,3.1726
19225,_SEu7uucdEeet0YmmfbMwkw,CF1,2.8306
19226,_SEu7uucdEeet0YmmfbMwkw,CF1,3.298
19227,_SEu7uucdEeet0YmmfbMwkw,CF1,3.2691
19228,_SEu7uucdEeet0YmmfbMwkw,CF1,2.7301
19229,_SEu7uucdEeet0YmmfbMwkw,CF1,3.101
19230,_SEu7uucdEeet0YmmfbMwkw,CF1,3.3539
19231,_SEu7uucdEeet0YmmfbMwkw,CF1,2.4806
19232,_SEu7uucdEeet0YmmfbMwkw,CF1,2.6846
19233,_SEu7uucdEeet0YmmfbMwkw,CF1,3.1425
19234,_SEu7uucdEeet0YmmfbMwkw,CF1,3.639
19235,_SEu7uucdEeet0YmmfbMwkw,CF1,2.3393
19236,_SEu7uucdEeet0YmmfbMwkw,CF1,3.0394
19237,_SEu7uucdEeet0YmmfbMwkw,CF1,3.0173
19238,_SEu7uucdEeet0YmmfbMwkw,CF1,2.9621
19239,_SEu7uucdEeet0YmmfbMwkw,CF1,3.1338
19240,_SEu7uucdEeet0YmmfbMwkw,CF1,2.9405
19241,_SEu7uucdEeet0YmmfbMwkw,CF1,3.2737
19242,_SEu7uucdEeet0YmmfbMwkw,CF1,2.8342
19243,_SEu7uucdEeet0YmmfbMwkw,CF1,2.4681
19244,_SEu7uucdEeet0YmmfbMwkw,CF1,2.9204
19245,_SEu7uucdEeet0YmmfbMwkw,CF1,3.022
19246,_SEu7uucdEeet0YmmfbMwkw,CF1,2.8151
19247,_SEu7uucdEeet0YmmfbMwkw,CF1,2.975
19248,_SEu7uucdEeet0YmmfbMwkw,CF1,3.4198
19249,_SEu7uucdEeet0YmmfbMwkw,CF1,3.4268
19250,_SEu7uucdEeet0YmmfbMwkw,CF1,3.0535
19251,_SEu7uucdEeet0YmmfbMwkw,CF1,3.3554
19252,_SEu7uucdEeet0YmmfbMwkw,CF1,2.1178
19253,_SEu7uucdEeet0YmmfbMwkw,CF1,3.0003
19254,_SEu7uucdEeet0YmmfbMwkw,CF1,3.1952
19255,_SEu7uucdEeet0YmmfbMwkw,CF1,2.8481
19256,_SEu7uucdEeet0YmmfbMwkw,CF1,2.6977
19257,_SEu7uucdEeet0YmmfbMwkw,CF1,3.1737
19258,_SEu7uucdEeet0YmmfbMwkw,CF1,3.0418
19259,_SEu7uucdEeet0YmmfbMwkw,CF1,3.2644
19260,_SEu7uucdEeet0YmmfbMwkw,CF1,3.4653
19261,_SEu7uucdEeet0YmmfbMwkw,CF1,3.0362
19262,_SEu7uucdEeet0YmmfbMwkw,CF1,2.9838
19263,_SEu7uucdEeet0YmmfbMwkw,CF1,3.2598
19264,_SEu7uucdEeet0YmmfbMwkw,CF1,2.7212
19265,_SEu7uucdEeet0YmmfbMwkw,CF1,3.4992
19266,_SEu7uucdEeet0YmmfbMwkw,CF1,3.7839
19267,_SEu7uucdEeet0YmmfbMwkw,CF1,2.9887
19268,_SEu7uucdEeet0YmmfbMwkw,CF1,3.0594
19269,_SEu7uucdEeet0YmmfbMwkw,CF1,2.5249
19270,_SEu7uucdEeet0YmmfbMwkw,CF1,2.5292
19271,_SEu7uucdEeet0YmmfbMwkw,CF1,2.7929
19272,_SEu7uucdEeet0YmmfbMwkw,CF1,2.8727
19273,_SEu7uucdEeet0YmmfbMwkw,CF1,2.175
19274,_SEu7uucdEeet0YmmfbMwkw,CF1,2.1146
19275,_SEu7uucdEeet0YmmfbMwkw,CF1,2.4417
19276,_SEu7uucdEeet0YmmfbMwkw,CF1,2.7118
19277,_SEu7uucdEeet0YmmfbMwkw,CF1,2.9726
19278,_SEu7uucdEeet0YmmfbMwkw,CF1,3.1238
19279,_SEu7uucdEeet0YmmfbMwkw,CF1,3.1365
19280,_SEu7uucdEeet0YmmfbMwkw,CF1,2.4385
19281,_SEu7uucdEeet0YmmfbMwkw,CF1,2.3498
19282,_SEu7uucdEeet0YmmfbMwkw,CF1,2.9727
19283,_SEu7uucdEeet0YmmfbMwkw,CF1,3.6168
19284,_SEu7uucdEeet0YmmfbMwkw,CF1,4.0141
19285,_SEu7uucdEeet0YmmfbMwkw,CF1,2.3138
19286,_SEu7uucdEeet0YmmfbMwkw,CF1,2.911
19287,_SEu7uucdEeet0YmmfbMwkw,CF1,2.7998
19288,_SEu7uucdEeet0YmmfbMwkw,CF1,3.053
19289,_SEu7uucdEeet0YmmfbMwkw,CF1,2.8343
19290,_SEu7uucdEeet0YmmfbMwkw,CF1,2.8772
19291,_SEu7uucdEeet0YmmfbMwkw,CF3,3.8361
19292,_SEu7uucdEeet0YmmfbMwkw,CF3,3.6293
19293,_SEu7uucdEeet0YmmfbMwkw,CF3,3.4886
19294,_SEu7uucdEeet0YmmfbMwkw,CF3,3.8392
19295,_SEu7uucdEeet0YmmfbMwkw,CF3,3.6117
19296,_SEu7uucdEeet0YmmfbMwkw,CF3,4.0912
19297,_SEu7uucdEeet0YmmfbMwkw,CF3,3.392
19298,_SEu7uucdEeet0YmmfbMwkw,CF3,3.0903
19299,_SEu7uucdEeet0YmmfbMwkw,CF3,3.6265
19300,_SEu7uucdEeet0YmmfbMwkw,CF3,3.4973
19301,_SEu7uucdEeet0YmmfbMwkw,CF3,4.1516
19302,_SEu7uucdEeet0YmmfbMwkw,CF3,4.5846
19303,_SEu7uucdEeet0YmmfbMwkw,CF3,2.5608
19304,_SEu7uucdEeet0YmmfbMwkw,CF3,2.7774
19305,_SEu7uucdEeet0YmmfbMwkw,CF3,3.6847
19306,_SEu7uucdEeet0YmmfbMwkw,CF3,3.8616
19307,_SEu7uucdEeet0YmmfbMwkw,CF3,3.5644
19308,_SEu7uucdEeet0YmmfbMwkw,CF3,3.2784
19309,_SEu7uucdEeet0YmmfbMwkw,CF3,4.2948
19310,_SEu7uucdEeet0YmmfbMwkw,CF3,4.4823
19311,_SEu7uucdEeet0YmmfbMwkw,CF3,4.0299
19312,_SEu7uucdEeet0YmmfbMwkw,CF3,4.0419
19313,_SEu7uucdEeet0YmmfbMwkw,CF3,3.8147
19314,_SEu7uucdEeet0YmmfbMwkw,CF3,3.6216
19315,_SEu7uucdEeet0YmmfbMwkw,CF3,3.7281
19316,_SEu7uucdEeet0YmmfbMwkw,CF3,3.7314
19317,_SEu7uucdEeet0YmmfbMwkw,CF3,3.6743
19318,_SEu7uucdEeet0YmmfbMwkw,CF3,3.3109
19319,_SEu7uucdEeet0YmmfbMwkw,CF3,3.8028
19320,_SEu7uucdEeet0YmmfbMwkw,CF3,3.2193
19321,_SEu7uucdEeet0YmmfbMwkw,CF3,3.3112
19322,_SEu7uucdEeet0YmmfbMwkw,CF3,4.1798
19323,_SEu7uucdEeet0YmmfbMwkw,CF3,3.44
19324,_SEu7uucdEeet0YmmfbMwkw,CF3,3.431
19325,_SEu7uucdEeet0YmmfbMwkw,CF3,3.8528
19326,_SEu7uucdEeet0YmmfbMwkw,CF3,3.4411
19327,_SEu7uucdEeet0YmmfbMwkw,CF3,3.7419
19328,_SEu7uucdEeet0YmmfbMwkw,CF3,3.4989
19329,_SEu7uucdEeet0YmmfbMwkw,CF3,3.7417
19330,_SEu7uucdEeet0YmmfbMwkw,CF3,3.659
19331,_SEu7uucdEeet0YmmfbMwkw,CF3,3.9473
19332,_SEu7uucdEeet0YmmfbMwkw,CF3,4.2643
19333,_SEu7uucdEeet0YmmfbMwkw,CF3,3.6175
19334,_SEu7uucdEeet0YmmfbMwkw,CF3,3.5222
19335,_SEu7uucdEeet0YmmfbMwkw,CF3,3.9429
19336,_SEu7uucdEeet0YmmfbMwkw,CF3,3.6011
19337,_SEu7uucdEeet0YmmfbMwkw,CF3,3.4245
19338,_SEu7uucdEeet0YmmfbMwkw,CF3,3.4614
19339,_SEu7uucdEeet0YmmfbMwkw,CF3,4.2195
19340,_SEu7uucdEeet0YmmfbMwkw,CF3,3.9815
19341,_SEu7uucdEeet0YmmfbMwkw,CF3,3.4855
19342,_SEu7uucdEeet0YmmfbMwkw,CF3,3.3808
19343,_SEu7uucdEeet0YmmfbMwkw,CF3,3.4949
19344,_SEu7uucdEeet0YmmfbMwkw,CF3,3.9167
19345,_SEu7uucdEeet0YmmfbMwkw,CF3,3.3137
19346,_SEu7uucdEeet0YmmfbMwkw,CF3,4.109
19347,_SEu7uucdEeet0YmmfbMwkw,CF3,4.5152
19348,_SEu7uucdEeet0YmmfbMwkw,CF3,3.4207
19349,_SEu7uucdEeet0YmmfbMwkw,CF3,4.0217
19350,_SEu7uucdEeet0YmmfbMwkw,CF3,3.554
19351,_SEu7uucdEeet0YmmfbMwkw,CF3,3.7238
19352,_SEu7uucdEeet0YmmfbMwkw,CF3,3.6982
19353,_SEu7uucdEeet0YmmfbMwkw,CF3,3.499
19354,_SEu7uucdEeet0YmmfbMwkw,CF3,3.4776
19355,_SEu7uucdEeet0YmmfbMwkw,CF3,4.5208
19356,_SEu7uucdEeet0YmmfbMwkw,CF3,3.9429
19357,_SEu7uucdEeet0YmmfbMwkw,CF3,3.9804
19358,_SEu7uucdEeet0YmmfbMwkw,CF3,3.8995
19359,_SEu7uucdEeet0YmmfbMwkw,CF3,3.702
19360,_SEu7uucdEeet0YmmfbMwkw,CF3,4.3274
19361,_SEu7uucdEeet0YmmfbMwkw,CF3,4.5881
19362,_SEu7uucdEeet0YmmfbMwkw,CF3,3.5028
19363,_SEu7uucdEeet0YmmfbMwkw,CF3,3.0611
19364,_SEu7uucdEeet0YmmfbMwkw,CF3,3.3232
19365,_SEu7uucdEeet0YmmfbMwkw,CF3,3.8057
19366,_SEu7uucdEeet0YmmfbMwkw,CF3,3.2042
19367,_SEu7uucdEeet0YmmfbMwkw,CF3,4.1009
19368,_SEu7uucdEeet0YmmfbMwkw,CF3,3.8969
19369,_SEu7uucdEeet0YmmfbMwkw,CF3,3.0285
19370,_SEu7uucdEeet0YmmfbMwkw,CF3,3.3008
19371,_SEu7uucdEeet0YmmfbMwkw,CF3,3.8012
19372,_SEu7uucdEeet0YmmfbMwkw,CF3,4.4751
19373,_SEu7uucdEeet0YmmfbMwkw,CF3,3.4801
19374,_SEu7uucdEeet0YmmfbMwkw,CF3,3.3281
19375,_SEu7uucdEeet0YmmfbMwkw,CF3,3.1649
19376,_SEu7uucdEeet0YmmfbMwkw,CF3,3.7779
19377,_SEu7uucdEeet0YmmfbMwkw,CF3,3.9238
19378,_SEu7uucdEeet0YmmfbMwkw,CF3,2.9463
19379,_SEu7uucdEeet0YmmfbMwkw,CF3,4.6574
19380,_SEu7uucdEeet0YmmfbMwkw,CF3,3.0705
19381,_SEu7uucdEeet0YmmfbMwkw,CF3,4.1841
19382,_SEu7uucdEeet0YmmfbMwkw,CF3,3.4817
19383,_SEu7uucdEeet0YmmfbMwkw,CF3,3.8093
19384,_SEu7uucdEeet0YmmfbMwkw,CF3,3.9988
19385,_SEu7uucdEeet0YmmfbMwkw,CF3,3.4999
19386,_SEu7uucdEeet0YmmfbMwkw,CF3,4.3428
19387,_SEu7uucdEeet0YmmfbMwkw,CF3,3.373
19388,_SEu7uucdEeet0YmmfbMwkw,CF3,3.752
19389,_SEu7uucdEeet0YmmfbMwkw,CF3,2.8207
19390,_SEu7uucdEeet0YmmfbMwkw,CF3,3.8451
19391,_SEu7uucdEeet0YmmfbMwkw,CF3,4.0447
19392,_SEu7v-cdEeet0YmmfbMwkw,CF2,3.443
19393,_SEu7v-cdEeet0YmmfbMwkw,CF2,3.7541
19394,_SEu7v-cdEeet0YmmfbMwkw,CF2,3.3691
19395,_SEu7v-cdEeet0YmmfbMwkw,CF2,3.7721
19396,_SEu7v-cdEeet0YmmfbMwkw,CF2,3.7037
19397,_SEu7v-cdEeet0YmmfbMwkw,CF2,3.6922
19398,_SEu7v-cdEeet0YmmfbMwkw,CF2,2.9521
19399,_SEu7v-cdEeet0YmmfbMwkw,CF2,2.97
19400,_SEu7v-cdEeet0YmmfbMwkw,CF2,2.9425
19401,_SEu7v-cdEeet0YmmfbMwkw,CF2,3.2359
19402,_SEu7v-cdEeet0YmmfbMwkw,CF2,3.5097
19403,_SEu7v-cdEeet0YmmfbMwkw,CF2,3.8613
19404,_SEu7v-cdEeet0YmmfbMwkw,CF2,2.8249
19405,_SEu7v-cdEeet0YmmfbMwkw,CF2,3.1911
19406,_SEu7v-cdEeet0YmmfbMwkw,CF2,3.1247
19407,_SEu7v-cdEeet0YmmfbMwkw,CF2,2.8598
19408,_SEu7v-cdEeet0YmmfbMwkw,CF2,2.773
19409,_SEu7v-cdEeet0YmmfbMwkw,CF2,3.7151
19410,_SEu7v-cdEeet0YmmfbMwkw,CF2,3.3716
19411,_SEu7v-cdEeet0YmmfbMwkw,CF2,3.8064
19412,_SEu7v-cdEeet0YmmfbMwkw,CF2,3.5012
19413,_SEu7v-cdEeet0YmmfbMwkw,CF2,3.5129
19414,_SEu7v-cdEeet0YmmfbMwkw,CF2,3.241
19415,_SEu7v-cdEeet0YmmfbMwkw,CF2,3.852
19416,_SEu7v-cdEeet0YmmfbMwkw,CF2,2.6655
19417,_SEu7v-cdEeet0YmmfbMwkw,CF2,4.1474
19418,_SEu7v-cdEeet0YmmfbMwkw,CF2,3.4964
19419,_SEu7v-cdEeet0YmmfbMwkw,CF2,3.1579
19420,_SEu7v-cdEeet0YmmfbMwkw,CF2,3.0413
19421,_SEu7v-cdEeet0YmmfbMwkw,CF2,3.057
19422,_SEu7v-cdEeet0YmmfbMwkw,CF2,4.2715
19423,_SEu7v-cdEeet0YmmfbMwkw,CF2,3.2872
19424,_SEu7v-cdEeet0YmmfbMwkw,CF2,3.6255
19425,_SEu7v-cdEeet0YmmfbMwkw,CF2,3.4769
19426,_SEu7v-cdEeet0YmmfbMwkw,CF2,3.1407
19427,_SEu7v-cdEeet0YmmfbMwkw,CF2,2.9929
19428,_SEu7v-cdEeet0YmmfbMwkw,CF2,3.7493
19429,_SEu7v-cdEeet0YmmfbMwkw,CF2,2.9024
19430,_SEu7v-cdEeet0YmmfbMwkw,CF2,4.0281
19431,_SEu7v-cdEeet0YmmfbMwkw,CF2,4.0515
19432,_SEu7v-cdEeet0YmmfbMwkw,CF2,4.3858
19433,_SEu7v-cdEeet0YmmfbMwkw,CF2,2.4296
19434,_SEu7v-cdEeet0YmmfbMwkw,CF2,4.3402
19435,_SEu7v-cdEeet0YmmfbMwkw,CF2,1.8119
19436,_SEu7v-cdEeet0YmmfbMwkw,CF2,4.3832
19437,_SEu7v-cdEeet0YmmfbMwkw,CF2,3.2701
19438,_SEu7v-cdEeet0YmmfbMwkw,CF2,3.7322
19439,_SEu7v-cdEeet0YmmfbMwkw,CF2,3.7777
19440,_SEu7v-cdEeet0YmmfbMwkw,CF2,3.6632
19441,_SEu7v-cdEeet0YmmfbMwkw,CF2,3.0431
19442,_SEu7v-cdEeet0YmmfbMwkw,CF2,2.6944
19443,_SEu7v-cdEeet0YmmfbMwkw,CF2,2.7896
19444,_SEu7v-cdEeet0YmmfbMwkw,CF2,2.9302
19445,_SEu7v-cdEeet0YmmfbMwkw,CF2,3.9025
19446,_SEu7v-cdEeet0YmmfbMwkw,CF2,3.5091
19447,_SEu7v-cdEeet0YmmfbMwkw,CF2,3.3466
19448,_SEu7v-cdEeet0YmmfbMwkw,CF2,3.7542
19449,_SEu7v-cdEeet0YmmfbMwkw,CF2,4.0977
19450,_SEu7v-cdEeet0YmmfbMwkw,CF2,2.945
19451,_SEu7v-cdEeet0YmmfbMwkw,CF2,3.3942
19452,_SEu7v-cdEeet0YmmfbMwkw,CF2,3.5449
19453,_SEu7v-cdEeet0YmmfbMwkw,CF2,2.795
19454,_SEu7v-cdEeet0YmmfbMwkw,CF2,3.349
19455,_SEu7v-cdEeet0YmmfbMwkw,CF2,3.7401
19456,_SEu7v-cdEeet0YmmfbMwkw,CF2,4.1696
19457,_SEu7v-cdEeet0YmmfbMwkw,CF2,3.0379
19458,_SEu7v-cdEeet0YmmfbMwkw,CF2,2.7458
19459,_SEu7v-cdEeet0YmmfbMwkw,CF2,2.5982
19460,_SEu7v-cdEeet0YmmfbMwkw,CF2,3.2003
19461,_SEu7v-cdEeet0YmmfbMwkw,CF2,3.509
19462,_SEu7v-cdEeet0YmmfbMwkw,CF2,3.8873
19463,_SEu7v-cdEeet0YmmfbMwkw,CF2,3.1873
19464,_SEu7v-cdEeet0YmmfbMwkw,CF2,3.5747
19465,_SEu7v-cdEeet0YmmfbMwkw,CF2,3.5711
19466,_SEu7v-cdEeet0YmmfbMwkw,CF2,3.7761
19467,_SEu7v-cdEeet0YmmfbMwkw,CF2,2.3268
19468,_SEu7v-cdEeet0YmmfbMwkw,CF2,3.6907
19469,_SEu7v-cdEeet0YmmfbMwkw,CF2,3.166
19470,_SEu7v-cdEeet0YmmfbMwkw,CF2,4.334
19471,_SEu7v-cdEeet0YmmfbMwkw,CF2,1.5718
19472,_SEu7v-cdEeet0YmmfbMwkw,CF2,3.5277
19473,_SEu7v-cdEeet0YmmfbMwkw,CF2,3.2404
19474,_SEu7v-cdEeet0YmmfbMwkw,CF2,3.0506
19475,_SEu7v-cdEeet0YmmfbMwkw,CF2,4.2482
19476,_SEu7v-cdEeet0YmmfbMwkw,CF2,3.1317
19477,_SEu7v-cdEeet0YmmfbMwkw,CF2,4.2565
19478,_SEu7v-cdEeet0YmmfbMwkw,CF2,3.2158
19479,_SEu7v-cdEeet0YmmfbMwkw,CF2,3.3128
19480,_SEu7v-cdEeet0YmmfbMwkw,CF2,3.2745
19481,_SEu7v-cdEeet0YmmfbMwkw,CF2,3.646
19482,_SEu7v-cdEeet0YmmfbMwkw,CF2,3.8019
19483,_SEu7v-cdEeet0YmmfbMwkw,CF2,3.1965
19484,_SEu7v-cdEeet0YmmfbMwkw,CF2,4.268
19485,_SEu7v-cdEeet0YmmfbMwkw,CF2,3.3938
19486,_SEu7v-cdEeet0YmmfbMwkw,CF2,3.1542
19487,_SEu7v-cdEeet0YmmfbMwkw,CF2,2.664
19488,_SEu7v-cdEeet0YmmfbMwkw,CF2,4.5453
19489,_SEu7v-cdEeet0YmmfbMwkw,CF2,3.6368
19490,_SEu7v-cdEeet0YmmfbMwkw,CF2,3.7259
19491,_SEu7v-cdEeet0YmmfbMwkw,CF2,3.7102
19492,_SEu7v-cdEeet0YmmfbMwkw,CF2,2.7434
19493,_SEu7v-cdEeet0YmmfbMwkw,CF3,4.4922
19494,_SEu7v-cdEeet0YmmfbMwkw,CF3,4.0049
19495,_SEu7v-cdEeet0YmmfbMwkw,CF3,4.6262
19496,_SEu7v-cdEeet0YmmfbMwkw,CF3,3.934
19497,_SEu7v-cdEeet0YmmfbMwkw,CF3,4.5861
19498,_SEu7v-cdEeet0YmmfbMwkw,CF3,4.4131
19499,_SEu7v-cdEeet0YmmfbMwkw,CF3,4.0104
19500,_SEu7v-cdEeet0YmmfbMwkw,CF3,3.7821
19501,_SEu7v-cdEeet0YmmfbMwkw,CF3,4.3805
19502,_SEu7v-cdEeet0YmmfbMwkw,CF3,4.6145
19503,_SEu7v-cdEeet0YmmfbMwkw,CF3,5.0758
19504,_SEu7v-cdEeet0YmmfbMwkw,CF3,4.6607
19505,_SEu7v-cdEeet0YmmfbMwkw,CF3,4.762
19506,_SEu7v-cdEeet0YmmfbMwkw,CF3,5.1029
19507,_SEu7v-cdEeet0YmmfbMwkw,CF3,3.6264
19508,_SEu7v-cdEeet0YmmfbMwkw,CF3,3.9757
19509,_SEu7v-cdEeet0YmmfbMwkw,CF3,3.7892
19510,_SEu7v-cdEeet0YmmfbMwkw,CF3,4.4149
19511,_SEu7v-cdEeet0YmmfbMwkw,CF3,4.52
19512,_SEu7v-cdEeet0YmmfbMwkw,CF3,4.0896
19513,_SEu7v-cdEeet0YmmfbMwkw,CF3,4.15
19514,_SEu7v-cdEeet0YmmfbMwkw,CF3,4.4259
19515,_SEu7v-cdEeet0YmmfbMwkw,CF3,4.3898
19516,_SEu7v-cdEeet0YmmfbMwkw,CF3,3.896
19517,_SEu7v-cdEeet0YmmfbMwkw,CF3,4.3707
19518,_SEu7v-cdEeet0YmmfbMwkw,CF3,4.0136
19519,_SEu7v-cdEeet0YmmfbMwkw,CF3,3.9931
19520,_SEu7v-cdEeet0YmmfbMwkw,CF3,4.0885
19521,_SEu7v-cdEeet0YmmfbMwkw,CF3,3.8313
19522,_SEu7v-cdEeet0YmmfbMwkw,CF3,4.2531
19523,_SEu7v-cdEeet0YmmfbMwkw,CF3,4.5233
19524,_SEu7v-cdEeet0YmmfbMwkw,CF3,3.9829
19525,_SEu7v-cdEeet0YmmfbMwkw,CF3,3.9799
19526,_SEu7v-cdEeet0YmmfbMwkw,CF3,3.4012
19527,_SEu7v-cdEeet0YmmfbMwkw,CF3,4.2126
19528,_SEu7v-cdEeet0YmmfbMwkw,CF3,4.615
19529,_SEu7v-cdEeet0YmmfbMwkw,CF3,4.6096
19530,_SEu7v-cdEeet0YmmfbMwkw,CF3,3.2836
19531,_SEu7v-cdEeet0YmmfbMwkw,CF3,4.1463
19532,_SEu7v-cdEeet0YmmfbMwkw,CF3,4.0968
19533,_SEu7v-cdEeet0YmmfbMwkw,CF3,4.4091
19534,_SEu7v-cdEeet0YmmfbMwkw,CF3,4.2058
19535,_SEu7v-cdEeet0YmmfbMwkw,CF3,3.8599
19536,_SEu7v-cdEeet0YmmfbMwkw,CF3,4.4734
19537,_SEu7v-cdEeet0YmmfbMwkw,CF3,3.4335
19538,_SEu7v-cdEeet0YmmfbMwkw,CF3,5.7314
19539,_SEu7v-cdEeet0YmmfbMwkw,CF3,4.5244
19540,_SEu7v-cdEeet0YmmfbMwkw,CF3,3.9984
19541,_SEu7v-cdEeet0YmmfbMwkw,CF3,3.9945
19542,_SEu7v-cdEeet0YmmfbMwkw,CF3,3.8899
19543,_SEu7v-cdEeet0YmmfbMwkw,CF3,4.0215
19544,_SEu7v-cdEeet0YmmfbMwkw,CF3,3.8117
19545,_SEu7v-cdEeet0YmmfbMwkw,CF3,3.4869
19546,_SEu7v-cdEeet0YmmfbMwkw,CF3,4.8047
19547,_SEu7v-cdEeet0YmmfbMwkw,CF3,4.0625
19548,_SEu7v-cdEeet0YmmfbMwkw,CF3,3.6517
19549,_SEu7v-cdEeet0YmmfbMwkw,CF3,3.6697
19550,_SEu7v-cdEeet0YmmfbMwkw,CF3,3.5683
19551,_SEu7v-cdEeet0YmmfbMwkw,CF3,4.2943
19552,_SEu7v-cdEeet0YmmfbMwkw,CF3,4.0538
19553,_SEu7v-cdEeet0YmmfbMwkw,CF3,5.2418
19554,_SEu7v-cdEeet0YmmfbMwkw,CF3,3.1261
19555,_SEu7v-cdEeet0YmmfbMwkw,CF3,4.2225
19556,_SEu7v-cdEeet0YmmfbMwkw,CF3,4.0217
19557,_SEu7v-cdEeet0YmmfbMwkw,CF3,4.1104
19558,_SEu7v-cdEeet0YmmfbMwkw,CF3,3.939
19559,_SEu7v-cdEeet0YmmfbMwkw,CF3,4.2853
19560,_SEu7v-cdEeet0YmmfbMwkw,CF3,3.676
19561,_SEu7v-cdEeet0YmmfbMwkw,CF3,4.3244
19562,_SEu7v-cdEeet0YmmfbMwkw,CF3,4.2403
19563,_SEu7v-cdEeet0YmmfbMwkw,CF3,4.5312
19564,_SEu7v-cdEeet0YmmfbMwkw,CF3,4.0196
19565,_SEu7v-cdEeet0YmmfbMwkw,CF3,3.6972
19566,_SEu7v-cdEeet0YmmfbMwkw,CF3,2.4255
19567,_SEu7v-cdEeet0YmmfbMwkw,CF3,4.4505
19568,_SEu7v-cdEeet0YmmfbMwkw,CF3,3.8932
19569,_SEu7v-cdEeet0YmmfbMwkw,CF3,3.694
19570,_SEu7v-cdEeet0YmmfbMwkw,CF3,4.7493
19571,_SEu7v-cdEeet0YmmfbMwkw,CF3,4.3196
19572,_SEu7v-cdEeet0YmmfbMwkw,CF3,4.4506
19573,_SEu7v-cdEeet0YmmfbMwkw,CF3,4.6937
19574,_SEu7v-cdEeet0YmmfbMwkw,CF3,4.7149
19575,_SEu7v-cdEeet0YmmfbMwkw,CF3,4.406
19576,_SEu7v-cdEeet0YmmfbMwkw,CF3,4.4116
19577,_SEu7v-cdEeet0YmmfbMwkw,CF3,4.7293
19578,_SEu7v-cdEeet0YmmfbMwkw,CF3,3.8106
19579,_SEu7v-cdEeet0YmmfbMwkw,CF3,3.5721
19580,_SEu7v-cdEeet0YmmfbMwkw,CF3,4.2085
19581,_SEu7v-cdEeet0YmmfbMwkw,CF3,3.6369
19582,_SEu7v-cdEeet0YmmfbMwkw,CF3,3.5528
19583,_SEu7v-cdEeet0YmmfbMwkw,CF3,4.2672
19584,_SEu7v-cdEeet0YmmfbMwkw,CF3,4.5596
19585,_SEu7v-cdEeet0YmmfbMwkw,CF3,3.9035
19586,_SEu7v-cdEeet0YmmfbMwkw,CF3,3.7043
