,Optimal_Affected_Component_Uid,Optimal_Failure,ln
23913,_SEwwnecdEeet0YmmfbMwkw,CF2,4.2974
23914,_SEwwnecdEeet0YmmfbMwkw,CF2,5.0376
23915,_SEwwnecdEeet0YmmfbMwkw,CF2,6.8823
23916,_SEwwnecdEeet0YmmfbMwkw,CF2,3.4998
23917,_SEwwnecdEeet0YmmfbMwkw,CF2,4.8911
23918,_SEwwnecdEeet0YmmfbMwkw,CF2,5.5549
23919,_SEwwnecdEeet0YmmfbMwkw,CF2,4.1989
23920,_SEwwnecdEeet0YmmfbMwkw,CF2,4.5087
23921,_SEwwnecdEeet0YmmfbMwkw,CF2,4.4723
23922,_SEwwnecdEeet0YmmfbMwkw,CF2,4.2534
23923,_SEwwnecdEeet0YmmfbMwkw,CF2,4.1997
23924,_SEwwnecdEeet0YmmfbMwkw,CF2,4.547
23925,_SEwwnecdEeet0YmmfbMwkw,CF2,4.6372
23926,_SEwwnecdEeet0YmmfbMwkw,CF2,4.7026
23927,_SEwwnecdEeet0YmmfbMwkw,CF2,4.3696
23928,_SEwwnecdEeet0YmmfbMwkw,CF2,4.8886
23929,_SEwwnecdEeet0YmmfbMwkw,CF2,3.717
23930,_SEwwnecdEeet0YmmfbMwkw,CF2,4.112
23931,_SEwwnecdEeet0YmmfbMwkw,CF2,4.4796
23932,_SEwwnecdEeet0YmmfbMwkw,CF2,4.3146
23933,_SEwwnecdEeet0YmmfbMwkw,CF2,3.9669
23934,_SEwwnecdEeet0YmmfbMwkw,CF2,3.5569
23935,_SEwwnecdEeet0YmmfbMwkw,CF2,4.562
23936,_SEwwnecdEeet0YmmfbMwkw,CF2,4.3646
23937,_SEwwp-cdEeet0YmmfbMwkw,CF2,5.7927
23938,_SEwwp-cdEeet0YmmfbMwkw,CF2,6.2442
23939,_SEwwp-cdEeet0YmmfbMwkw,CF2,5.8229
23940,_SEwwp-cdEeet0YmmfbMwkw,CF2,5.9577
23941,_SEwwp-cdEeet0YmmfbMwkw,CF2,4.647
23942,_SEwwp-cdEeet0YmmfbMwkw,CF2,4.393
23943,_SEwwp-cdEeet0YmmfbMwkw,CF2,3.9921
23944,_SEwwp-cdEeet0YmmfbMwkw,CF2,7.3781
23945,_SEwwp-cdEeet0YmmfbMwkw,CF2,5.6833
23946,_SEwwp-cdEeet0YmmfbMwkw,CF2,5.1935
23947,_SEwwp-cdEeet0YmmfbMwkw,CF2,5.0334
23948,_SEwwp-cdEeet0YmmfbMwkw,CF2,5.2558
23949,_SEwwp-cdEeet0YmmfbMwkw,CF2,5.8481
23950,_SEwwp-cdEeet0YmmfbMwkw,CF2,5.2984
23951,_SEwwp-cdEeet0YmmfbMwkw,CF2,6.5088
23952,_SEwwp-cdEeet0YmmfbMwkw,CF2,6.0545
23953,_SEwwp-cdEeet0YmmfbMwkw,CF2,5.4018
23954,_SEwwp-cdEeet0YmmfbMwkw,CF2,5.7001
23955,_SEwwp-cdEeet0YmmfbMwkw,CF2,5.5726
23956,_SEwwp-cdEeet0YmmfbMwkw,CF2,5.4714
23957,_SEwwp-cdEeet0YmmfbMwkw,CF2,6.2018
23958,_SEwwp-cdEeet0YmmfbMwkw,CF2,6.1697
23959,_SEwwp-cdEeet0YmmfbMwkw,CF2,5.4474
23960,_SEwwp-cdEeet0YmmfbMwkw,CF2,6.0845
23961,_SEwwp-cdEeet0YmmfbMwkw,CF2,5.661
23962,_SEwwp-cdEeet0YmmfbMwkw,CF2,5.7877
23963,_SEwwp-cdEeet0YmmfbMwkw,CF2,6.1616
23964,_SEwwp-cdEeet0YmmfbMwkw,CF2,5.1989
23965,_SEwwp-cdEeet0YmmfbMwkw,CF2,5.6133
23966,_SEwwp-cdEeet0YmmfbMwkw,CF2,6.4202
23967,_SEwwp-cdEeet0YmmfbMwkw,CF2,5.0443
23968,_SEwwp-cdEeet0YmmfbMwkw,CF2,5.5776
23969,_SEwwp-cdEeet0YmmfbMwkw,CF2,5.7794
23970,_SEwwp-cdEeet0YmmfbMwkw,CF2,6.1095
23971,_SEwwp-cdEeet0YmmfbMwkw,CF2,5.9602
23972,_SEwwp-cdEeet0YmmfbMwkw,CF2,6.1904
23973,_SEwwp-cdEeet0YmmfbMwkw,CF2,5.4721
23974,_SEwwp-cdEeet0YmmfbMwkw,CF2,5.2675
23975,_SEwwp-cdEeet0YmmfbMwkw,CF2,5.4719
23976,_SEwwp-cdEeet0YmmfbMwkw,CF2,5.56
23977,_SEwwp-cdEeet0YmmfbMwkw,CF2,5.3547
23978,_SEwwp-cdEeet0YmmfbMwkw,CF2,5.0973
23979,_SEwwp-cdEeet0YmmfbMwkw,CF2,5.1978
23980,_SEwwp-cdEeet0YmmfbMwkw,CF2,5.7059
23981,_SEwwp-cdEeet0YmmfbMwkw,CF2,5.5433
23982,_SEwwp-cdEeet0YmmfbMwkw,CF2,5.8968
23983,_SEwwp-cdEeet0YmmfbMwkw,CF2,5.2873
23984,_SEwwp-cdEeet0YmmfbMwkw,CF2,6.0264
23985,_SEwwp-cdEeet0YmmfbMwkw,CF2,5.802
23986,_SEwwp-cdEeet0YmmfbMwkw,CF2,5.5434
23987,_SEwwp-cdEeet0YmmfbMwkw,CF2,5.7233
23988,_SEwwp-cdEeet0YmmfbMwkw,CF2,5.5365
23989,_SEwwp-cdEeet0YmmfbMwkw,CF2,6.0863
23990,_SEwwp-cdEeet0YmmfbMwkw,CF2,6.2836
23991,_SEwwp-cdEeet0YmmfbMwkw,CF2,6.3839
23992,_SEwwp-cdEeet0YmmfbMwkw,CF2,5.7406
23993,_SEwwp-cdEeet0YmmfbMwkw,CF2,6.1177
23994,_SEwwp-cdEeet0YmmfbMwkw,CF2,5.2998
23995,_SEwwp-cdEeet0YmmfbMwkw,CF2,4.993
23996,_SEwwp-cdEeet0YmmfbMwkw,CF2,5.7968
23997,_SEwwp-cdEeet0YmmfbMwkw,CF2,6.0367
23998,_SEwwp-cdEeet0YmmfbMwkw,CF2,5.9009
23999,_SEwwp-cdEeet0YmmfbMwkw,CF2,5.1548
24000,_SEwwp-cdEeet0YmmfbMwkw,CF2,6.3282
24001,_SEwwp-cdEeet0YmmfbMwkw,CF2,6.4989
24002,_SEwwp-cdEeet0YmmfbMwkw,CF2,6.0634
24003,_SEwwp-cdEeet0YmmfbMwkw,CF2,5.3282
24004,_SEwwp-cdEeet0YmmfbMwkw,CF2,5.7939
24005,_SEwwp-cdEeet0YmmfbMwkw,CF2,6.0094
24006,_SEwwp-cdEeet0YmmfbMwkw,CF2,5.9671
24007,_SEwwp-cdEeet0YmmfbMwkw,CF2,4.9511
24008,_SEwwp-cdEeet0YmmfbMwkw,CF2,6.0902
24009,_SEwwp-cdEeet0YmmfbMwkw,CF2,6.1521
24010,_SEwwp-cdEeet0YmmfbMwkw,CF2,5.9499
24011,_SEwwp-cdEeet0YmmfbMwkw,CF2,6.0628
24012,_SEwwp-cdEeet0YmmfbMwkw,CF2,5.7629
24013,_SEwwp-cdEeet0YmmfbMwkw,CF2,5.512
24014,_SEwwp-cdEeet0YmmfbMwkw,CF2,5.928
24015,_SEwwp-cdEeet0YmmfbMwkw,CF2,6.2269
24016,_SEwwp-cdEeet0YmmfbMwkw,CF2,6.955
24017,_SEwwp-cdEeet0YmmfbMwkw,CF2,6.7497
24018,_SEwwp-cdEeet0YmmfbMwkw,CF2,4.722
24019,_SEwwp-cdEeet0YmmfbMwkw,CF2,4.86
24020,_SEwwp-cdEeet0YmmfbMwkw,CF2,5.7512
24021,_SEwwp-cdEeet0YmmfbMwkw,CF2,5.5475
24022,_SEwwp-cdEeet0YmmfbMwkw,CF2,6.1682
24023,_SEwwp-cdEeet0YmmfbMwkw,CF2,6.357
24024,_SEwwp-cdEeet0YmmfbMwkw,CF2,6.1723
24025,_SEwwp-cdEeet0YmmfbMwkw,CF2,5.1163
24026,_SEwwp-cdEeet0YmmfbMwkw,CF2,5.8197
24027,_SEwwp-cdEeet0YmmfbMwkw,CF2,5.5232
24028,_SEwwp-cdEeet0YmmfbMwkw,CF2,6.0339
24029,_SEwwp-cdEeet0YmmfbMwkw,CF2,5.2905
24030,_SEwwp-cdEeet0YmmfbMwkw,CF2,5.6511
24031,_SEwwp-cdEeet0YmmfbMwkw,CF2,5.5443
24032,_SEwwp-cdEeet0YmmfbMwkw,CF2,5.6618
24033,_SEwwp-cdEeet0YmmfbMwkw,CF2,5.9253
24034,_SEwwp-cdEeet0YmmfbMwkw,CF2,5.1988
24035,_SEwwp-cdEeet0YmmfbMwkw,CF2,5.5808
24036,_SEwwp-cdEeet0YmmfbMwkw,CF2,6.1574
24037,_SEwwp-cdEeet0YmmfbMwkw,CF2,6.0285
24038,_SEwwp-cdEeet0YmmfbMwkw,CF3,5.7129
24039,_SEwwp-cdEeet0YmmfbMwkw,CF3,6.0282
24040,_SEwwp-cdEeet0YmmfbMwkw,CF3,6.2785
24041,_SEwwp-cdEeet0YmmfbMwkw,CF3,5.9037
24042,_SEwwp-cdEeet0YmmfbMwkw,CF3,5.7103
24043,_SEwwp-cdEeet0YmmfbMwkw,CF3,5.1135
24044,_SEwwp-cdEeet0YmmfbMwkw,CF3,5.4788
24045,_SEwwp-cdEeet0YmmfbMwkw,CF3,6.0051
24046,_SEwwp-cdEeet0YmmfbMwkw,CF3,5.5017
24047,_SEwwp-cdEeet0YmmfbMwkw,CF3,5.3234
24048,_SEwwp-cdEeet0YmmfbMwkw,CF3,5.7571
24049,_SEwwp-cdEeet0YmmfbMwkw,CF3,5.5587
24050,_SEwwp-cdEeet0YmmfbMwkw,CF3,5.646
24051,_SEwwp-cdEeet0YmmfbMwkw,CF3,5.7064
24052,_SEwwp-cdEeet0YmmfbMwkw,CF3,6.1124
24053,_SEwwp-cdEeet0YmmfbMwkw,CF3,5.4928
24054,_SEwwp-cdEeet0YmmfbMwkw,CF3,4.7166
24055,_SEwwp-cdEeet0YmmfbMwkw,CF3,5.6681
24056,_SEwwp-cdEeet0YmmfbMwkw,CF3,5.8824
24057,_SEwwp-cdEeet0YmmfbMwkw,CF3,5.8843
24058,_SEwwp-cdEeet0YmmfbMwkw,CF3,5.3904
24059,_SEwwp-cdEeet0YmmfbMwkw,CF3,5.181
24060,_SEwwp-cdEeet0YmmfbMwkw,CF3,7.1034
24061,_SEwwp-cdEeet0YmmfbMwkw,CF3,5.1171
24062,_SEwwp-cdEeet0YmmfbMwkw,CF3,5.8743
24063,_SEwwp-cdEeet0YmmfbMwkw,CF3,6.0288
24064,_SEwwp-cdEeet0YmmfbMwkw,CF3,5.726
24065,_SEwwp-cdEeet0YmmfbMwkw,CF3,5.2633
24066,_SEwwp-cdEeet0YmmfbMwkw,CF3,5.2597
24067,_SEwwp-cdEeet0YmmfbMwkw,CF3,6.0018
24068,_SEwwp-cdEeet0YmmfbMwkw,CF3,5.6083
24069,_SEwwp-cdEeet0YmmfbMwkw,CF3,5.4291
24070,_SEwwp-cdEeet0YmmfbMwkw,CF3,4.9598
24071,_SEwwp-cdEeet0YmmfbMwkw,CF3,6.3355
24072,_SEwwp-cdEeet0YmmfbMwkw,CF3,5.7606
24073,_SEwwp-cdEeet0YmmfbMwkw,CF3,5.8346
24074,_SEwwp-cdEeet0YmmfbMwkw,CF3,5.7633
24075,_SEwwp-cdEeet0YmmfbMwkw,CF3,6.0549
24076,_SEwwp-cdEeet0YmmfbMwkw,CF3,5.7571
24077,_SEwwp-cdEeet0YmmfbMwkw,CF3,5.5403
24078,_SEwwp-cdEeet0YmmfbMwkw,CF3,5.6251
24079,_SEwwp-cdEeet0YmmfbMwkw,CF3,6.3254
24080,_SEwwp-cdEeet0YmmfbMwkw,CF3,5.718
24081,_SEwwp-cdEeet0YmmfbMwkw,CF3,5.8234
24082,_SEwwp-cdEeet0YmmfbMwkw,CF3,6.2566
24083,_SEwwp-cdEeet0YmmfbMwkw,CF3,6.1734
24084,_SEwwp-cdEeet0YmmfbMwkw,CF3,5.7798
24085,_SEwwp-cdEeet0YmmfbMwkw,CF3,5.687
24086,_SEwwp-cdEeet0YmmfbMwkw,CF3,5.7014
24087,_SEwwp-cdEeet0YmmfbMwkw,CF3,5.4951
24088,_SEwwp-cdEeet0YmmfbMwkw,CF3,5.5288
24089,_SEwwp-cdEeet0YmmfbMwkw,CF3,5.9748
24090,_SEwwp-cdEeet0YmmfbMwkw,CF3,5.2023
24091,_SEwwp-cdEeet0YmmfbMwkw,CF3,6.3856
24092,_SEwwp-cdEeet0YmmfbMwkw,CF3,5.6614
24093,_SEwwp-cdEeet0YmmfbMwkw,CF3,5.5676
24094,_SEwwp-cdEeet0YmmfbMwkw,CF3,5.1682
24095,_SEwwp-cdEeet0YmmfbMwkw,CF3,6.2613
24096,_SEwwp-cdEeet0YmmfbMwkw,CF3,6.148
24097,_SEwwp-cdEeet0YmmfbMwkw,CF3,5.1251
24098,_SEwwp-cdEeet0YmmfbMwkw,CF3,5.4839
24099,_SEwwp-cdEeet0YmmfbMwkw,CF3,5.3232
24100,_SEwwp-cdEeet0YmmfbMwkw,CF3,5.3749
24101,_SEwwp-cdEeet0YmmfbMwkw,CF3,6.0632
24102,_SEwwp-cdEeet0YmmfbMwkw,CF3,6.0267
24103,_SEwwp-cdEeet0YmmfbMwkw,CF3,4.6718
24104,_SEwwp-cdEeet0YmmfbMwkw,CF3,6.2691
24105,_SEwwp-cdEeet0YmmfbMwkw,CF3,5.5418
24106,_SEwwp-cdEeet0YmmfbMwkw,CF3,5.4707
24107,_SEwwp-cdEeet0YmmfbMwkw,CF3,5.2291
24108,_SEwwp-cdEeet0YmmfbMwkw,CF3,5.0802
24109,_SEwwp-cdEeet0YmmfbMwkw,CF3,5.3294
24110,_SEwwp-cdEeet0YmmfbMwkw,CF3,5.5824
24111,_SEwwp-cdEeet0YmmfbMwkw,CF3,6.0269
24112,_SEwwp-cdEeet0YmmfbMwkw,CF3,6.2671
24113,_SEwwp-cdEeet0YmmfbMwkw,CF3,6.2789
24114,_SEwwp-cdEeet0YmmfbMwkw,CF3,5.3623
24115,_SEwwp-cdEeet0YmmfbMwkw,CF3,6.05
24116,_SEwwp-cdEeet0YmmfbMwkw,CF3,5.9066
24117,_SEwwp-cdEeet0YmmfbMwkw,CF3,5.8452
24118,_SEwwp-cdEeet0YmmfbMwkw,CF3,5.2259
24119,_SEwwp-cdEeet0YmmfbMwkw,CF3,5.1347
24120,_SEwwp-cdEeet0YmmfbMwkw,CF3,5.7189
24121,_SEwwp-cdEeet0YmmfbMwkw,CF3,5.7764
24122,_SEwwp-cdEeet0YmmfbMwkw,CF3,6.0083
24123,_SEwwp-cdEeet0YmmfbMwkw,CF3,5.0674
24124,_SEwwp-cdEeet0YmmfbMwkw,CF3,6.1234
24125,_SEwwp-cdEeet0YmmfbMwkw,CF3,6.3427
24126,_SEwwp-cdEeet0YmmfbMwkw,CF3,4.8859
24127,_SEwwp-cdEeet0YmmfbMwkw,CF3,5.273
24128,_SEwwp-cdEeet0YmmfbMwkw,CF3,6.1303
24129,_SEwwp-cdEeet0YmmfbMwkw,CF3,5.6564
24130,_SEwwp-cdEeet0YmmfbMwkw,CF3,6.0629
24131,_SEwwp-cdEeet0YmmfbMwkw,CF3,5.1422
24132,_SEwwp-cdEeet0YmmfbMwkw,CF3,5.9006
24133,_SEwwp-cdEeet0YmmfbMwkw,CF3,6.0647
24134,_SEwwp-cdEeet0YmmfbMwkw,CF3,5.8036
24135,_SEwwp-cdEeet0YmmfbMwkw,CF3,5.634
24136,_SEwwp-cdEeet0YmmfbMwkw,CF3,5.501
24137,_SEwwp-cdEeet0YmmfbMwkw,CF3,5.6643
24138,_SEwwp-cdEeet0YmmfbMwkw,CF3,5.8141
24139,_SEwwpOcdEeet0YmmfbMwkw,CF1,6.9363
24140,_SEwwpOcdEeet0YmmfbMwkw,CF1,7.0923
24141,_SEwwpOcdEeet0YmmfbMwkw,CF1,6.0222
24142,_SEwwpOcdEeet0YmmfbMwkw,CF1,6.1772
24143,_SEwwpOcdEeet0YmmfbMwkw,CF1,6.8293
24144,_SEwwpOcdEeet0YmmfbMwkw,CF1,5.7092
24145,_SEwwpOcdEeet0YmmfbMwkw,CF1,6.179
24146,_SEwwpOcdEeet0YmmfbMwkw,CF1,6.9193
24147,_SEwwpOcdEeet0YmmfbMwkw,CF1,7.1716
24148,_SEwwpOcdEeet0YmmfbMwkw,CF1,6.0413
24149,_SEwwpOcdEeet0YmmfbMwkw,CF1,6.1913
24150,_SEwwpOcdEeet0YmmfbMwkw,CF1,6.0424
24151,_SEwwpOcdEeet0YmmfbMwkw,CF1,6.1551
24152,_SEwwpOcdEeet0YmmfbMwkw,CF1,6.3511
24153,_SEwwpOcdEeet0YmmfbMwkw,CF1,6.3375
24154,_SEwwpOcdEeet0YmmfbMwkw,CF1,5.7185
24155,_SEwwpOcdEeet0YmmfbMwkw,CF1,6.1459
24156,_SEwwpOcdEeet0YmmfbMwkw,CF1,5.7096
24157,_SEwwpOcdEeet0YmmfbMwkw,CF1,5.6341
24158,_SEwwpOcdEeet0YmmfbMwkw,CF1,6.3396
24159,_SEwwpOcdEeet0YmmfbMwkw,CF1,6.4716
24160,_SEwwpOcdEeet0YmmfbMwkw,CF1,6.0601
24161,_SEwwpOcdEeet0YmmfbMwkw,CF1,6.1559
24162,_SEwwpOcdEeet0YmmfbMwkw,CF1,6.1364
24163,_SEwwpOcdEeet0YmmfbMwkw,CF1,6.2788
24164,_SEwwpOcdEeet0YmmfbMwkw,CF1,5.5282
24165,_SEwwpOcdEeet0YmmfbMwkw,CF1,5.9937
24166,_SEwwpOcdEeet0YmmfbMwkw,CF1,6.0006
24167,_SEwwpOcdEeet0YmmfbMwkw,CF1,5.9724
24168,_SEwwpOcdEeet0YmmfbMwkw,CF1,5.7762
24169,_SEwwpOcdEeet0YmmfbMwkw,CF1,5.7738
24170,_SEwwpOcdEeet0YmmfbMwkw,CF1,6.6448
24171,_SEwwpOcdEeet0YmmfbMwkw,CF1,5.1814
24172,_SEwwpOcdEeet0YmmfbMwkw,CF1,5.3706
24173,_SEwwpOcdEeet0YmmfbMwkw,CF1,5.0678
24174,_SEwwpOcdEeet0YmmfbMwkw,CF1,6.5946
24175,_SEwwpOcdEeet0YmmfbMwkw,CF1,6.0925
24176,_SEwwpOcdEeet0YmmfbMwkw,CF1,5.8727
24177,_SEwwpOcdEeet0YmmfbMwkw,CF1,6.9488
24178,_SEwwpOcdEeet0YmmfbMwkw,CF1,5.8963
24179,_SEwwpOcdEeet0YmmfbMwkw,CF1,6.2524
24180,_SEwwpOcdEeet0YmmfbMwkw,CF1,6.2475
24181,_SEwwpOcdEeet0YmmfbMwkw,CF1,6.2857
24182,_SEwwpOcdEeet0YmmfbMwkw,CF1,6.0596
24183,_SEwwpOcdEeet0YmmfbMwkw,CF1,6.3571
24184,_SEwwpOcdEeet0YmmfbMwkw,CF1,5.7355
24185,_SEwwpOcdEeet0YmmfbMwkw,CF1,6.7013
24186,_SEwwpOcdEeet0YmmfbMwkw,CF1,5.9997
24187,_SEwwpOcdEeet0YmmfbMwkw,CF1,6.8252
24188,_SEwwpOcdEeet0YmmfbMwkw,CF1,5.5904
24189,_SEwwpOcdEeet0YmmfbMwkw,CF1,5.8511
24190,_SEwwpOcdEeet0YmmfbMwkw,CF1,5.2139
24191,_SEwwpOcdEeet0YmmfbMwkw,CF1,7.4472
24192,_SEwwpOcdEeet0YmmfbMwkw,CF1,5.3355
24193,_SEwwpOcdEeet0YmmfbMwkw,CF1,7.734
24194,_SEwwpOcdEeet0YmmfbMwkw,CF1,5.958
24195,_SEwwpOcdEeet0YmmfbMwkw,CF1,5.6986
24196,_SEwwpOcdEeet0YmmfbMwkw,CF1,7.2178
24197,_SEwwpOcdEeet0YmmfbMwkw,CF1,7.5357
24198,_SEwwpOcdEeet0YmmfbMwkw,CF1,5.9254
24199,_SEwwpOcdEeet0YmmfbMwkw,CF1,6.3756
24200,_SEwwpOcdEeet0YmmfbMwkw,CF1,5.5961
24201,_SEwwpOcdEeet0YmmfbMwkw,CF1,5.0582
24202,_SEwwpOcdEeet0YmmfbMwkw,CF1,5.6579
24203,_SEwwpOcdEeet0YmmfbMwkw,CF1,6.5087
24204,_SEwwpOcdEeet0YmmfbMwkw,CF1,6.6981
24205,_SEwwpOcdEeet0YmmfbMwkw,CF1,6.5591
24206,_SEwwpOcdEeet0YmmfbMwkw,CF1,6.9776
24207,_SEwwpOcdEeet0YmmfbMwkw,CF1,5.8596
24208,_SEwwpOcdEeet0YmmfbMwkw,CF1,6.0846
24209,_SEwwpOcdEeet0YmmfbMwkw,CF1,6.4258
24210,_SEwwpOcdEeet0YmmfbMwkw,CF1,6.2372
24211,_SEwwpOcdEeet0YmmfbMwkw,CF1,6.1688
24212,_SEwwpOcdEeet0YmmfbMwkw,CF1,6.5106
24213,_SEwwpOcdEeet0YmmfbMwkw,CF1,6.3183
24214,_SEwwpOcdEeet0YmmfbMwkw,CF1,6.8372
24215,_SEwwpOcdEeet0YmmfbMwkw,CF1,6.0248
24216,_SEwwpOcdEeet0YmmfbMwkw,CF1,6.4379
24217,_SEwwpOcdEeet0YmmfbMwkw,CF1,6.3441
24218,_SEwwpOcdEeet0YmmfbMwkw,CF1,6.1017
24219,_SEwwpOcdEeet0YmmfbMwkw,CF1,6.3064
24220,_SEwwpOcdEeet0YmmfbMwkw,CF1,6.5389
24221,_SEwwpOcdEeet0YmmfbMwkw,CF1,5.9613
24222,_SEwwpOcdEeet0YmmfbMwkw,CF1,6.186
24223,_SEwwpOcdEeet0YmmfbMwkw,CF1,5.6335
24224,_SEwwpOcdEeet0YmmfbMwkw,CF1,5.6585
24225,_SEwwpOcdEeet0YmmfbMwkw,CF1,5.9663
24226,_SEwwpOcdEeet0YmmfbMwkw,CF1,6.0154
24227,_SEwwpOcdEeet0YmmfbMwkw,CF1,5.7009
24228,_SEwwpOcdEeet0YmmfbMwkw,CF1,5.9096
24229,_SEwwpOcdEeet0YmmfbMwkw,CF1,6.4582
24230,_SEwwpOcdEeet0YmmfbMwkw,CF1,6.1212
24231,_SEwwpOcdEeet0YmmfbMwkw,CF1,6.5193
24232,_SEwwpOcdEeet0YmmfbMwkw,CF1,5.5678
24233,_SEwwpOcdEeet0YmmfbMwkw,CF1,6.8531
24234,_SEwwpOcdEeet0YmmfbMwkw,CF1,6.3284
24235,_SEwwpOcdEeet0YmmfbMwkw,CF1,6.1134
24236,_SEwwpOcdEeet0YmmfbMwkw,CF1,5.8294
24237,_SEwwpOcdEeet0YmmfbMwkw,CF1,6.7988
24238,_SEwwpOcdEeet0YmmfbMwkw,CF1,5.8236
24239,_SEwwpOcdEeet0YmmfbMwkw,CF1,5.8283
24240,_SEwwr-cdEeet0YmmfbMwkw,CF3,3.2349
24241,_SEwwr-cdEeet0YmmfbMwkw,CF3,3.1014
24242,_SEwwr-cdEeet0YmmfbMwkw,CF3,2.5265
24243,_SEwwr-cdEeet0YmmfbMwkw,CF3,4.6084
24244,_SEwwr-cdEeet0YmmfbMwkw,CF3,2.9804
24245,_SEwwr-cdEeet0YmmfbMwkw,CF3,3.384
24246,_SEwwr-cdEeet0YmmfbMwkw,CF3,3.4749
24247,_SEwwr-cdEeet0YmmfbMwkw,CF3,3.3536
24248,_SEwwr-cdEeet0YmmfbMwkw,CF3,3.4519
24249,_SEwwr-cdEeet0YmmfbMwkw,CF3,4.0075
24250,_SEwwr-cdEeet0YmmfbMwkw,CF3,3.7138
24251,_SEwwr-cdEeet0YmmfbMwkw,CF3,3.0545
24252,_SEwwr-cdEeet0YmmfbMwkw,CF3,2.8821
24253,_SEwwr-cdEeet0YmmfbMwkw,CF3,3.3173
24254,_SEwwr-cdEeet0YmmfbMwkw,CF3,3.2175
24255,_SEwwr-cdEeet0YmmfbMwkw,CF3,3.9466
24256,_SEwwr-cdEeet0YmmfbMwkw,CF3,2.4548
24257,_SEwwr-cdEeet0YmmfbMwkw,CF3,3.9281
24258,_SEwwr-cdEeet0YmmfbMwkw,CF3,3.341
24259,_SEwwr-cdEeet0YmmfbMwkw,CF3,2.6613
24260,_SEwwr-cdEeet0YmmfbMwkw,CF3,2.6417
24261,_SEwwr-cdEeet0YmmfbMwkw,CF3,2.7511
24262,_SEwwr-cdEeet0YmmfbMwkw,CF3,3.2968
24263,_SEwwr-cdEeet0YmmfbMwkw,CF3,3.1062
24264,_SEwwr-cdEeet0YmmfbMwkw,CF3,3.5712
24265,_SEwwr-cdEeet0YmmfbMwkw,CF3,3.2116
24266,_SEwwr-cdEeet0YmmfbMwkw,CF3,3.9047
24267,_SEwwr-cdEeet0YmmfbMwkw,CF3,3.271
24268,_SEwwr-cdEeet0YmmfbMwkw,CF3,3.3174
24269,_SEwwr-cdEeet0YmmfbMwkw,CF3,3.1798
24270,_SEwwr-cdEeet0YmmfbMwkw,CF3,2.3173
24271,_SEwwr-cdEeet0YmmfbMwkw,CF3,3.5016
24272,_SEwwr-cdEeet0YmmfbMwkw,CF3,3.5352
24273,_SEwwr-cdEeet0YmmfbMwkw,CF3,3.2882
24274,_SEwwr-cdEeet0YmmfbMwkw,CF3,3.0368
24275,_SEwwr-cdEeet0YmmfbMwkw,CF3,3.6383
24276,_SEwwr-cdEeet0YmmfbMwkw,CF3,2.8359
24277,_SEwwr-cdEeet0YmmfbMwkw,CF3,3.6105
24278,_SEwwr-cdEeet0YmmfbMwkw,CF3,3.0126
24279,_SEwwr-cdEeet0YmmfbMwkw,CF3,3.3815
24280,_SEwwr-cdEeet0YmmfbMwkw,CF3,3.3066
24281,_SEwwr-cdEeet0YmmfbMwkw,CF3,3.456
24282,_SEwwr-cdEeet0YmmfbMwkw,CF3,3.7751
24283,_SEwwr-cdEeet0YmmfbMwkw,CF3,3.6548
24284,_SEwwr-cdEeet0YmmfbMwkw,CF3,3.7336
24285,_SEwwr-cdEeet0YmmfbMwkw,CF3,3.5522
24286,_SEwwr-cdEeet0YmmfbMwkw,CF3,3.2252
24287,_SEwwr-cdEeet0YmmfbMwkw,CF3,3.8678
24288,_SEwwr-cdEeet0YmmfbMwkw,CF3,3.9955
24289,_SEwwr-cdEeet0YmmfbMwkw,CF3,2.5867
24290,_SEwwr-cdEeet0YmmfbMwkw,CF3,3.4264
24291,_SEwwr-cdEeet0YmmfbMwkw,CF3,3.5821
24292,_SEwwr-cdEeet0YmmfbMwkw,CF3,3.9676
24293,_SEwwr-cdEeet0YmmfbMwkw,CF3,3.5526
24294,_SEwwr-cdEeet0YmmfbMwkw,CF3,3.0592
24295,_SEwwr-cdEeet0YmmfbMwkw,CF3,3.5259
24296,_SEwwr-cdEeet0YmmfbMwkw,CF3,3.2049
24297,_SEwwr-cdEeet0YmmfbMwkw,CF3,3.5869
24298,_SEwwr-cdEeet0YmmfbMwkw,CF3,3.7133
24299,_SEwwr-cdEeet0YmmfbMwkw,CF3,3.7663
24300,_SEwwr-cdEeet0YmmfbMwkw,CF3,2.8404
24301,_SEwwr-cdEeet0YmmfbMwkw,CF3,2.7781
24302,_SEwwr-cdEeet0YmmfbMwkw,CF3,3.7528
24303,_SEwwr-cdEeet0YmmfbMwkw,CF3,3.6063
24304,_SEwwr-cdEeet0YmmfbMwkw,CF3,3.3892
24305,_SEwwr-cdEeet0YmmfbMwkw,CF3,3.3886
24306,_SEwwr-cdEeet0YmmfbMwkw,CF3,2.6481
24307,_SEwwr-cdEeet0YmmfbMwkw,CF3,3.236
24308,_SEwwr-cdEeet0YmmfbMwkw,CF3,3.0788
24309,_SEwwr-cdEeet0YmmfbMwkw,CF3,2.7972
24310,_SEwwr-cdEeet0YmmfbMwkw,CF3,4.2203
24311,_SEwwr-cdEeet0YmmfbMwkw,CF3,4.069
24312,_SEwwr-cdEeet0YmmfbMwkw,CF3,2.6084
